stream_id,time,energy
0,50,19.872669642020888
0,100,12.51837116919347
0,150,15.68193701721429
0,200,22.142321655858037
0,250,55.879724773317122
0,300,46.679435425441525
0,350,37.113708280750373
0,400,17.520646332908324
0,450,11.352799096906452
0,500,45.638751383104271
1,50,42.717810354958317
1,100,13.34750519134092
1,150,29.301390357015713
1,200,44.831884269014971
1,250,24.378801625393614
1,300,22.221567951073158
1,350,23.970337342983473
1,400,26.154960294388705
1,450,19.779448235137163
1,500,14.932326913771067
2,50,42.387681328297369
2,100,37.252651825636299
2,150,29.763297282260979
2,200,32.042839690299829
2,250,14.543141144417936
2,300,25.888696387293969
2,350,7.6381130852163706
2,400,23.247212549621388
2,450,23.089364728383373
2,500,47.436782336843613
3,50,61.969323994079048
3,100,44.334050205336887
3,150,22.63129684473499
3,200,25.043107019476825
3,250,49.446561013595243
3,300,29.215322665454366
3,350,35.269361727277719
3,400,13.509414430590542
3,450,9.4508775160268179
3,500,71.689495706135574
4,50,19.665148761458386
4,100,39.568067730581092
4,150,30.018337688379184
4,200,30.610438360696136
4,250,42.09387073917059
4,300,22.209438765276325
4,350,18.713630991465795
4,400,9.011613011570569
4,450,25.453175731620831
4,500,18.809787402623524
5,50,29.082207026004113
5,100,22.32558630776888
5,150,6.1330831542721826
5,200,37.155584712817252
5,250,50.607210352859674
5,300,24.325443511257017
5,350,30.280877642816755
5,400,31.98641981078228
5,450,28.956158223791242
5,500,36.764167627041203
6,50,20.428192159698355
6,100,27.126023560590575
6,150,28.884765743004316
6,200,33.812464566883719
6,250,24.530133577755684
6,300,26.373601602033713
6,350,5.5144911835060491
6,400,37.718309157297874
6,450,37.983103074933808
6,500,30.31551529466498
7,50,45.185243710489075
7,100,20.604865000826866
7,150,45.462956912642632
7,200,29.599776730435771
7,250,34.355535514867505
7,300,26.569691169584008
7,350,16.196473691628281
7,400,31.417748405592874
7,450,51.947970710638685
7,500,42.943093739592378
8,50,44.193027274484294
8,100,56.614986586315084
8,150,60.531417310112211
8,200,10.512345334396285
8,250,48.825146353726439
8,300,23.011498270808993
8,350,68.340190771868507
8,400,38.360582619173563
8,450,15.895996083852745
8,500,50.165511011887922
9,50,33.145095597458123
9,100,35.163361553208581
9,150,25.258465122703651
9,200,27.839599328433646
9,250,33.208956536295496
9,300,5.750728294546855
9,350,47.321844507715625
9,400,67.30747045931669
9,450,40.579420598393952
9,500,18.935622247001298
10,50,33.76116018092749
10,100,41.382403615322374
10,150,33.422534699802021
10,200,39.823068790896912
10,250,14.228981569572291
10,300,52.674189977074604
10,350,9.3570017940126622
10,400,22.41600529069084
10,450,26.816884958895894
10,500,48.289571180661198
11,50,26.633471964416906
11,100,33.168559120138298
11,150,26.018977447841827
11,200,12.898852746870109
11,250,25.791682337672107
11,300,43.097475047826052
11,350,12.464852097357262
11,400,26.525230240316862
11,450,37.753870293445566
11,500,27.190254564537291
12,50,9.7684543598768734
12,100,13.023129912770184
12,150,36.269475380468563
12,200,62.826314426665562
12,250,56.405752539758225
12,300,19.457117744318456
12,350,55.966785126477902
12,400,26.079362328413179
12,450,13.531298198655891
12,500,14.825675441642042
13,50,28.400450779317854
13,100,33.378486615853689
13,150,43.020491765145806
13,200,37.946820543044666
13,250,26.216442967961559
13,300,22.405854135686994
13,350,31.588665075812084
13,400,18.034809041216171
13,450,28.27451265417892
13,500,48.867896905495677
14,50,20.82593452633116
14,100,37.491451465000679
14,150,36.039233621311581
14,200,34.409565165060528
14,250,26.900185636651745
14,300,26.738708011354966
14,350,23.506100645524441
14,400,19.331808785467729
14,450,23.550639627613254
14,500,27.08410734111996
15,50,14.450956793831232
15,100,20.20680384284417
15,150,20.613662000255111
15,200,14.332520464764094
15,250,42.619164897074711
15,300,25.922972388772241
15,350,50.42768172361464
15,400,27.590270781299282
15,450,51.784919473260416
15,500,11.238559442353175
16,50,23.898505421374409
16,100,8.1113915865796251
16,150,29.582448069772589
16,200,25.423977401289008
16,250,33.543783207507239
16,300,24.178592935071745
16,350,18.470590035511457
16,400,31.294648452227065
16,450,11.348791295718788
16,500,59.864014046274889
17,50,69.810413845541746
17,100,23.751986227422549
17,150,41.108345902620897
17,200,11.892863407939821
17,250,22.099061853596663
17,300,20.185116060778121
17,350,38.497589360883012
17,400,32.638589885135836
17,450,46.101959046930453
17,500,14.147318665650573
18,50,22.166800547865485
18,100,17.200791351049748
18,150,40.635927316291436
18,200,24.606779702550522
18,250,19.96090020558502
18,300,41.547975259553731
18,350,9.9251015135792144
18,400,6.3932835808845496
18,450,38.970258916475373
18,500,17.229004742289035
19,50,11.038825446840612
19,100,43.684267956069057
19,150,20.948319708026165
19,200,31.13359990966228
19,250,27.193247416781752
19,300,13.926510371448048
19,350,38.328012664107632
19,400,58.64825249957115
19,450,23.010484718223765
19,500,28.356841197058525
20,50,12.61303150086469
20,100,29.29853583984972
20,150,21.862464637614547
20,200,34.917545470382578
20,250,36.483852321062024
20,300,45.328318827109655
20,350,34.157619441431486
20,400,63.434840866075064
20,450,24.882700476843574
20,500,33.427184586029242
21,50,29.190146113565298
21,100,13.700185458762231
21,150,35.882721812150919
21,200,28.260820211661212
21,250,8.1183281464996142
21,300,11.604103343455366
21,350,71.31169721658722
21,400,42.942896455329176
21,450,12.240802719169842
21,500,16.214913061273627
22,50,38.216673841239363
22,100,18.133812362391218
22,150,20.144938356011892
22,200,24.708232122280911
22,250,58.439451176121842
22,300,37.463929294661909
22,350,27.847687940634568
22,400,34.310275896193374
22,450,36.044047201056898
22,500,21.992117538859901
23,50,60.390765612003051
23,100,23.837164462171046
23,150,15.462688236174102
23,200,29.849210724107252
23,250,49.564517517320525
23,300,36.165457540304466
23,350,24.94908114581829
23,400,27.873756587277111
23,450,40.176238218602549
23,500,32.415689590953605
24,50,18.629303096303186
24,100,13.207556353555219
24,150,70.291457798241439
24,200,15.82492825775439
24,250,32.606966836035895
24,300,26.874887573278286
24,350,25.540505688553775
24,400,49.291169520830401
24,450,41.189151982368216
24,500,31.615027650193561
25,50,33.908685473557455
25,100,57.063375033418431
25,150,48.03984377498287
25,200,15.697539511415249
25,250,21.038206913180773
25,300,22.752070163229245
25,350,11.335750327245327
25,400,14.554044863675038
25,450,39.173828897117211
25,500,22.750505269138991
26,50,39.39405321828788
26,100,28.604984768223648
26,150,73.903463923813462
26,200,66.280715293949129
26,250,38.376413114194456
26,300,13.506630448923609
26,350,7.9588916343703167
26,400,39.210638639482696
26,450,96.761395378231015
26,500,57.82397635922478
27,50,39.910794980694888
27,100,13.056335822697893
27,150,53.218175510129548
27,200,25.271647181886976
27,250,13.67941371556218
27,300,23.747649322982465
27,350,67.815422714890786
27,400,26.732745937391297
27,450,18.089233535475003
27,500,33.167923842145427
28,50,20.931961090111308
28,100,21.782184486881665
28,150,25.595212023642933
28,200,69.285550747557394
28,250,29.275345691915724
28,300,7.0525024041444899
28,350,30.520646005516273
28,400,43.496906185392341
28,450,29.341662847181979
28,500,45.340894155751933
29,50,59.130445976622127
29,100,41.450427918671728
29,150,62.625848388804656
29,200,48.518219856382721
29,250,47.682000021540127
29,300,52.465309470151226
29,350,23.68489826516204
29,400,28.470574154617665
29,450,23.274063661952763
29,500,57.681921544259367
30,50,7.5284215601264366
30,100,54.513973056602268
30,150,34.869712044885972
30,200,48.488952014538718
30,250,55.741867783033896
30,300,11.879980968302426
30,350,83.151760097116366
30,400,19.302134622320843
30,450,26.393478736095254
30,500,5.9722581060330038
31,50,66.986202222382502
31,100,51.215251263963012
31,150,14.037178231887175
31,200,34.578646877767795
31,250,29.715865534064005
31,300,33.650907383721375
31,350,15.520635494931419
31,400,40.846193280249992
31,450,38.33979500550425
31,500,54.771081570905757
32,50,27.766478430816839
32,100,15.334564193075796
32,150,75.79591319547086
32,200,17.658493758500899
32,250,26.028971579034781
32,300,26.99587908082955
32,350,35.014688004230933
32,400,32.222068498163623
32,450,57.677957582841252
32,500,9.425374868971252
33,50,18.55921085751763
33,100,13.930817611309656
33,150,28.430965210489873
33,200,39.879855977392019
33,250,10.900493624173439
33,300,44.729951914284776
33,350,25.399008926447163
33,400,50.054691584022002
33,450,23.128006029064078
33,500,35.621592314634057
34,50,28.764934082050626
34,100,45.199254533874743
34,150,14.446898978452937
34,200,32.305155201866064
34,250,21.528084628082642
34,300,28.6371186752217
34,350,27.879964263578007
34,400,50.717770476064288
34,450,34.201316745112159
34,500,31.098037540965471
35,50,16.369679868669536
35,100,50.628950669073618
35,150,20.929221244765326
35,200,54.173316465527975
35,250,45.213242010056753
35,300,30.481214059735841
35,350,16.258683725503882
35,400,10.164738202794188
35,450,16.608584608343058
35,500,53.107343452957096
36,50,12.406798843852304
36,100,46.848933192655188
36,150,32.758216507252357
36,200,5.0956974716328336
36,250,27.601458728675723
36,300,23.964253115701624
36,350,16.824389466629171
36,400,34.074778160344856
36,450,12.93075899462578
36,500,20.014194428960682
37,50,38.229255633615701
37,100,28.57333267992993
37,150,28.84672318605697
37,200,15.280032846382516
37,250,19.857685593825597
37,300,23.674955082146226
37,350,10.723045881978829
37,400,12.697423860765399
37,450,56.284926506301993
37,500,23.888470329751776
38,50,18.110138395039723
38,100,8.5310127041037216
38,150,5.9867537716902213
38,200,20.998809704944865
38,250,11.709505748844665
38,300,13.847393411642138
38,350,22.928387001966144
38,400,15.789725783076587
38,450,73.154336926905458
38,500,16.601744746156115
39,50,60.636937145393688
39,100,47.902335543872447
39,150,29.720518011992201
39,200,51.977370575814973
39,250,12.096398196131782
39,300,11.128249596808546
39,350,26.900587756987601
39,400,29.834721682888127
39,450,12.582330036878403
39,500,14.102219437359365
40,50,44.745948750755559
40,100,13.260210137435436
40,150,60.907678246131461
40,200,37.803887316753126
40,250,42.43053708248371
40,300,60.071925926193103
40,350,42.705157401459331
40,400,12.726600433046711
40,450,11.713987952604638
40,500,25.26370755014975
41,50,6.3274969685987807
41,100,8.1718488796130693
41,150,43.103172951213033
41,200,19.917709683974604
41,250,61.782892388255206
41,300,21.036854694654892
41,350,16.352694234090162
41,400,27.400871250935385
41,450,15.261845852129834
41,500,47.823671649385666
42,50,27.770852593611171
42,100,32.402762620111695
42,150,22.543716497992584
42,200,25.066161417445919
42,250,30.309256975938261
42,300,25.816212104686237
42,350,19.10084197085996
42,400,23.394758541536543
42,450,8.7588012169253151
42,500,29.762266623289829
43,50,20.407895057156761
43,100,33.16819725951467
43,150,40.529496383944974
43,200,56.069108080301142
43,250,24.472009740652084
43,300,41.073295177499993
43,350,24.066386188142097
43,400,35.699690392971554
43,450,26.160183765509004
43,500,20.441238073564659
44,50,43.093962695193234
44,100,31.309001913774051
44,150,20.254897030581695
44,200,31.351729008092239
44,250,29.660285367499856
44,300,45.463551234540382
44,350,24.033318244589601
44,400,21.128144559477732
44,450,56.714081404572774
44,500,28.558206824988503
45,50,51.063342784068155
45,100,31.077063899639342
45,150,90.236737323361936
45,200,29.709380266074469
45,250,49.800985430032149
45,300,23.23122857018403
45,350,22.543924369939216
45,400,45.010389394210414
45,450,13.322717692280728
45,500,26.534818302648723
46,50,14.827498620710715
46,100,27.167916931005468
46,150,38.38194870498991
46,200,45.887418547155022
46,250,30.308570332112051
