stream_id,time,energy
0,50,58.470580937807696
0,100,11.056906681890309
0,150,43.609527713615051
0,200,25.064862374902393
0,250,28.193233379547184
0,300,39.028364503619443
0,350,62.279044185919382
0,400,17.608840313633049
0,450,33.778776864045888
0,500,12.589445183162734
1,50,11.437741647361291
1,100,53.269507328879513
1,150,19.308927709565729
1,200,35.725366946430583
1,250,31.045519749787264
1,300,13.606611083413455
1,350,28.336080011123396
1,400,57.355030722767239
1,450,23.694201215835744
1,500,24.346096250701585
2,50,27.740380733223429
2,100,41.118533706351755
2,150,39.375198060112886
2,200,39.747441065971977
2,250,15.713880701334636
2,300,19.906649888964196
2,350,23.896066919858423
2,400,11.937285268046022
2,450,28.487419739683563
2,500,12.757158453471606
3,50,25.008254871201796
3,100,21.769767051795966
3,150,17.724869636420394
3,200,48.82229054909179
3,250,28.38468565319641
3,300,45.153030625850079
3,350,32.002359572400856
3,400,20.965101658235895
3,450,34.054454318542732
3,500,41.434286804982527
4,50,21.123496631355628
4,100,18.490902576976243
4,150,29.630881537558196
4,200,17.906002753183721
4,250,13.163510887943707
4,300,17.511797384233407
4,350,23.887482348411755
4,400,46.892633949864972
4,450,20.661347371693608
4,500,36.101659496691283
5,50,19.711093087547862
5,100,31.840536211939295
5,150,26.314165424010501
5,200,17.372241081171001
5,250,23.357558108012292
5,300,36.824248643868643
5,350,60.222743004067219
5,400,10.170079596617978
5,450,10.081916413443629
5,500,8.4886937692892328
6,50,21.808469511943084
6,100,41.991473346143792
6,150,27.548512354099245
6,200,29.297886969797968
6,250,17.090356734304052
6,300,26.467729744482547
6,350,48.512602654073106
6,400,45.25332132625509
6,450,53.334431855002798
6,500,16.68532877855662
7,50,27.472940668401169
7,100,19.308320048700171
7,150,39.346883159534201
7,200,45.617218621893691
7,250,11.485784972165204
7,300,25.682556876537497
7,350,22.876623562440361
7,400,27.121449989037661
7,450,13.608961069737759
7,500,14.867521049967626
8,50,59.732933603370036
8,100,7.134644517254185
8,150,21.554265175847046
8,200,68.723921059740363
8,250,3.9222721296005734
8,300,19.588207898832618
8,350,42.448796992689161
8,400,17.049760553496796
8,450,13.626679098292037
8,500,35.501814343962657
9,50,54.823543297024408
9,100,22.560837179627541
9,150,37.593542794498049
9,200,45.778656508894535
9,250,21.868693979121403
9,300,30.516135294941755
9,350,19.274607238440197
9,400,21.523894914028119
9,450,25.729412326651588
9,500,25.994412442955085
10,50,8.4826547611762955
10,100,29.185840974458209
10,150,38.117736275352478
10,200,25.399522200282249
10,250,44.66162092589034
10,300,20.263618055929484
10,350,41.828587339866175
10,400,31.329407604723858
10,450,20.199311020561879
10,500,47.72742152484242
11,50,25.937118155669861
11,100,44.305419563406438
11,150,31.638596349160203
11,200,14.117612083245772
11,250,27.537072099053585
11,300,18.026680741918636
11,350,13.472475894889792
11,400,53.066421341289583
11,450,27.385440226382713
11,500,30.400792814124355
12,50,32.184283690277397
12,100,37.575000110651025
12,150,17.871161952295672
12,200,16.010309874043319
12,250,41.307856755888594
