model_version,coordinates,energy_convention,n,T1,Tn,gamma,dt,burnin,block_time,blocks_per_stream,batches,lanes,n_streams,n_blocks,bond,seed,threads,mean_q_left_rate,mean_q_right_rate,mean_energy_drift_rate,mean_entropy_rate,mean_action_current,mean_energy_balance_error_rate,rms_energy_balance_error_rate,midpoint_failure_count,midpoint_failure_rate,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate,elapsed_seconds
gibbs-cartesian-entropy-ft-v1,cartesian,E=H/2,10,6.5,5.5,0.10000000000000001,0.000125,500,5,31252,8,16,128,4000256,5,2026091102,2,0.44653699708025368,-0.44651915491073058,1.7841623288974629e-05,0.012487301342053635,0.05715139867972404,5.4621769939621295e-10,5.9945260649342683e-07,0,0,4.1634278183010656,-5.2172936688513715e-10,51534.651551875002
