mode,n,clone_count,horizon,selection_time,dt,k,gauge_shift,control_scale,resample_threshold,independent_runs,mean_scgf,run_scgf_se,scgf_ci_low,scgf_ci_high,mean_late_half_scgf,late_half_scgf_se,late_half_ci_low,late_half_ci_high,minimum_weight_ess,minimum_final_unique_roots,minimum_final_root_weight_ess,support_gate
controlled_exact,40,1024,60.0,1.0,0.0005,0.6,0.1,0.5,1.0,4,-0.029580891611980485,0.0017203934916302953,-0.03505595152305346,-0.024105831700907514,-0.03036176752906359,0.0006779926370984744,-0.03251944269200719,-0.028204092366119992,412.12726526637437,20,7.989393962482666,1
controlled_exact,40,1024,60.0,2.0,0.00025,0.4,0.1,0.5,1.0,4,-0.0356101276774645,0.0011831673433486982,-0.039375494217836905,-0.031844761137092094,-0.04056284385358133,0.003032842711305902,-0.05021470293468342,-0.030910984772479243,494.51499963057483,50,24.590216218751465,1
controlled_exact,40,1024,60.0,2.0,0.00025,0.6,0.1,0.5,1.0,4,-0.03360519561842512,0.0018257269686286256,-0.039415473664194116,-0.027794917572656126,-0.04474015622689792,0.0022027521567222767,-0.05175029668951445,-0.037730015764281394,182.20543746277409,14,7.057695931938723,1
controlled_exact,40,1024,60.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.030712652028077405,0.0008809818858328348,-0.03351632957566798,-0.027908974480486827,-0.031136408149330275,0.003058358199821069,-0.04086946890258497,-0.02140334739607558,504.20787425249847,48,21.749274039658175,1
controlled_exact,40,1024,60.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03177496676587154,0.0037659480745374408,-0.04375989430157351,-0.01979003923016957,-0.0367571694763278,0.003860341784397443,-0.04904249992521576,-0.024471839027439844,202.27926386301328,15,7.2222941605939965,1
controlled_exact,40,1024,80.0,1.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03270127956617294,0.0018886070309183027,-0.03871167003385173,-0.026690889098494156,-0.033549527994722494,0.0030036212783957216,-0.043108391434624485,-0.023990664554820504,691.0042020906334,40,17.851140619679946,1
controlled_exact,40,1024,80.0,1.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03182639701830673,0.0026210619829272483,-0.04016778604179314,-0.02348500799482032,-0.03630313281801176,0.004215893174385796,-0.049719986474306636,-0.02288627916171688,412.12726526637437,14,5.756662091682679,1
controlled_exact,40,1024,80.0,2.0,0.00025,0.4,0.1,0.5,1.0,4,-0.034394196689330636,0.0015957891590839812,-0.03947271000266925,-0.029315683375992024,-0.03411248158661277,0.003365682222584326,-0.04482358454063532,-0.023401378632590224,494.51499963057483,35,15.444310248328277,1
controlled_exact,40,1024,80.0,2.0,0.00025,0.6,0.1,0.5,1.0,4,-0.032373459143853964,0.003023019882181206,-0.04199405759870073,-0.022752860689007195,-0.03795138518640888,0.004829620472802034,-0.053321393016000265,-0.022581377356817492,182.20543746277409,10,4.970308293200865,1
controlled_exact,40,1024,80.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03146345156777462,0.0016656903320644329,-0.03676442161079987,-0.026162481524749377,-0.031750950778239986,0.003397274673631925,-0.04256259501137382,-0.020939306545106152,488.41357865028533,33,16.573036194088825,1
