event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,-0.05952305693886828,-0.05952305693886828,-0.11904611387773656,1.4040611963518228,0.51518691916404691,0.51419095725040487,-0.21847233819251563,240.55802865751338,0.0057847012829010001,230,212.77922077922079,230,212.77922077922079
2,1,-0.044341489497629283,-0.10386454643649756,-0.10386454643649756,0.39747439635522597,0.071402402090337588,0.37947766081621337,-0.17297472623910107,242.08943191997363,0.0056831991723924873,233,217.00662251655629,208,181.03867403314916
3,1.5,-0.037392452429703127,-0.14125699886620069,-0.094171332577467126,0.8548844031920414,0.16050217602167907,0.22542785254330405,-0.16383863480271599,242.32719941434556,0.0058795859586541297,234,218.45333333333335,191,163.02487562189054
4,2,-0.061164323555497724,-0.20242132242169841,-0.10121066121084921,0.60671020056089375,0.33353673736580025,0.56573002843043874,-0.21753597049551648,240.71471469895789,0.005689295052230996,236,221.40540540540542,181,146.94170403587444
5,2.5,-0.047392437731438086,-0.2498137601531365,-0.099925504061254597,1.0786945820071991,0.51150137132567319,0.37793254787733804,-0.18200418315548214,242.79390851935111,0.0056474449965951698,233,217.00662251655629,174,138.26160337552741
6,3,-0.036925156535361658,-0.28673891668849816,-0.095579638896166053,0.77591249004103491,0.25305513142132569,0.65248433271036921,-0.14528470789811826,242.71967434166811,0.0062346875006718426,237,222.91156462585033,165,126.51737451737452
7,3.5,-0.032630001337363268,-0.31936891802586143,-0.091248262293103261,-0.15898282601717612,-0.22122107543626793,0.39596362223540299,-0.12729571723082914,243.86854815063731,0.0059324038050151025,234,218.45333333333335,157,118.72463768115942
8,4,-0.05313913136518611,-0.37250804939104754,-0.093127012347761884,1.2711565760467245,0.62540284228343412,0.78582701950031386,-0.19942042833122425,239.91752526520855,0.0059200064979128952,231,214.16993464052288,149,111.07796610169491
9,4.5,-0.055071844980319362,-0.4275798943713669,-0.095017754304748195,1.5956309752484281,0.80885520096124386,0.18508722057926616,-0.21843653720778608,239.57789310737795,0.0057343570772722908,229,211.40645161290323,138,103.04402515723271
10,5,-0.044849425649975849,-0.47242932002134275,-0.094485864004268547,1.4243623801495904,0.73839150172924695,0.45572241365242233,-0.18170831157909562,240.27974435700315,0.0060454224567985269,228,210.05128205128204,127,94.705202312138724
11,5.5,-0.044239927225098619,-0.51666924724644137,-0.093939863135716617,0.74987085521869046,0.39310650546326698,0.39582810350152847,-0.16846514314540054,242.58146009849779,0.0055921275725518893,231,214.16993464052288,120,86.91777188328912
12,6,-0.021874286619985917,-0.53854353386642728,-0.089757255644404552,0.80583879213744991,0.38408279577641607,0.7025697170746843,-0.11766385125796873,243.62262022528881,0.005410246420785911,235,219.91946308724832,116,81.10891089108911
13,6.5,-0.031849788592390738,-0.57039332245881802,-0.087752818839818156,0.75266707628679552,0.37356439589853307,0.43237819074837569,-0.1468097110460542,241.84846981080267,0.0058514605825733413,232,215.57894736842104,111,74.303854875283449
14,7,-0.028367871503730768,-0.59876119396254879,-0.085537313423221253,0.50640569191816687,0.044375597621725132,0.42802568087587212,-0.13124211348328121,243.49460747727696,0.0056896524042895713,236,221.40540540540542,106,70.317596566523605
15,7.5,-0.016377813876009562,-0.61513900783855835,-0.08201853437847445,0.88275215134228979,0.61433493223730917,0.20440401598855687,-0.095675927805362021,244.63117252884484,0.0057027280185779324,234,218.45333333333335,102,68.266666666666666
16,8,-0.038831835501916601,-0.65397084334047495,-0.081746355417559369,0.43018101286414706,0.059594926946506796,0.63946881272742251,-0.16318805254377938,242.30288392138391,0.0056285231410380014,232,215.57894736842104,97,64.503937007874015
17,8.5,-0.053417935965962116,-0.70738877930643707,-0.083222209330169064,0.82062021062219714,0.36551861038864253,0.87201069571703915,-0.19742553662726151,241.55890747617764,0.0055923367843971868,231,214.16993464052288,91,59.578181818181818
18,9,-0.058770429846952688,-0.76615920915338975,-0.085128801017043301,-0.23609994068480189,-0.23469141104311295,0.66517467255813711,-0.20357494504181503,241.0689134829648,0.0058745012268108347,233,217.00662251655629,87,56.692041522491351
19,9.5,-0.062533166666272955,-0.82869237581966271,-0.087230776402069762,1.3558423693804671,0.81767612846007498,0.57466118419618084,-0.21500596848914028,240.36878207544765,0.0059397547763479766,228,210.05128205128204,84,55.82282793867121
20,10,-0.073248954471059946,-0.90194133029072265,-0.090194133029072268,1.2821234863107402,0.60836670901311352,0.59870858447096598,-0.27022218934873465,237.41101214894786,0.0058002941577682569,224,204.80000000000001,81,52.597110754414125
