event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.08901771557073257,0.08901771557073257,0.17803543114146514,-2.1189777535280476,-2.0822475089801435,0.46008536337220945,-0.31560255133467668,201.36856654421769,0.0095366253950962335,205,182.04444444444445,205,182.04444444444445
2,1,0.024783614340297966,0.11380132991103054,0.11380132991103054,-2.0252921946887898,-1.6639456976464435,0.49697107977502386,-0.6096259708138656,193.01861038878889,0.0087164192300680232,196,173.37566137566137,159,124.59315589353612
3,1.5,-0.033949489177847347,0.079851840733183188,0.053234560488788794,-1.4626131238701192,-1.0178825001189968,0.31988677181319136,-0.80738316221848527,188.18654693261325,0.0092462360168702427,191,168.90721649484536,128,93.090909090909093
4,2,-0.038510129099066148,0.04134171163411704,0.02067085581705852,-1.497153252079874,-1.4362779615056898,0.30602182365504838,-0.77144421547986175,189.98953447592837,0.010228266128145855,193,170.66666666666666,104,71.080260303687638
5,2.5,-0.10216014878315161,-0.060818437149034565,-0.024327374859613827,-1.2615534587492692,-1.1448707226779564,0.70145322331059501,-1.0163802993273521,180.01896131853889,0.010577123082657923,191,167.18367346938774,91,57.791887125220455
6,3,-0.077718692727448691,-0.13853712987648326,-0.046179043292161083,-1.6824311082251833,-1.6973784070250095,0.46486685144194789,-1.0010123998904468,182.34888511408909,0.011002321139939561,184,160.62745098039215,73,48.473372781065088
7,3.5,-0.040777958424984995,-0.17931508830146825,-0.051232882371848074,-1.0930294739149662,-1.0831372391473482,0.89504355117789469,-1.0321687213762325,176.73442542874162,0.016897387613716435,179,152.40930232558139,66,41.478481012658229
8,4,0.010590473656638899,-0.16872461464482935,-0.042181153661207338,-1.3406294570467605,-1.3370574276498313,0.87304709372517819,-0.77827078228239766,187.02661904898466,0.010461595495363921,191,168.04102564102564,58,36.817977528089891
9,4.5,-0.022309083865294177,-0.19103369851012353,-0.04245193300224967,-1.3153315296339234,-1.362947409157371,0.29117757131214966,-1.0378436021072386,178.48736932586388,0.0092704860460360462,182,159.84390243902439,52,30.45353159851301
10,5,-0.083755648748214284,-0.27478934725833781,-0.054957869451667564,-1.6314685563382836,-1.6216506444240963,0.74019445967456521,-1.3339220368678881,164.66828894861345,0.013496713289581646,179,151.00460829493088,43,23.676300578034681
