event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,-0.0037681003440663829,-0.0037681003440663829,-0.0075362006881327659,0.099555066446055385,-0.33956730630060256,0.74991359104733402,-0.2206326238822961,223.58771051277861,0.0067822546122101781,214,192.75294117647059,214,192.75294117647059
2,1,-0.063197667609861341,-0.066965767953927724,-0.066965767953927724,-0.1988127725743094,-0.41755174485929569,0.41862811674948108,-0.46064591950301997,216.20627123862502,0.0076908769757618846,213,191.62573099415204,179,144.99115044247787
3,1.5,-0.015595007566860275,-0.082560775520787999,-0.055040517013858668,0.078669096936946237,-0.23656275416596739,0.32325875717023322,-0.33055116421716357,219.12059653053035,0.0073613884255735,211,189.41040462427745,151,117.87050359712231
4,2,-0.041369946129316659,-0.12393072165010466,-0.061965360825052329,-0.56164261171175234,-0.44218784618131846,-0.11373268228191977,-0.38815567511738797,216.69216912542799,0.0073366482493537047,212,190.51162790697674,136,100.20795107033639
5,2.5,-0.047275639709113193,-0.17120636135921785,-0.068482544543687143,-0.69237651292825708,-0.7171836947938115,0.51724131889270919,-0.35874577699033577,218.78615492061391,0.0074387497264828484,214,192.75294117647059,120,88.562162162162167
6,3,-0.038708190794833897,-0.20991455215405175,-0.069971517384683921,-0.91531794478795037,-0.83790148198541181,0.92111133896091368,-0.39381097851131175,217.25493899697597,0.0087471276317816118,214,192.75294117647059,108,76.920187793427232
7,3.5,-0.032156783605716832,-0.24207133575976858,-0.069163238788505305,0.24665393814182998,-0.13576551429753214,0.60747118413530288,-0.38638607603915176,213.34852903001595,0.0084603185505964396,207,185.12994350282486,100,73.306487695749439
8,4,-0.080206880902792932,-0.32227821666256151,-0.080569554165640378,-0.62153297247012718,-0.93786157616934096,0.6851465079841238,-0.55263004476441313,207.81576907516862,0.0085670373933529574,205,183.06145251396649,92,65.667334669338672
9,4.5,-0.074329866040965697,-0.39660808270352721,-0.088135129489672712,0.16939934759448655,-0.338032357269061,0.42412938368616848,-0.50557690862735016,211.29070677319777,0.0082414770191051624,211,189.41040462427745,84,58.306049822064054
10,5,-0.16474675727597976,-0.56135483997950697,-0.11227096799590139,0.49289955679650771,-0.2446964380105752,0.33281489180789625,-0.79515717544359743,203.53288638581913,0.0086483656816562816,200,178.08695652173913,74,51.603149606299212
11,5.5,-0.079418121365049998,-0.64077296134455697,-0.11650417478991945,0.21177794377940831,-0.16027506852864537,0.66640558028326546,-0.59277651967876133,205.75631255052713,0.0090010967835988664,204,181.03867403314916,67,46.744650499286735
12,6,-0.0078390238911421051,-0.64861198523569907,-0.10810199753928318,-0.048128320759958806,-0.69976245057078812,0.44759726969141816,-0.44320844614568411,217.72704728504903,0.0072433864427770504,209,187.24571428571429,59,43.401324503311258
13,6.5,-0.057146779514280155,-0.70575876474997923,-0.1085782714999968,-0.41620983892303259,-0.5722676145110982,0.80794282649089355,-0.52167755326445497,215.50339471982088,0.0078331891911853704,217,196.21556886227546,58,42.172458172458171
14,7,-0.076202481743534278,-0.78196124649351351,-0.11170874949907336,0.17146215921658059,-0.32989217308163377,0.43523823031096476,-0.51202905654266351,211.36495555599444,0.0094969061631373797,204,182.04444444444445,55,39.102625298329357
15,7.5,-0.09119791216001083,-0.87315915865352434,-0.11642122115380324,0.32720117728577469,-0.59556118548525683,0.70726514487610581,-0.66790307146537564,207.62000846481965,0.0084611123491443382,202,180.04395604395606,53,37.838337182448036
16,8,-0.073078524403333844,-0.94623768305685818,-0.11827971038210727,0.87323490466358433,-0.047031063893305469,0.50147789063978054,-0.51908992615844562,210.78254780073601,0.0083410984313534633,204,182.04444444444445,52,35.890470974808323
17,8.5,-0.086909851071727218,-1.0331475341285854,-0.12154676872101004,0.16617712207504287,-0.49135921283252104,0.7076448936792874,-0.58096691808457301,209.90508016726338,0.0082349916641365969,203,181.03867403314916,51,34.711864406779661
18,9,-0.070865104771334231,-1.1040126388999196,-0.12266807098887995,0.090398320799058393,0.11713746509991925,0.51191320388621608,-0.40708710408876281,215.24321726177868,0.0083985775921484786,214,192.75294117647059,48,32.411473788328387
19,9.5,-0.054452478453368869,-1.1584651173532885,-0.12194369656350405,0.53700601448153373,-0.33581445256644921,0.21281695460305453,-0.48625708319680661,213.07634509634107,0.0077800682375890173,206,184.08988764044943,45,28.618340611353712
20,10,-0.040210768988738543,-1.198675886342027,-0.1198675886342027,-0.1913559823569283,-0.45545144247410774,0.21031974591270067,-0.38255675633897374,216.00148394226184,0.0078358379086834427,210,188.32183908045977,43,26.619008935824532
21,10.5,-0.061228371677723992,-1.259904258019751,-0.11999088171616676,0.0082374293845400761,-0.64410044967824487,0.44180130593346179,-0.52411313772888424,210.68168506764152,0.0077869616754953335,207,185.12994350282486,42,25.323029366306027
22,11,-0.024181110026543884,-1.2840853680462949,-0.11673503345875408,-0.1099835160046775,-0.54615098171542797,0.89964550880144922,-0.36611209353199292,216.00857957120766,0.0086758299894379026,202,180.04395604395606,37,23.762146482958666
23,11.5,-0.050813899626468206,-1.3348992676727631,-0.11607819718893593,-0.87360160226586558,-1.1213822533046451,0.59148620401968821,-0.49764338195058072,216.06561959198618,0.0082053716803759131,215,193.89349112426035,36,22.946778711484594
24,12,-0.11445751038799923,-1.4493567780607624,-0.12077973150506353,0.15605074762975835,-0.46670027544181358,0.43020336978678203,-0.63200567557266074,211.7924948595774,0.008234667634828453,208,186.18181818181819,35,21.154293092317623
25,12.5,-0.072037389574916233,-1.5213941676356786,-0.12171153341085429,-0.42017105628402418,-0.40201806820491232,0.21688727905339963,-0.46736842512064047,215.88223032621934,0.0075997560358927688,212,190.51162790697674,33,20.739240506329114
26,13,-0.062634243568839842,-1.5840284112045184,-0.1218483393234245,-0.3306009468313183,-0.80487749875571812,0.32268230011394844,-0.50741081761526363,211.57755015660953,0.0079465697194758492,205,183.06145251396649,33,19.539654144305306
27,13.5,-0.029210195167880926,-1.6132386063723994,-0.11949915602758514,-0.031404294581159703,-0.50357252334952951,0.91130948940642931,-0.37989933307955065,217.04360566144152,0.0073866796821599945,213,191.62573099415204,33,19.151373465809467
28,14,-0.028572042143538923,-1.6418106485159383,-0.11727218917970987,-0.76806420123663455,-0.76670082117329086,0.38729072156623501,-0.35942837373254222,218.44186836375999,0.007413393322090513,209,187.24571428571429,33,17.886462882096069
29,14.5,-0.062712612206495599,-1.7045232607224339,-0.11755332832568509,-0.52160484882339653,-0.75053323058372501,0.53678624991903412,-0.47094432730261065,212.14102156567114,0.0095179129179348634,208,186.18181818181819,32,16.118052139695031
30,15,-0.087008727024354471,-1.7915319877467883,-0.11943546584978589,1.3949305725143555,0.42409682778555319,0.62729229898919914,-0.59787525543509135,207.59308184555647,0.010103517484717149,204,181.03867403314916,30,14.760360360360361
31,15.5,-0.093902611719467011,-1.8854345994662554,-0.12164094190104874,-0.093988038529778287,-0.3164964227482901,0.57288960676118228,-0.55508750806417162,208.52788430146256,0.0086542276861207787,205,183.06145251396649,29,15.065747126436781
32,16,-0.063593732412686954,-1.9490283318789423,-0.12181427074243389,-0.41568474080593193,-0.94992623703179735,0.51831501276526115,-0.69760677182304243,205.85690850512677,0.0092861484491608016,208,186.18181818181819,27,14.753714542998649
33,16.5,-0.059014980422519514,-2.0080433123014618,-0.12169959468493707,-0.52367651105902424,-0.71134523920939263,0.60699971532998664,-0.42865167301831664,215.26295406781725,0.0077669100839356407,206,184.08988764044943,27,14.246956521739131
34,17,-0.056851696748739577,-2.0648950090502014,-0.12146441229707067,-0.29379134982621907,-0.47279050097715875,0.44224713243076497,-0.47558995445879326,214.77563487253994,0.0077366476882076577,213,191.62573099415204,25,13.170418006430868
35,17.5,-0.083787092082279635,-2.148682101132481,-0.12278183435042749,-0.3520021181060945,-0.97867071868689648,0.36077654866877396,-0.6107440787189603,210.07899735373553,0.0097027346979595419,213,190.51162790697674,24,12.449848024316109
36,18,-0.054758560639271536,-2.2034406617717526,-0.1224133700984307,0.1736725388105195,-0.56773667226687796,0.56147116727657043,-0.41617428256059624,216.40937751404212,0.0084056973482051715,206,184.08988764044943,21,12.720496894409937
37,18.5,-0.026609753350171239,-2.2300504151219238,-0.12054326568226616,-0.048670051244231322,-0.25818100007304645,0.84299351661410982,-0.34317691158313374,219.62086076714769,0.0073273474208229968,214,192.75294117647059,21,12.785017557549747
38,19,-0.10170750551953045,-2.3317579206414543,-0.12272410108639233,0.041695235472763353,-0.81433450611330893,0.56996160845385968,-0.65158299732660918,207.94902489995562,0.0084977243525062342,201,179.06010928961749,20,12.690937257939582
39,19.5,-0.069651217064759408,-2.4014091377062137,-0.1231491865490366,0.64891036906713806,0.19961559530284934,0.61826232789460411,-0.5734721980543056,210.32599852605233,0.0086947319016693302,207,185.12994350282486,20,12.091512915129151
40,20,-0.061608157914782247,-2.4630172956209959,-0.12315086478104979,-0.58434470704899844,-0.96315456461584248,0.82251868383564897,-0.42598605535745987,215.5226977942508,0.0085309504428940572,211,188.32183908045977,20,11.778576563623293
