model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,guided,10,2,0.10000000000000001,10,256,500,20,0.5,0.00050000000000000001,0.10000000000000001,2026083702,1,5,40,-0.099334303088099762,0.87531105520913288,0.47831173492857604,237.41101214894786,204.80000000000001,33.436734693877554,224,52,0,5.3298197077824518,-2.8218320580621139e-07
