mode,n,clone_count,horizon,selection_time,dt,k,one_minus_k,gauge_shift,control_scale,resample_threshold,residual,residual_se,residual_ci_low,residual_ci_high,late_half_residual,late_half_residual_se,late_half_ci_low,late_half_ci_high,paired_support_gate,paired_gc_gate
controlled_exact,10,1024,20.0,1.0,0.0005,0.3,0.7,0.1,0.5,1.0,-0.012909166888443097,0.009969698557222056,-0.04342812310930755,0.01760978933242135,0.0025090887651435245,0.012490156254673677,-0.03158105447277385,0.0365992320030609,1,0
controlled_exact,10,1024,20.0,2.0,0.00025,0.3,0.7,0.1,0.5,1.0,-0.01075571234516795,0.009829250739768708,-0.03938019524185267,0.017868770551516772,0.014912507189289936,0.012879004999472534,-0.023935294018767324,0.053760308397347197,1,0
controlled_exact,10,1024,20.0,2.0,0.0005,0.3,0.7,0.1,0.5,1.0,-0.008406989509074952,0.00884355753762842,-0.03603812571754136,0.019224146699391452,0.008774133767327524,0.01442848833031035,-0.03609271300619698,0.05364098054085203,1,1
controlled_exact,10,1024,40.0,1.0,0.0005,0.3,0.7,0.1,0.5,1.0,-0.0046810712290024925,0.0054516829006391225,-0.019720020860541566,0.010357878402536583,0.0035470244304381116,0.004055380954668533,-0.006380001915901993,0.013474050776778216,1,1
controlled_exact,10,1024,40.0,2.0,0.00025,0.3,0.7,0.1,0.5,1.0,-0.005468790174737004,0.007112957459448492,-0.026159889325709347,0.01522230897623534,-0.0001818680043060017,0.010726292993023549,-0.03011779578133286,0.029754059772720855,1,1
controlled_exact,10,1024,40.0,2.0,0.0005,0.3,0.7,0.1,0.5,1.0,-0.0010611150058078556,0.0034628160512184883,-0.011628061546323636,0.009505831534707925,0.006284759497459186,0.0034488753039247054,-0.0031212213979695987,0.01569074039288797,1,1
controlled_exact,10,1024,60.0,1.0,0.0005,0.3,0.7,0.1,0.5,1.0,-0.0012499057129389812,0.003958294195231436,-0.012866820896394508,0.010367009470516546,0.00527656241199867,0.003005492428887269,-0.004115530400900775,0.014668655224898115,1,1
controlled_exact,10,1024,60.0,2.0,0.00025,0.3,0.7,0.1,0.5,1.0,-0.0001515169403522032,0.0044318196827466865,-0.011508321065585959,0.011205287184881552,0.008288124819444215,0.0030120507045843323,0.0002433710801827138,0.016332878558705716,1,0
controlled_exact,10,1024,60.0,2.0,0.0005,0.3,0.7,0.1,0.5,1.0,0.001985589094528173,0.0015033459284639887,-0.0018982975152502394,0.005869475704306585,0.009324049092064801,0.004291314037662586,-0.0024662464697827787,0.021114344653912383,1,1
