lag,time,rho_I2,rho_theta1_periodic
4139,413.90000000000003,0.00048378982735001905,-0.00043902464644067046
4140,414.0,0.0006612363528637324,-0.0004622956813442806
4141,414.1,0.0005832331135518369,-0.00035481522512670756
4142,414.20000000000005,0.00010618643549341026,-0.00025672282605987374
4143,414.3,-0.0004063978611188463,0.0001016948590832575
4144,414.40000000000003,-0.0007237150038945405,0.00019166776001080897
4145,414.5,-0.0005968095416294591,0.00013616182489933345
4146,414.6,-0.00044377378881387203,-0.00036607254456610326
4147,414.70000000000005,-0.0003033411816378775,-0.000257749354825092
4148,414.8,-5.6902344112878544e-05,-5.775041300671423e-05
4149,414.90000000000003,-0.00010001375953265008,-0.00044653888580039735
4150,415.0,-0.00046681539527055466,-0.0007902218979407584
4151,415.1,-0.00019212770176348087,-0.0005623759605128733
4152,415.20000000000005,0.00048432326096655115,-0.00046950627656091427
4153,415.3,0.0002455579532061551,-0.0007118078207250001
4154,415.40000000000003,-0.0002551265213834956,-0.0003901336625600626
4155,415.5,-8.547691317106618e-06,-0.0007294346406340425
4156,415.6,0.0007059632605772466,-0.0005209644872994141
4157,415.70000000000005,0.00040176260070084183,-0.00035559802003209344
4158,415.8,-0.0003631404170592942,9.535564132027694e-05
4159,415.90000000000003,-0.0005551113566971595,3.309042876481741e-05
4160,416.0,-0.00019515047248306125,2.0755089728334995e-05
4161,416.1,0.0002293214246383362,-0.0004657029591137828
4162,416.20000000000005,0.0007285723609137309,3.239952275846203e-05
4163,416.3,0.0008902688060706106,0.0002399964015069619
4164,416.40000000000003,0.0004293220414470399,0.000319817005972502
4165,416.5,-6.884608081712182e-05,0.0004304431763234843
4166,416.6,0.0001240384960459263,-3.3396198712039855e-05
4167,416.70000000000005,0.0003271508675740484,-0.0003408263371097302
4168,416.8,1.4203243236828023e-05,-0.0006318989007464925
4169,416.90000000000003,-0.00011320983326589532,-0.0007576906376356955
4170,417.0,0.00011419662916177334,-0.0008600378807481322
4171,417.1,0.0003750339511210768,-0.00014529697662708866
4172,417.20000000000005,0.0006673438544287818,0.00026751394109727654
4173,417.3,0.00031799524272914473,0.0002322105016118982
4174,417.40000000000003,-0.00010265360960619278,0.00021106499316215206
4175,417.5,-0.00029254624265536577,0.00039173491594496384
4176,417.6,-0.00024055829805500007,0.0003879667248709709
4177,417.70000000000005,-0.0003321979980789797,0.00041199425038296664
4178,417.8,-0.0006618132316651219,0.00026242078427569823
4179,417.90000000000003,-0.0003619456596850998,2.2921470647843435e-05
4180,418.0,8.848052291490756e-05,0.0002539887375737518
4181,418.1,0.00021395029706618371,0.00013498154019481604
4182,418.20000000000005,0.00031085536150232657,0.0003011766350908902
4183,418.3,0.0002803623088478443,0.0001837403966530344
4184,418.40000000000003,0.0004239379486483823,0.0002641634260053573
4185,418.5,0.000759854229154302,0.0004045419857795714
4186,418.6,0.00034431508445665617,0.0002520605290681406
4187,418.70000000000005,-5.280220707720377e-05,-0.0003354685863099072
4188,418.8,0.0004676263732496787,-0.0002409606511954649
4189,418.90000000000003,0.0008095259512848271,6.968823842918632e-06
4190,419.0,0.00041528140482013546,0.00015854839338024982
4191,419.1,0.0001789721920524395,0.0005990567703032705
4192,419.20000000000005,0.00029820494240725563,0.00046359615816579024
4193,419.3,0.0003576781995196975,2.181526266981469e-05
4194,419.40000000000003,0.0001261156957343243,9.062190739398494e-05
4195,419.5,-0.0002606199155229597,0.0010005730822266494
4196,419.6,-0.0005139414034498981,0.0004792134720280143
4197,419.70000000000005,-0.0005713284225000753,0.00016963256534975995
4198,419.8,-0.0002659306791625811,0.0005733762516213219
4199,419.90000000000003,-5.907357110127863e-05,0.0005802485667453955
4200,420.0,-0.00025562635286922007,0.00012076586651435822
4201,420.1,-0.00011636862388344672,-0.0001448429532090595
4202,420.20000000000005,0.00019771455342624278,-0.00019481878677118526
4203,420.3,0.0002620811154949113,-0.00012124406265321471
4204,420.40000000000003,0.000325227303484865,0.0003120938277577999
4205,420.5,0.0005646021316059174,0.000566570590710818
4206,420.6,0.0008131479905439587,0.000302016647432148
4207,420.70000000000005,0.0012452909849002018,0.00026379452479608086
4208,420.8,0.001416705051273708,0.0004897431402494277
4209,420.90000000000003,0.001105330411893261,5.777411873896828e-05
4210,421.0,0.0007897351708053225,-8.152891483919563e-05
4211,421.1,0.0007918431299771173,-0.00019743656895089903
4212,421.20000000000005,0.0006521889186482586,3.6366848395096035e-05
4213,421.3,0.00034853716535198715,0.00016510232103100737
4214,421.40000000000003,0.00013342118705755865,4.095884067659859e-05
4215,421.5,0.0004713619915390403,-0.00018264512653153205
4216,421.6,0.001296769366756123,0.00012025566797584953
4217,421.70000000000005,0.0016118952158440932,0.00034553117532502836
4218,421.8,0.0017373178604570365,0.00014624353974162393
4219,421.90000000000003,0.0017979950369348156,0.00036303279002960717
4220,422.0,0.0016873633110327444,0.0005902134777935007
4221,422.1,0.001581399163116491,0.00032197186257500957
4222,422.20000000000005,0.0014112917043862623,2.50435414257172e-05
4223,422.3,0.001409443457903094,3.779096537050305e-05
4224,422.40000000000003,0.0012798629204451135,-7.302968765487642e-05
4225,422.5,0.0012761265971488695,6.424076103287804e-05
4226,422.6,0.0011396124196951158,0.00017122475162763495
4227,422.70000000000005,0.0013321186474655965,0.00041922884154622274
4228,422.8,0.0017412369506292337,0.0005827421299955263
4229,422.90000000000003,0.0016391206189407404,0.00047229256111015196
4230,423.0,0.0010376283943709234,0.000437654318623769
4231,423.1,0.0006443019513780819,0.00015812649253084334
4232,423.20000000000005,0.0007720715897388862,0.00029304288950860445
4233,423.3,0.000837109030153663,0.0005593386360876697
4234,423.40000000000003,0.0005364515258136158,0.0001395301638901912
4235,423.5,0.0003708965546856246,-0.0006469522176966992
4236,423.6,0.00030794832769062274,-0.0005669417067092935
4237,423.70000000000005,-0.00011706381409793034,-0.0004161454130146589
4238,423.8,-0.000304263498011295,-0.0004073935059100614
4239,423.90000000000003,0.00039341238392855826,-0.000375545156447984
4240,424.0,0.0006926028918218932,-0.00033622297603277886
4241,424.1,0.0005298729749371618,-7.25273879541411e-05
4242,424.20000000000005,0.000639932795188366,0.000515867134829841
4243,424.3,0.0008288506282616748,0.0005181860893335614
4244,424.40000000000003,0.0006944893321794771,0.0003027571624369146
4245,424.5,0.00043601715527430857,0.00015332715437474324
4246,424.6,0.00023798783628535918,-0.0002608272424656846
4247,424.70000000000005,0.0003635545954016947,-1.6835074832601955e-05
4248,424.8,0.0004183693879009707,-0.00010315091414164872
4249,424.90000000000003,0.0001664296574092782,-2.7149205372159495e-05
4250,425.0,0.00020420601177196935,-0.0003936657683072245
4251,425.1,2.155047808739568e-05,-0.00039796229349131347
4252,425.20000000000005,-0.0004561239277030652,0.00012044713307025017
4253,425.3,-0.0006073417760532925,-0.00015608443621661949
4254,425.40000000000003,-0.0005964189478449859,-0.0002961759778995994
4255,425.5,-0.0005466870051063454,-0.00014682742492780782
4256,425.6,-0.0006458286214721704,-0.0001517117583931121
4257,425.70000000000005,-0.0005203135705649523,-0.00023937323561886787
4258,425.8,-0.0007054266049118931,-0.00028210264295297683
4259,425.90000000000003,-0.0009831223296973076,-0.00035816519168622025
4260,426.0,-0.0008143860751130387,-0.00019147516764343953
4261,426.1,-0.0007163275611166308,-0.0006548981291086313
4262,426.20000000000005,-0.0006093836601055273,-0.0005562188603614339
4263,426.3,-0.00014820805918750777,-0.00032347400071768863
4264,426.40000000000003,-1.8669030071026107e-05,-4.0593004286048e-05
4265,426.5,0.0001182445825807583,0.0004570887829326011
4266,426.6,0.00027504128029784235,0.00036775344404854323
4267,426.70000000000005,0.00036554516105018615,0.0009135921569814139
4268,426.8,-0.00010889062751427429,0.0005815469414474165
4269,426.90000000000003,-0.00048404840379348476,0.0003804024530861718
4270,427.0,-0.00023163358646828178,0.0002394347047692307
4271,427.1,0.00042437435495288283,-0.0001331112525919438
4272,427.20000000000005,0.0006745125458339537,-0.00032191064008041815
4273,427.3,-3.3517185697007966e-05,-0.0006149440819967585
4274,427.40000000000003,-0.0005045919272305286,-0.0010669648116830154
4275,427.5,-6.948506446261743e-05,-0.0012199688702017623
4276,427.6,0.0004582466880999798,-0.0009746060874906973
4277,427.70000000000005,0.00047862042446821987,-0.0002782901901715017
4278,427.8,0.00018782850822798605,-1.7043628068473436e-07
4279,427.90000000000003,0.0004008937117601539,0.0002914592933949721
4280,428.0,0.0011239028565714901,1.251195442870838e-05
4281,428.1,0.0011510388767297527,4.704667942423463e-05
4282,428.20000000000005,0.0006773010088370585,0.000107555656716572
4283,428.3,0.00044357628132572687,6.568952559378982e-05
4284,428.40000000000003,0.00040903075903548736,-0.0006180221151062457
4285,428.5,0.0009235905113488878,-0.0007467774336100134
4286,428.6,0.0010410698260439391,-8.555356669746883e-05
4287,428.70000000000005,0.0007662794166692487,-0.00011725357529903403
4288,428.8,0.0006162616458661402,-0.00039301854999493834
4289,428.90000000000003,0.0008596664977396025,-0.00021454253567595457
4290,429.0,0.001192682429593967,-0.0003500323801453877
4291,429.1,0.0010805267874968857,-0.00047311909673624866
4292,429.20000000000005,0.0008089655631734671,-0.0006376995392807393
4293,429.3,0.0008407844393705265,-0.000746031960429864
4294,429.40000000000003,0.0012878268901707218,0.0003556847688450578
4295,429.5,0.0016084264958699946,0.0006437795162243962
4296,429.6,0.0015780813096231898,0.0008102913157178831
4297,429.70000000000005,0.0013578723202348187,0.0005113562838396222
4298,429.8,0.0011193463079907581,0.00046860295589407715
4299,429.90000000000003,0.0008332661825027509,0.0003238787541637941
4300,430.0,0.0007625474163867265,0.00032942004201684825
4301,430.1,0.0010921659794526735,0.00041344285376931466
4302,430.20000000000005,0.0015104327567221122,0.00023994713772467057
4303,430.3,0.0011222763978526221,0.00020987724262903424
4304,430.40000000000003,0.0010195271104734332,0.00028825360212247556
4305,430.5,0.0012248877697643246,0.000510670792848126
4306,430.6,0.0010583403128698815,0.0006236182494212024
4307,430.70000000000005,0.0010103691090092304,0.000494622286208593
4308,430.8,0.0011898234255566824,0.000622716083398698
4309,430.90000000000003,0.00125666439016075,0.0006068576459772162
4310,431.0,0.001184631212528187,-6.597282333111086e-05
4311,431.1,0.0010714898252913506,0.0002286072568037208
4312,431.20000000000005,0.001536593301203209,-0.00015608295751282688
4313,431.3,0.0020269519637333266,0.0002464544119253519
4314,431.40000000000003,0.0017049358078742485,8.767665372387883e-05
4315,431.5,0.0010790092582122883,0.00019326485535291267
4316,431.6,0.0010231348170963348,0.00013138941061301268
4317,431.70000000000005,0.0008953586666208378,0.0003038169729987979
4318,431.8,0.0005616548495694635,0.00040744018338027593
4319,431.90000000000003,0.0007528950974588424,0.0001548091701204277
4320,432.0,0.0010102829525059337,0.0002525004942848685
4321,432.1,0.0006487722274696079,0.00026486491375980265
4322,432.20000000000005,0.000477703532286092,0.00022076881667925069
4323,432.3,0.0003625533113906679,0.0005929943386050694
4324,432.40000000000003,0.00023053788191149411,0.00026941373183855485
4325,432.5,9.589885183882503e-05,-8.523984583506544e-05
4326,432.6,1.7828580757468953e-05,5.686264544651012e-05
4327,432.70000000000005,0.00014822433804160585,0.0005205597427443112
4328,432.8,0.0003050668340069229,0.0006401411307898121
4329,432.90000000000003,0.0004708048203534902,0.00039187275955996124
4330,433.0,0.0005254206438834943,0.0004735057237259231
4331,433.1,0.0008339526843180694,0.00010887889328650066
4332,433.20000000000005,0.0009246567208971507,-0.0003717292192718647
4333,433.3,0.000474757147289043,0.0002000132514204536
4334,433.40000000000003,0.0004644945558751321,0.00040016822980555784
4335,433.5,0.0006133161887009195,0.00032379573894426985
4336,433.6,0.00035438363649685777,-0.0002517665113988341
4337,433.70000000000005,0.0005820110431414723,-0.00020269230729522662
4338,433.8,0.0007556881645741033,0.0003297415497332687
4339,433.90000000000003,0.00021141342878625336,0.00045562835289727187
4340,434.0,-2.4389406323992317e-06,0.0002776560204847038
4341,434.1,0.000126816991463127,-0.0004699059171722645
4342,434.20000000000005,0.00034170087912780605,-0.0005092698824350283
4343,434.3,0.00014404535845176342,-0.0001860342001050849
4344,434.40000000000003,-0.00016753184646665803,6.626223453901121e-06
4345,434.5,0.00018870190331524855,0.0005329879934966788
4346,434.6,0.0007173170504456453,0.00045185326114999524
4347,434.70000000000005,0.00034086620640437585,0.0006601784001334443
4348,434.8,-7.69979094797871e-05,4.10413408648198e-05
4349,434.90000000000003,4.3632039458057405e-05,-7.958293622843569e-05
4350,435.0,0.00016555122349035142,-2.6195802621936648e-05
4351,435.1,-0.00016822202140517753,0.0004692605244540769
4352,435.20000000000005,-0.00019291524088994646,0.000542915584679532
4353,435.3,-5.266948444112698e-05,0.00013599934295994463
4354,435.40000000000003,-0.00032979894631369794,-0.00014288129496107757
4355,435.5,-0.0008576194304954308,-0.00026951863493786856
4356,435.6,-0.0007386992236962309,-0.000605502718011749
4357,435.70000000000005,-0.00047103971088391464,-0.0009506777195938422
4358,435.8,-0.0005344283561356171,-0.0007906314699202237
4359,435.90000000000003,-0.0007719805955856248,-0.0006717331583588003
4360,436.0,-0.001101055439399383,-0.0004976181643893204
4361,436.1,-0.0011259722796782196,4.707615605477836e-06
4362,436.20000000000005,-0.0012622909151973056,-0.0006483574530602515
4363,436.3,-0.0014162668469118568,-0.0010938477809900075
4364,436.40000000000003,-0.0012496572774600683,-0.001094344568070851
4365,436.5,-0.0010049685383970548,-0.00045062775922642483
4366,436.6,-0.0013170283029452351,-0.0004471498958885612
4367,436.70000000000005,-0.0013509164368938923,-0.0008605640063643314
4368,436.8,-0.000837902224206649,-0.00042054985745104196
4369,436.90000000000003,-0.0005836999809705305,0.00011290572380654166
4370,437.0,-0.0007651896464298064,-0.0003030783471814482
4371,437.1,-0.0009984513294805394,-0.0003274720184301582
4372,437.20000000000005,-0.0009909258770362318,-0.00032789432004048995
4373,437.3,-0.0014146108686421905,-0.0004335672286327064
