model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,guided,10,2,0.10000000000000001,2,32768,0,0.10000000000000001,0.10000000000000001,0.00050000000000000001,0.5,2026083502,2,1,1,-0.99659261304832825,-2.9985779547826006,1.036551109023927,32249.797369003052,29981.0639414754,29981.0639414754,31245,31245,0,4.8823818969726567,3.3175640999098164e-06
