model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,naive,10,2,0.10000000000000001,2,32768,0,0.10000000000000001,0.10000000000000001,0.00050000000000000001,0.10000000000000001,2026083501,2,1,1,-0.4540841047778521,5.085750384991961,0.81542116677834586,32391.701580145771,30236.027934219419,30236.027934219419,31397,31397,0,4.8145213317871089,2.0739778430676497e-06
