bin_left,bin_right,bin_center,forward_count,reverse_mirror_count,log_probability_ratio,standard_error,accepted
-3.7951303247703043,-3.5718873644896973,-3.683508844630001,10,384,-3.648057459593681,0.32031885156304285,0
-3.5718873644896973,-3.3486444042090913,-3.4602658843493943,7,412,-4.075113200294213,0.3811618125195155,0
-3.3486444042090913,-3.125401443928485,-3.237022924068788,16,536,-3.5115454388310208,0.25370390545238175,0
-3.125401443928485,-2.902158483647879,-3.013779963788182,36,592,-2.7999876964278956,0.17165945056118223,0
-2.902158483647879,-2.678915523367273,-2.790537003507576,53,745,-2.6430923048274377,0.1421626055174022,1
-2.678915523367273,-2.455672563086667,-2.56729404322697,72,968,-2.5985659682605213,0.1221554204287659,1
-2.455672563086667,-2.232429602806061,-2.344051082946364,118,1179,-2.301737276071706,0.09655440275762647,1
-2.232429602806061,-2.0091866425254548,-2.120808122665758,196,1515,-2.0450560587129525,0.07590854248980934,1
-2.0091866425254548,-1.7859436822448487,-1.8975651623851517,344,2142,-1.8288535936342958,0.058084680873840784,1
-1.7859436822448487,-1.5627007219642426,-1.6743222021045456,552,3002,-1.6934859659163122,0.046310964814599904,1
-1.5627007219642426,-1.3394577616836365,-1.4510792418239395,1032,4313,-1.4301350506063353,0.034653274362484304,1
-1.3394577616836365,-1.1162148014030304,-1.2278362815433335,1737,5888,-1.2207568941676072,0.027304618573410128,1
-1.1162148014030304,-0.8929718411224243,-1.0045933212627274,3110,8384,-0.9917024013875435,0.020995671399610775,1
-0.8929718411224243,-0.6697288808418183,-0.7813503609821213,5764,12353,-0.762267270417401,0.01595125784922891,1
-0.6697288808418183,-0.44648592056121217,-0.5581074007015152,10281,17677,-0.5419668279931646,0.012403124118994652,1
-0.44648592056121217,-0.22324296028060608,-0.3348644404209091,18709,25756,-0.3196629181726556,0.009606045792724088,1
-0.22324296028060608,0.0,-0.11162148014030304,32676,36112,-0.09998435659555699,0.007635124563018001,1
0.0,0.22324296028060608,0.11162148014030304,36234,32588,0.10605378210542372,0.007634430587302261,1
0.22324296028060608,0.44648592056121217,0.3348644404209091,25950,18978,0.3128911960603309,0.009551347386296228,1
0.44648592056121217,0.6697288808418183,0.5581074007015152,17604,10265,0.539386098477948,0.012418682845176497,1
0.6697288808418183,0.8929718411224243,0.7813503609821213,12238,5637,0.7751938559409107,0.01609695698061763,1
0.8929718411224243,1.1162148014030304,1.0045933212627274,8555,3216,0.9783775560274368,0.020684196402582802,1
1.1162148014030304,1.3394577616836365,1.2278362815433335,5886,1655,1.268775640982255,0.02782308883927636,1
1.3394577616836365,1.5627007219642426,1.4510792418239395,4079,983,1.422998019170392,0.0355310023072432,1
1.5627007219642426,1.7859436822448505,1.6743222021045465,2895,578,1.6111665213347182,0.04555795155161147,1
1.7859436822448505,2.0091866425254565,1.8975651623851535,2093,313,1.9001505319058467,0.06060256814189046,1
2.0091866425254565,2.2324296028060626,2.1208081226657596,1580,222,1.962502744148733,0.07167576924532842,1
2.2324296028060626,2.4556725630866687,2.3440510829463657,1203,125,2.264259978672378,0.09397475828830298,1
2.4556725630866687,2.678915523367275,2.5672940432269717,919,78,2.466577295666095,0.1179349486044781,1
2.678915523367275,2.902158483647881,2.790537003507578,703,45,2.748694402040345,0.15376832355497622,0
2.902158483647881,3.125401443928487,3.013779963788184,613,29,3.0510691059497375,0.19003704899571455,0
3.125401443928487,3.348644404209093,3.23702292406879,568,15,3.6340712176189416,0.26158598977573005,0
3.348644404209093,3.571887364489699,3.460265884349396,424,15,3.3416832541297476,0.26272639234135653,0
3.571887364489699,3.795130324770305,3.683508844630002,369,6,4.119037174812473,0.41155399860399566,0
3.795130324770305,4.018373285050911,3.9067518049106083,335,3,4.715518243156957,0.5799296577691117,0
4.018373285050911,4.241616245331517,4.129994765191214,292,4,4.290459441148391,0.5034130089044646,0
4.241616245331517,4.4648592056121235,4.35323772547182,264,9,3.378724525810097,0.33896753516965294,0
4.4648592056121235,4.6881021658927295,4.5764806857524265,214,3,4.267363726353742,0.581383032543602,0
4.6881021658927295,4.911345126173336,4.799723646033033,209,4,3.95603989084492,0.504762012234692,0
4.911345126173336,5.134588086453942,5.022966606313639,179,1,5.187385805840755,1.0027894056973135,0
5.134588086453942,5.357831046734548,5.246209566594245,161,1,5.081404364984463,1.003100782635635,0
5.357831046734548,5.581074007015154,5.469452526874851,130,0,nan,nan,0
5.581074007015154,5.80431696729576,5.692695487155457,113,0,nan,nan,0
5.80431696729576,6.027559927576366,5.915938447436063,105,0,nan,nan,0
6.027559927576366,6.250802887856972,6.139181407716669,114,0,nan,nan,0
6.250802887856972,6.474045848137578,6.362424367997275,99,2,3.9019726695746444,0.714213560569253,0
6.474045848137578,6.697288808418184,6.585667328277881,89,0,nan,nan,0
6.697288808418184,6.92053176869879,6.808910288558487,72,0,nan,nan,0
6.92053176869879,7.1437747289793965,7.032153248839093,66,0,nan,nan,0
7.1437747289793965,7.367017689260004,7.2553962091197,61,0,nan,nan,0
7.367017689260004,7.590260649540609,7.4786391694003065,78,0,nan,nan,0
7.590260649540609,7.8135036098212165,7.701882129680913,46,0,nan,nan,0
7.8135036098212165,8.03674657010182,7.925125089961519,44,0,nan,nan,0
8.03674657010182,8.259989530382429,8.148368050242125,42,0,nan,nan,0
8.259989530382429,8.483232490663033,8.37161101052273,34,0,nan,nan,0
8.483232490663033,8.70647545094364,8.594853970803337,43,0,nan,nan,0
8.70647545094364,8.929718411224245,8.818096931083943,38,0,nan,nan,0
