case,replicate,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt2p5e-4,214,-5.581749738501255,5.695778969252528,1,0.5756737820780019,0.73645390707743,0.19335244417322553,-5.4515912230802686,5.135012472183208,516,2.0483614804334138e-13
driven_dt2p5e-4,215,-5.581749738501255,5.695778969252528,1,0.5914691305442062,0.7466955480606002,0.2033771004505396,-5.12633112154075,5.318380485269748,517,3.4861002973229915e-14
driven_dt2p5e-4,216,-5.581749738501255,5.695778969252528,1,0.5790588489918421,0.7223192166473497,0.23416613366027447,-5.506432116016967,6.269918679026265,516,2.5139890169612045e-12
driven_dt2p5e-4,217,-5.581749738501255,5.695778969252528,1,0.5372303833788826,0.7462416234509723,0.20887236025176353,-5.099856042680387,5.458302758331253,515,1.3451462166358397e-12
driven_dt2p5e-4,218,-5.581749738501255,5.695778969252528,1,0.270117021976988,0.7320440643880858,0.22084303014442497,-5.367245301805747,5.85994672552537,517,2.220446049250313e-15
driven_dt2p5e-4,219,-5.581749738501255,5.695778969252528,1,0.8092005876811885,0.7226960664884445,0.18233617989916476,-5.8782170888358865,4.942842915334837,516,4.9675819013828004e-12
driven_dt2p5e-4,220,-5.581749738501255,5.695778969252528,1,0.7191825849894473,0.7282475698245539,0.2398276219826828,-5.312633736337153,6.362712375171975,516,3.3250069364498813e-12
driven_dt2p5e-4,221,-5.581749738501255,5.695778969252528,1,0.3868421996679351,0.737989044683798,0.22116006627789514,-5.216513359215272,5.82325161216069,516,1.1590728377086634e-13
driven_dt2p5e-4,222,-5.581749738501255,5.695778969252528,1,0.3919125461952229,0.7128214291315427,0.21908065587287928,-5.867878613801808,5.963595530697976,516,6.346034808757395e-13
driven_dt2p5e-4,223,-5.581749738501255,5.695778969252528,1,0.4176843564477222,0.7336414576296482,0.22649899326095965,-5.284269857134362,5.988978460730748,516,6.061817714453355e-14
driven_dt2p5e-4,224,-5.581749738501255,5.695778969252528,1,0.8490341602190731,0.7275845497160811,0.24484503803303118,-5.287717470532598,6.492273809544739,517,1.1555423284903554e-11
driven_dt2p5e-4,225,-5.581749738501255,5.695778969252528,1,0.15101122108044307,0.7302277677202613,0.216408489345736,-5.446147214017277,5.762234550250503,516,9.514611321037592e-14
driven_dt2p5e-4,226,-5.581749738501255,5.695778969252528,1,0.17597321834345933,0.7325606828851554,0.21124834111279353,-5.4253816663599785,5.615059705201278,516,3.4652281044600386e-12
driven_dt2p5e-4,227,-5.581749738501255,5.695778969252528,1,0.36363486527847133,0.720391726657625,0.22507448001098881,-5.627809593790913,6.056484950595765,516,6.634692795159935e-13
driven_dt2p5e-4,228,-5.581749738501255,5.695778969252528,1,0.1635057979924117,0.7321919194601774,0.21304519961035165,-5.421558909257761,5.663021615827427,517,1.5498713423767185e-13
driven_dt2p5e-4,229,-5.581749738501255,5.695778969252528,1,0.6185347000323015,0.749101113873563,0.20716093810187214,-5.04068284293452,5.396059450926102,515,1.3724577030416185e-12
driven_dt2p5e-4,230,-5.581749738501255,5.695778969252528,1,0.7601695852804013,0.7059826448541398,0.1925621251327207,-6.245699506143377,5.325605355345013,515,4.4075854077618715e-13
driven_dt2p5e-4,231,-5.581749738501255,5.695778969252528,1,0.3526160965455628,0.7304091060037586,0.22519683082092484,-5.37492932095893,5.981372082668535,516,3.5360603334311236e-13
driven_dt2p5e-4,232,-5.581749738501255,5.695778969252528,1,0.3839012133181413,0.7317793622230094,0.22595536404464853,-5.334856650064863,5.989758465934662,516,7.327471962526033e-14
driven_dt2p5e-4,233,-5.581749738501255,5.695778969252528,1,0.23785579986932653,0.7345178166802815,0.21560349891672984,-5.344332850288783,5.710222054898734,516,4.685141163918161e-13
driven_dt2p5e-4,234,-5.581749738501255,5.695778969252528,1,0.30745596525503566,0.7371876797000326,0.21603531067393905,-5.274345743299095,5.7014317831231365,516,8.903988657493755e-14
driven_dt2p5e-4,235,-5.581749738501255,5.695778969252528,1,0.6725816100542747,0.7415015104484404,0.1921612802691231,-5.33155681350593,5.071463726394015,517,7.438494264988549e-15
driven_dt2p5e-4,236,-5.581749738501255,5.695778969252528,1,0.42295511494906235,0.7227100613557969,0.22820493054611204,-5.544513312854394,6.117091772127803,516,9.614531393253856e-13
driven_dt2p5e-4,237,-5.581749738501255,5.695778969252528,1,0.39781725391363754,0.7402904619204227,0.21771621800154725,-5.184709086347691,5.720624251477927,515,2.1460611066004276e-13
driven_dt2p5e-4,238,-5.581749738501255,5.695778969252528,1,0.4163483145680224,0.7319572760454525,0.197936309281828,-5.534891801291892,5.282075871893907,516,5.74207348336131e-13
driven_dt2p5e-4,239,-5.581749738501255,5.695778969252528,1,0.3315016209301979,0.7336577318536153,0.22257262978354145,-5.31381721686382,5.890985240996941,517,4.8183679268731794e-14
driven_dt2p5e-4,240,-5.581749738501255,5.695778969252528,1,0.07273456401182925,0.7247718962841692,0.2149939255332209,-5.594615929198996,5.767366523610253,517,5.995204332975845e-13
driven_dt2p5e-4,241,-5.581749738501255,5.695778969252528,1,0.7581477693172599,0.7539943916758279,0.2209434432507213,-4.823620038752306,5.701013324925005,516,2.1738166822160565e-13
driven_dt2p5e-4,242,-5.581749738501255,5.695778969252528,1,0.8188036689320412,0.7174313908401302,0.24230936537858483,-5.561340054333689,6.514328230475548,516,5.089262344881718e-13
driven_dt2p5e-4,243,-5.581749738501255,5.695778969252528,1,0.4853044480423428,0.7171962959720227,0.22858791956158103,-5.680611630644762,6.170907092574531,516,1.0127454430630678e-12
driven_dt2p5e-4,244,-5.581749738501255,5.695778969252528,1,0.47296196936360735,0.7419400067462933,0.22111192255609569,-5.118837568795257,5.792760140633303,517,9.303668946358812e-14
driven_dt2p5e-4,245,-5.581749738501255,5.695778969252528,1,0.4037168108189367,0.7296098160944151,0.22745348385606845,-5.377420232451239,6.043969601371155,516,1.0935696792557792e-12
driven_dt2p5e-4,246,-5.581749738501255,5.695778969252528,1,0.5912015901928231,0.7397730553021795,0.23049597721682333,-5.101715562743426,6.04086810317451,515,1.404210081545898e-12
driven_dt2p5e-4,247,-5.581749738501255,5.695778969252528,1,0.054373271225606624,0.7267359915110374,0.21445861708832753,-5.548860163091661,5.739077103775276,517,6.035172361862351e-13
driven_dt2p5e-4,248,-5.581749738501255,5.695778969252528,1,0.2528972663397337,0.7285770595076946,0.20332259585992218,-5.583285499326953,5.442886366037652,517,6.707412403272883e-12
driven_dt2p5e-4,249,-5.581749738501255,5.695778969252528,1,0.2811093772527127,0.7343801795603383,0.21919612276620604,-5.321153360015062,5.801192485934634,516,1.8693935288638386e-12
driven_dt2p5e-4,250,-5.581749738501255,5.695778969252528,1,0.1095670106167274,0.722385160751624,0.21053767222288663,-5.688671947111343,5.6718505108519786,515,4.738431869100168e-13
driven_dt2p5e-4,251,-5.581749738501255,5.695778969252528,1,0.24318672745222417,0.7328994077653153,0.20640248034417882,-5.451694701447638,5.490290595503781,516,2.944311461305915e-13
driven_dt2p5e-4,252,-5.581749738501255,5.695778969252528,1,0.78978884171993,0.7009999646731897,0.19723927146751088,-6.343043226844789,5.485544245405485,517,3.4794389591752406e-13
driven_dt2p5e-4,253,-5.581749738501255,5.695778969252528,1,0.46172975919765874,0.7162456828054365,0.22694691090547175,-5.717922587895298,6.136972039933194,516,1.4136469772552118e-12
driven_dt2p5e-4,254,-5.581749738501255,5.695778969252528,1,0.30303214383996124,0.7370225327172989,0.21599414474893505,-5.278773748858484,5.701612484507184,516,5.684341886080802e-14
