case,reference_mode,eigen_index,conjugate_index,lambda_real,lambda_imag,observable,contribution_real,contribution_imag,reconstructed_variance_real,reconstructed_variance_imag,weight_real,weight_imag,weight_abs
driven_dt1e-3,4,6,7,-2.6464198717560925,3.045678744368468,I2,0.0003603542806507576,-6.830473686658678e-17,2.5836922602976182,4.424238753131249e-14,0.00013947260135742636,-2.8825158046207643e-17,0.00013947260135742636
driven_dt1e-3,4,6,7,-2.6464198717560925,3.045678744368468,I1_plus_I3,0.0033327927429371135,1.5005358067199381e-16,3.1097106980136657,7.605027718682322e-14,0.0010717372342919044,2.2043100979277635e-17,0.0010717372342919044
driven_dt1e-3,4,6,7,-2.6464198717560925,3.045678744368468,cos_theta3,0.0005971150540651222,1.3804773567761136e-16,0.4909200295641971,-6.907668881339646e-15,0.0012163183779549539,2.9831673483931715e-16,0.0012163183779549539
driven_dt1e-3,4,6,7,-2.6464198717560925,3.045678744368468,cos_even_sum,-8.849083214002837e-06,1.3709736471079204e-16,0.9953169470803107,-1.712594909636378e-14,-8.890718921204922e-06,1.375894413461318e-16,8.890718921204922e-06
driven_dt1e-3,5,8,9,-2.9498543094339507,5.367773635409873,I2,0.0008435273856232857,2.933851078745775e-16,2.5836922602976182,4.424238753131249e-14,0.0003264813687703345,1.0796208082597096e-16,0.0003264813687703345
driven_dt1e-3,5,8,9,-2.9498543094339507,5.367773635409873,I1_plus_I3,-0.00019036201061871017,9.654820345983417e-17,3.1097106980136657,7.605027718682322e-14,-6.121534416056912e-05,3.2544393089677525e-17,6.121534416056912e-05
driven_dt1e-3,5,8,9,-2.9498543094339507,5.367773635409873,cos_theta3,-0.00011600770872157107,5.041540102057596e-18,0.4909200295641971,-6.907668881339646e-15,-0.00023630673375570811,6.944535210487799e-18,0.00023630673375570811
driven_dt1e-3,5,8,9,-2.9498543094339507,5.367773635409873,cos_even_sum,-6.132663151354017e-05,-7.141165371711555e-17,0.9953169470803107,-1.712594909636378e-14,-6.161517865584158e-05,-7.280783507496291e-17,6.161517865584158e-05
driven_dt1e-3,6,10,-1,-2.9778280760975364,0.0,I2,0.035322072633822636,4.1780728238855577e-16,2.5836922602976182,4.424238753131249e-14,0.013671160910531137,-7.239156129087474e-17,0.013671160910531137
driven_dt1e-3,6,10,-1,-2.9778280760975364,0.0,I1_plus_I3,0.017225483713701986,-2.718681755700644e-16,3.1097106980136657,7.605027718682322e-14,0.00553925602298143,-2.2289215905817883e-16,0.00553925602298143
driven_dt1e-3,6,10,-1,-2.9778280760975364,0.0,cos_theta3,0.03251705282834851,-2.359025073298896e-15,0.4909200295641971,-6.907668881339646e-15,0.06623696502506686,-3.8733030568927e-15,0.06623696502506686
driven_dt1e-3,6,10,-1,-2.9778280760975364,0.0,cos_even_sum,0.16535442113820328,-3.864631333672614e-15,0.9953169470803107,-1.712594909636378e-14,0.16613242809062817,-1.024252455388908e-15,0.16613242809062817
