case,replicate,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt1e-3,292,-5.5195170492573435,5.037333497460582,1,0.6044588405425728,0.7436156598123742,0.2105466103271679,-5.153456158259023,5.518342763474853,516,4.1300296516055823e-14
driven_dt1e-3,293,-5.5195170492573435,5.037333497460582,1,0.467898388889705,0.7522309138915013,0.18453178144531218,-5.109867597853289,4.811244512125297,516,3.708144902248023e-14
driven_dt1e-3,294,-5.5195170492573435,5.037333497460582,1,0.23419786643134358,0.7265900765181443,0.19216380621606372,-5.71177246273098,5.17107390508324,516,2.575051283315588e-12
driven_dt1e-3,295,-5.5195170492573435,5.037333497460582,1,0.9268505944196805,0.7222440689349028,0.221838957592356,-5.606305207223505,5.960111824044468,517,2.170486013142181e-12
driven_dt1e-3,296,-5.5195170492573435,5.037333497460582,1,0.1754846890000157,0.7375179042501477,0.18298768384564543,-5.4919030743396045,4.864035071435778,516,3.2462921240039577e-13
driven_dt1e-3,297,-5.5195170492573435,5.037333497460582,1,0.4124344690400127,0.7225476725002056,0.19856993956374572,-5.771343152932111,5.363961427620118,516,9.536815781530095e-14
driven_dt1e-3,298,-5.5195170492573435,5.037333497460582,1,0.2177021843102919,0.7393549707311451,0.18214430956194633,-5.450335633207992,4.8309160255090084,517,2.930988785010413e-14
driven_dt1e-3,299,-5.5195170492573435,5.037333497460582,1,0.5650276336674019,0.7474302991105177,0.20678534931742798,-5.084746682275735,5.398208759569889,516,4.89563944938709e-12
driven_dt1e-3,300,-5.5195170492573435,5.037333497460582,1,0.3929058629654415,0.748969851795474,0.19443543402681498,-5.128927973916902,5.079938560273786,516,8.860689959533374e-13
driven_dt1e-3,301,-5.5195170492573435,5.037333497460582,1,0.42433314604585637,0.7328147329558119,0.20509824790138748,-5.463099374707823,5.457899383894086,517,9.658940314238862e-14
driven_dt1e-3,302,-5.5195170492573435,5.037333497460582,1,0.5270385908751478,0.74357305576824,0.20731325771766357,-5.177165180534454,5.4380389681664445,516,2.5268676040468563e-13
driven_dt1e-3,303,-5.5195170492573435,5.037333497460582,1,0.34425737512156074,0.7479665746422763,0.18757383410310896,-5.198025628146072,4.914222139424687,517,8.43769498715119e-15
driven_dt1e-3,304,-5.5195170492573435,5.037333497460582,1,0.2328473859678187,0.7425249768441998,0.1845940124349717,-5.354286604835171,4.873270078661333,517,5.228040222959862e-13
driven_dt1e-3,305,-5.5195170492573435,5.037333497460582,1,0.210110784303347,0.742509244726002,0.19159163608358884,-5.3098184658440015,5.050488184648245,517,7.471800955727304e-14
driven_dt1e-3,306,-5.5195170492573435,5.037333497460582,1,0.28956988387158167,0.7458280579906758,0.1907850101696507,-5.23137079359142,5.008655056235341,517,1.8702817072835387e-12
driven_dt1e-3,307,-5.5195170492573435,5.037333497460582,1,0.7765277844575508,0.7649137920305629,0.18928513861971907,-4.7654985238118535,4.851722443588349,517,5.3290705182007514e-14
driven_dt1e-3,308,-5.5195170492573435,5.037333497460582,1,0.6859240537853439,0.756771655937456,0.17446966567062422,-5.0560095702221,4.531712468982026,517,1.5654144647214707e-13
driven_dt1e-3,309,-5.5195170492573435,5.037333497460582,1,0.23411145617561874,0.7303948244212424,0.19675519269554667,-5.582855636367016,5.26271405850261,516,8.282263763703668e-13
driven_dt1e-3,310,-5.5195170492573435,5.037333497460582,1,0.1711035047754829,0.7342636480805724,0.19557611784893236,-5.492319225179481,5.20626155230016,517,6.998845947236987e-13
driven_dt1e-3,311,-5.5195170492573435,5.037333497460582,1,0.9393558908653218,0.7402982926003956,0.2246857655720085,-5.132865572507774,5.89342351914683,516,2.2160051571518125e-13
driven_dt1e-3,312,-5.5195170492573435,5.037333497460582,1,0.15015711556660719,0.7389752672703948,0.18512372211628236,-5.441148834004702,4.909249219762658,516,8.670841822322473e-14
driven_dt1e-3,313,-5.5195170492573435,5.037333497460582,1,0.47699258201073935,0.7433696177246927,0.20526388858501488,-5.19644979348982,5.388260087425084,517,2.4802382370125997e-13
driven_dt1e-3,314,-5.5195170492573435,5.037333497460582,1,0.3294500350142749,0.739936039394139,0.17765518049155635,-5.463375998416908,4.7127021558106446,517,2.686739719592879e-13
driven_dt1e-3,315,-5.5195170492573435,5.037333497460582,1,0.6045482958272811,0.7130997910044927,0.19526289142799402,-6.039668248904454,5.345426618924437,515,6.41597885930878e-13
driven_dt1e-3,316,-5.5195170492573435,5.037333497460582,1,0.30349722055782874,0.7337803080358103,0.20058576671638817,-5.470260394777782,5.336806943488454,517,3.4329206144434465e-12
driven_dt1e-3,317,-5.5195170492573435,5.037333497460582,1,0.6877681718961435,0.7525087026591002,0.16957213539896626,-5.191534428564436,4.432806857190052,516,7.016609515630989e-14
driven_dt1e-3,318,-5.5195170492573435,5.037333497460582,1,0.3167513100597978,0.7469985301837646,0.18894280292666335,-5.213707168831181,4.95480041646675,516,1.4082068844345486e-12
driven_dt1e-3,319,-5.5195170492573435,5.037333497460582,1,0.2881482388891254,0.7408410746123162,0.17990897167974826,-5.426384343746951,4.764651069095242,517,1.8762769116165146e-13
driven_dt1e-3,320,-5.5195170492573435,5.037333497460582,1,0.3207833126387798,0.7466376330443958,0.19264648252574895,-5.198992947797802,5.050226675930705,517,1.5203394099216894e-12
driven_dt1e-3,321,-5.5195170492573435,5.037333497460582,1,0.22912351000648748,0.7400905105532757,0.19612417430807605,-5.340965441930776,5.18091938241726,517,1.6153745008296028e-13
driven_dt1e-3,322,-5.5195170492573435,5.037333497460582,1,0.5271185704845733,0.7444610164810708,0.20687691988180062,-5.158042213753448,5.420986896568595,516,3.1530333899354446e-14
driven_dt1e-3,323,-5.5195170492573435,5.037333497460582,1,0.1444543916772358,0.7379506077064499,0.19367404074633188,-5.411461235629273,5.133203265458715,516,1.0891287871572786e-13
driven_dt1e-3,324,-5.5195170492573435,5.037333497460582,1,0.3797985515055218,0.7363915917537138,0.17479746305139723,-5.57171999803698,4.661139675256651,516,1.7985612998927536e-14
driven_dt1e-3,325,-5.5195170492573435,5.037333497460582,1,0.6015018182888558,0.7499356137696083,0.2066468455119688,-5.0235106191840355,5.377601125557544,517,7.238654120556021e-14
driven_dt1e-3,326,-5.5195170492573435,5.037333497460582,1,0.9432381398658329,0.7710825584965124,0.18380494524814164,-4.646538529871178,4.68011270692916,517,5.3734794391857577e-14
driven_dt1e-3,327,-5.5195170492573435,5.037333497460582,1,0.10590431530589563,0.7315203488031081,0.19128670873287223,-5.5911881655712525,5.115301279824381,517,1.6755485887642863e-12
driven_dt1e-3,328,-5.5195170492573435,5.037333497460582,1,0.37185817791238324,0.748664247017911,0.18556172964075437,-5.193093250248793,4.859215536768396,517,5.1390003363849246e-11
driven_dt1e-3,329,-5.5195170492573435,5.037333497460582,1,0.4244128356792497,0.7298172614426415,0.204382440316834,-5.544198305657443,5.461028069849484,516,2.113864638886298e-13
driven_dt1e-3,330,-5.5195170492573435,5.037333497460582,1,0.33239050153761257,0.7317688903855398,0.17694212833983258,-5.677589587307122,4.74493562088326,517,2.7700064464397656e-13
driven_dt1e-3,331,-5.5195170492573435,5.037333497460582,1,0.5163560003302121,0.7412592645691745,0.20778618536153678,-5.231674785373389,5.466017938744814,515,1.56052948341312e-12
driven_dt1e-3,332,-5.5195170492573435,5.037333497460582,1,0.48968003334560656,0.745896102995431,0.17403500918296425,-5.333282853717504,4.58445011349846,517,4.773959005888173e-14
driven_dt1e-3,333,-5.5195170492573435,5.037333497460582,1,0.2965784268061102,0.7424619495664933,0.1975275909607168,-5.271804786996849,5.200420585767951,516,1.2079226507921703e-13
driven_dt1e-3,334,-5.5195170492573435,5.037333497460582,1,0.4190516775337802,0.7489016225579881,0.1813414049467627,-5.213165525955278,4.751408590160818,516,5.986322548778844e-13
driven_dt1e-3,335,-5.5195170492573435,5.037333497460582,1,0.36573563029487843,0.7481588729025561,0.19358520683308955,-5.154748624004509,5.063914453157458,517,5.329070518200751e-15
driven_dt1e-3,336,-5.5195170492573435,5.037333497460582,1,0.21901643719517533,0.736549564598229,0.1972727719726497,-5.422787826656982,5.233831989202371,517,4.1722181265413383e-13
driven_dt1e-3,337,-5.5195170492573435,5.037333497460582,1,0.5694634150818446,0.7352732783079707,0.21079844026375036,-5.360361277445177,5.584104035635008,517,3.4505731605349865e-13
driven_dt1e-3,338,-5.5195170492573435,5.037333497460582,1,0.5617631506926918,0.7555658360714129,0.1829531527148597,-5.035991498613956,4.751359933383082,516,2.258526698994956e-12
driven_dt1e-3,339,-5.5195170492573435,5.037333497460582,1,0.11881518914885433,0.7361185704511117,0.19345422062354287,-5.459432848788641,5.139836853632538,517,1.4432899320127035e-14
driven_dt1e-3,340,-5.5195170492573435,5.037333497460582,1,0.21338086543012907,0.7423471660027501,0.19236885600213263,-5.3088362789385535,5.0711714458261685,516,7.758238496080594e-13
driven_dt1e-3,341,-5.5195170492573435,5.037333497460582,1,0.29841649828700995,0.7437998874932402,0.18204127645118537,-5.337918416983804,4.800533279542058,516,3.1392666244300926e-12
driven_dt1e-3,342,-5.5195170492573435,5.037333497460582,1,0.2796460961484553,0.725847416691277,0.19456240743896966,-5.714447199727529,5.237843286570097,516,1.3506973317589654e-12
driven_dt1e-3,343,-5.5195170492573435,5.037333497460582,1,0.2307795961247753,0.7366334220693604,0.1805317032876874,-5.530018431655808,4.806792952316706,517,4.649614027130156e-13
