case,reference_mode,eigen_index,conjugate_index,lambda_real,lambda_imag,observable,contribution_real,contribution_imag,reconstructed_variance_real,reconstructed_variance_imag,weight_real,weight_imag,weight_abs
equilibrium_dt2p5e-4,0,1,19,-0.6068049349035554,6.283185307179586,I2,0.00015629742754712844,-0.0010727905593887557,2.4074700416816572,-1.9564565102826235e-14,6.492185773491945e-05,-0.00044560910034809514,0.00045031357732672444
equilibrium_dt2p5e-4,0,1,19,-0.6068049349035554,6.283185307179586,I1_plus_I3,0.00016169978788906628,0.00027907557957690464,3.039877105898469,-7.913156473747562e-15,5.319287005889451e-05,9.180488876849553e-05,0.00010610192753620583
equilibrium_dt2p5e-4,0,1,19,-0.6068049349035554,6.283185307179586,cos_theta3,-8.145764830339639e-05,-0.0007798527831549314,0.48903431496818345,-4.591401163025259e-15,-0.00016656836915153635,-0.0015946790629726452,0.0016033547129332038
equilibrium_dt2p5e-4,0,1,19,-0.6068049349035554,6.283185307179586,cos_even_sum,2.963263993657828e-05,0.00016348848927052266,0.9944272450579921,-1.9499599081393988e-14,2.979870079368852e-05,0.00016440467624254308,0.0001670833927696202
equilibrium_dt2p5e-4,1,2,-1,-0.8942375438345667,0.0,I2,1.122467419512814,-1.7654835515488207e-15,2.4074700416816572,-1.9564565102826235e-14,0.46624356693084834,3.055643036083281e-15,0.46624356693084834
equilibrium_dt2p5e-4,1,2,-1,-0.8942375438345667,0.0,I1_plus_I3,0.8217350388549866,1.1823675598109773e-15,3.039877105898469,-7.913156473747562e-15,0.2703185063832091,1.092623182735327e-15,0.2703185063832091
equilibrium_dt2p5e-4,1,2,-1,-0.8942375438345667,0.0,cos_theta3,0.04960726957328853,6.267547796828002e-16,0.48903431496818345,-4.591401163025259e-15,0.10143924067274498,2.234000751777754e-15,0.10143924067274498
equilibrium_dt2p5e-4,1,2,-1,-0.8942375438345667,0.0,cos_even_sum,0.2008293070284188,-3.352850344755482e-16,0.9944272450579921,-1.9499599081393988e-14,0.20195475136716215,3.622941414438636e-15,0.20195475136716215
equilibrium_dt2p5e-4,2,3,-1,-1.7588196974283548,0.0,I2,0.014045330813812195,3.956061264688235e-16,2.4074700416816572,-1.9564565102826235e-14,0.005834062551408241,2.1173556233071294e-16,0.005834062551408241
equilibrium_dt2p5e-4,2,3,-1,-1.7588196974283548,0.0,I1_plus_I3,0.03336896051199489,-6.787222601878719e-16,3.039877105898469,-7.913156473747562e-15,0.010977075503232334,-1.946983129542412e-16,0.010977075503232334
equilibrium_dt2p5e-4,2,3,-1,-1.7588196974283548,0.0,cos_theta3,0.0017292618717093602,2.709802583389285e-16,0.48903431496818345,-4.591401163025259e-15,0.003536074706376926,5.873121518620181e-16,0.003536074706376926
equilibrium_dt2p5e-4,2,3,-1,-1.7588196974283548,0.0,cos_even_sum,0.008670996019938888,5.353133889207615e-16,0.9944272450579921,-1.9499599081393988e-14,0.008719588147882273,7.092945868736802e-16,0.008719588147882273
equilibrium_dt2p5e-4,3,4,-1,-2.0177933989876364,0.0,I2,-0.00014289803678666367,-4.3825581832442553e-16,2.4074700416816572,-1.9564565102826235e-14,-5.935610176351231e-05,-1.8252235210980556e-16,5.935610176351231e-05
equilibrium_dt2p5e-4,3,4,-1,-2.0177933989876364,0.0,I1_plus_I3,0.11562694436051835,-1.549176984689824e-15,3.039877105898469,-7.913156473747562e-15,0.03803671672652817,-4.10604261291767e-16,0.03803671672652817
equilibrium_dt2p5e-4,3,4,-1,-2.0177933989876364,0.0,cos_theta3,0.0021202749225723815,-1.0404307651168677e-16,0.48903431496818345,-4.591401163025259e-15,0.004335636289061488,-1.7204606800876388e-16,0.004335636289061488
equilibrium_dt2p5e-4,3,4,-1,-2.0177933989876364,0.0,cos_even_sum,0.008568550025294063,-1.0181735537380006e-16,0.9944272450579921,-1.9499599081393988e-14,0.008616568047463715,6.657326349242517e-17,0.008616568047463715
equilibrium_dt2p5e-4,4,5,-1,-2.207551002910488,0.0,I2,0.020531027723542022,-2.5912353340073865e-16,2.4074700416816572,-1.9564565102826235e-14,0.008528051177409778,-3.8329000711308914e-17,0.008528051177409778
equilibrium_dt2p5e-4,4,5,-1,-2.207551002910488,0.0,I1_plus_I3,-0.0019133293958393497,-2.5229932341308924e-16,3.039877105898469,-7.913156473747562e-15,-0.0006294101140229628,-8.463498199723121e-17,0.0006294101140229628
equilibrium_dt2p5e-4,4,5,-1,-2.207551002910488,0.0,cos_theta3,0.016828675158876455,7.617524931837804e-16,0.48903431496818345,-4.591401163025259e-15,0.03441205380438657,1.8807515319311853e-15,0.03441205380438657
equilibrium_dt2p5e-4,4,5,-1,-2.207551002910488,0.0,cos_even_sum,0.06615321223848938,1.9207569893453877e-15,0.9944272450579921,-1.9499599081393988e-14,0.06652393381944349,3.235980353649765e-15,0.06652393381944349
equilibrium_dt2p5e-4,5,6,-1,-2.696224531804163,0.0,I2,0.02403540471810365,-1.3823522161810765e-15,2.4074700416816572,-1.9564565102826235e-14,0.009983677595968972,-4.930594712862789e-16,0.009983677595968972
equilibrium_dt2p5e-4,5,6,-1,-2.696224531804163,0.0,I1_plus_I3,0.1969483097805722,3.0927959068877982e-15,3.039877105898469,-7.913156473747562e-15,0.06478824732697935,1.1860596070315169e-15,0.06478824732697935
equilibrium_dt2p5e-4,5,6,-1,-2.696224531804163,0.0,cos_theta3,0.05022936676108554,-1.5804115933093737e-15,0.48903431496818345,-4.591401163025259e-15,0.10271133379332177,-2.2673718836008077e-15,0.10271133379332177
equilibrium_dt2p5e-4,5,6,-1,-2.696224531804163,0.0,cos_even_sum,0.1928609033661258,-2.1570409862252334e-15,0.9944272450579921,-1.9499599081393988e-14,0.19394169289366034,1.6338493121970224e-15,0.19394169289366034
equilibrium_dt2p5e-4,6,7,8,-2.8630805404967816,1.1909400673641939,I2,-0.004526523477517591,-1.0928757898653885e-16,2.4074700416816572,-1.9564565102826235e-14,-0.0018801992960027615,-6.067484038864244e-17,0.0018801992960027615
equilibrium_dt2p5e-4,6,7,8,-2.8630805404967816,1.1909400673641939,I1_plus_I3,-0.003736681063582154,1.734723475976807e-17,3.039877105898469,-7.913156473747562e-15,-0.001229221094606631,2.506751303376228e-18,0.001229221094606631
equilibrium_dt2p5e-4,6,7,8,-2.8630805404967816,1.1909400673641939,cos_theta3,0.00022837688180676538,-6.852157730108388e-17,0.48903431496818345,-4.591401163025259e-15,0.00046699561731496,-1.357316062471706e-16,0.00046699561731496
equilibrium_dt2p5e-4,6,7,8,-2.8630805404967816,1.1909400673641939,cos_even_sum,-0.00125052294344451,6.649140873310477e-16,0.9944272450579921,-1.9499599081393988e-14,-0.0012575308547299337,6.439814908671227e-16,0.0012575308547299337
