event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0,0,0,1.1008884227264129,1.1008884227264129,0.45824086109436002,256,0.00390625,256,256,256,256
2,1,0,0,0,1.0178509766130177,1.0178509766130177,0.11308690541559813,256,0.00390625,256,256,256,256
3,1.5,0,0,0,1.2304091954158236,1.2304091954158236,0.51139498257557192,256,0.00390625,256,256,256,256
4,2,0,0,0,0.33037995431134565,0.33037995431134565,0.43066458779676658,256,0.00390625,256,256,256,256
5,2.5,0,0,0,1.500784974486844,1.500784974486844,0.5876690806616981,256,0.00390625,256,256,256,256
6,3,0,0,0,1.0887476827364297,1.0887476827364297,0.54191364039609946,256,0.00390625,256,256,256,256
7,3.5,0,0,0,2.1483188435835676,2.1483188435835676,0.37573239176891426,256,0.00390625,256,256,256,256
8,4,0,0,0,1.2261250628903619,1.2261250628903619,0.10554460674584559,256,0.00390625,256,256,256,256
9,4.5,0,0,0,1.4753531021461301,1.4753531021461301,0.57671292389834128,256,0.00390625,256,256,256,256
10,5,0,0,0,1.1109012600842971,1.1109012600842971,0.19878513566724404,256,0.00390625,256,256,256,256
11,5.5,0,0,0,0.95265313105418203,0.95265313105418203,0.1774339546999639,256,0.00390625,256,256,256,256
12,6,0,0,0,1.4270802763685202,1.4270802763685202,0.6554845367106934,256,0.00390625,256,256,256,256
13,6.5,0,0,0,1.1268755494721074,1.1268755494721074,0.59509139652141541,256,0.00390625,256,256,256,256
14,7,0,0,0,1.0009722606053917,1.0009722606053917,0.15860206894635615,256,0.00390625,256,256,256,256
15,7.5,0,0,0,1.1243372872543893,1.1243372872543893,0.024166136997886237,256,0.00390625,256,256,256,256
16,8,0,0,0,1.0702622891012179,1.0702622891012179,0.49423946798686569,256,0.00390625,256,256,256,256
17,8.5,0,0,0,1.3676719565901652,1.3676719565901652,0.53988632832508232,256,0.00390625,256,256,256,256
18,9,0,0,0,1.4842576813378106,1.4842576813378106,0.23977123814404688,256,0.00390625,256,256,256,256
19,9.5,0,0,0,1.8380456313466669,1.8380456313466669,0.20854066727633269,256,0.00390625,256,256,256,256
20,10,0,0,0,0.80683717329754634,0.80683717329754634,0.69614839686242858,256,0.00390625,256,256,256,256
21,10.5,0,0,0,1.2526467255338194,1.2526467255338194,0.42012982112893871,256,0.00390625,256,256,256,256
22,11,0,0,0,0.70038273485242108,0.70038273485242108,0.59537223285584495,256,0.00390625,256,256,256,256
23,11.5,0,0,0,1.5808194687837602,1.5808194687837602,0.47791245851383862,256,0.00390625,256,256,256,256
24,12,0,0,0,1.5773003345148204,1.5773003345148204,0.19964385489534042,256,0.00390625,256,256,256,256
25,12.5,0,0,0,1.1845658368550327,1.1845658368550327,0.56321158906253732,256,0.00390625,256,256,256,256
26,13,0,0,0,1.2401057679745688,1.2401057679745688,0.2641680668078929,256,0.00390625,256,256,256,256
27,13.5,0,0,0,1.4011603352102651,1.4011603352102651,0.017614477585588661,256,0.00390625,256,256,256,256
28,14,0,0,0,0.87707434701505615,0.87707434701505615,0.59952360913232905,256,0.00390625,256,256,256,256
29,14.5,0,0,0,1.7505087504252999,1.7505087504252999,0.66917022712105168,256,0.00390625,256,256,256,256
30,15,0,0,0,1.438165156289442,1.438165156289442,0.34609386749816823,256,0.00390625,256,256,256,256
31,15.5,0,0,0,1.336731440054387,1.336731440054387,0.47881420554819143,256,0.00390625,256,256,256,256
32,16,0,0,0,1.544321908247221,1.544321908247221,0.74022962906625323,256,0.00390625,256,256,256,256
33,16.5,0,0,0,1.5794660301308499,1.5794660301308499,0.41608377881544678,256,0.00390625,256,256,256,256
34,17,0,0,0,1.5468507688467157,1.5468507688467157,0.57534909308009463,256,0.00390625,256,256,256,256
35,17.5,0,0,0,1.2814534226713159,1.2814534226713159,0.37155226134754676,256,0.00390625,256,256,256,256
36,18,0,0,0,1.5492551328267976,1.5492551328267976,0.19094366028816384,256,0.00390625,256,256,256,256
37,18.5,0,0,0,1.7617861260739613,1.7617861260739613,0.63454403928956249,256,0.00390625,256,256,256,256
38,19,0,0,0,1.8829692923339754,1.8829692923339754,0.53344087797103434,256,0.00390625,256,256,256,256
