event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
28,14,0,0,0,1.4950546238421856,1.4950546238421856,0.53926396481354189,256,0.00390625,256,256,256,256
29,14.5,0,0,0,1.926577209734873,1.926577209734873,0.42563893907861444,256,0.00390625,256,256,256,256
30,15,0,0,0,1.3723977302456032,1.3723977302456032,0.31634508008763668,256,0.00390625,256,256,256,256
31,15.5,0,0,0,1.6728304802313783,1.6728304802313783,0.27002686610664584,256,0.00390625,256,256,256,256
32,16,0,0,0,1.7693019061214181,1.7693019061214181,0.48287853486918786,256,0.00390625,256,256,256,256
33,16.5,0,0,0,1.2574854337141061,1.2574854337141061,0.56862169668256501,256,0.00390625,256,256,256,256
34,17,0,0,0,1.4321828130886785,1.4321828130886785,0.33675569801917055,256,0.00390625,256,256,256,256
35,17.5,0,0,0,1.101965557933142,1.101965557933142,0.23788538623558705,256,0.00390625,256,256,256,256
36,18,0,0,0,1.3266905628783487,1.3266905628783487,0.4563109611031077,256,0.00390625,256,256,256,256
37,18.5,0,0,0,1.1819749901185406,1.1819749901185406,0.36654087606950414,256,0.00390625,256,256,256,256
38,19,0,0,0,1.2961191439644499,1.2961191439644499,0.24234951010249586,256,0.00390625,256,256,256,256
39,19.5,0,0,0,1.2062519159474641,1.2062519159474641,0.44836778398503135,256,0.00390625,256,256,256,256
40,20,0,0,0,1.591316703364025,1.591316703364025,0.30814622015602128,256,0.00390625,256,256,256,256
41,20.5,0,0,0,1.6297576794900535,1.6297576794900535,0.48805297217056631,256,0.00390625,256,256,256,256
42,21,0,0,0,0.97482637575025144,0.97482637575025144,0.5855495002143476,256,0.00390625,256,256,256,256
43,21.5,0,0,0,1.2236249694236496,1.2236249694236496,0.35458930918731074,256,0.00390625,256,256,256,256
44,22,0,0,0,1.6981463597885813,1.6981463597885813,0.50162038641696205,256,0.00390625,256,256,256,256
45,22.5,0,0,0,2.1200403745647844,2.1200403745647844,0.22869409729698881,256,0.00390625,256,256,256,256
46,23,0,0,0,0.51729695053107061,0.51729695053107061,0.09895703267239167,256,0.00390625,256,256,256,256
47,23.5,0,0,0,1.3080145267658987,1.3080145267658987,0.46921090645280406,256,0.00390625,256,256,256,256
48,24,0,0,0,0.76517558836487543,0.76517558836487543,0.29174960028974345,256,0.00390625,256,256,256,256
49,24.5,0,0,0,0.68331899589221679,0.68331899589221679,0.41731430939484065,256,0.00390625,256,256,256,256
50,25,0,0,0,1.3794264356515964,1.3794264356515964,0.4650268752267091,256,0.00390625,256,256,256,256
51,25.5,0,0,0,0.90150401479682718,0.90150401479682718,0.16058071551751013,256,0.00390625,256,256,256,256
52,26,0,0,0,1.3526187818746496,1.3526187818746496,0.30177676774746542,256,0.00390625,256,256,256,256
53,26.5,0,0,0,1.2136842325820336,1.2136842325820336,0.52401069026231184,256,0.00390625,256,256,256,256
54,27,0,0,0,0.71905783388994682,0.71905783388994682,0.10658454753494244,256,0.00390625,256,256,256,256
55,27.5,0,0,0,1.2426728269287146,1.2426728269287146,0.41489156018042372,256,0.00390625,256,256,256,256
56,28,0,0,0,1.1143434205412788,1.1143434205412788,0.50200592921337817,256,0.00390625,256,256,256,256
57,28.5,0,0,0,1.5488915897598399,1.5488915897598399,0.59759362195174126,256,0.00390625,256,256,256,256
58,29,0,0,0,0.72424404891705463,0.72424404891705463,0.38358037199595568,256,0.00390625,256,256,256,256
59,29.5,0,0,0,1.6389564589318675,1.6389564589318675,0.42583631164109947,256,0.00390625,256,256,256,256
60,30,0,0,0,1.0000864971829246,1.0000864971829246,0.41686845430921299,256,0.00390625,256,256,256,256
61,30.5,0,0,0,1.7441999105876624,1.7441999105876624,0.57727038686065302,256,0.00390625,256,256,256,256
62,31,0,0,0,1.4470474369682018,1.4470474369682018,0.46239680494243751,256,0.00390625,256,256,256,256
63,31.5,0,0,0,1.0547200056166679,1.0547200056166679,0.24370125594348069,256,0.00390625,256,256,256,256
64,32,0,0,0,1.7475991224896592,1.7475991224896592,0.44579324058168923,256,0.00390625,256,256,256,256
65,32.5,0,0,0,0.86319425900378677,0.86319425900378677,0.49659079333804218,256,0.00390625,256,256,256,256
66,33,0,0,0,1.6596649571718702,1.6596649571718702,0.43489673266449003,256,0.00390625,256,256,256,256
67,33.5,0,0,0,1.080574946712797,1.080574946712797,0.14463790134380045,256,0.00390625,256,256,256,256
68,34,0,0,0,1.3696721828189466,1.3696721828189466,0.51211591836903225,256,0.00390625,256,256,256,256
69,34.5,0,0,0,0.80243990818021727,0.80243990818021727,0.40547196104119582,256,0.00390625,256,256,256,256
70,35,0,0,0,2.0648502852689834,2.0648502852689834,0.096884929745987933,256,0.00390625,256,256,256,256
71,35.5,0,0,0,0.53884074272886018,0.53884074272886018,0.66554149855677691,256,0.00390625,256,256,256,256
72,36,0,0,0,1.0358531181797954,1.0358531181797954,0.49782687987441887,256,0.00390625,256,256,256,256
73,36.5,0,0,0,1.1370125519617251,1.1370125519617251,0.57749404366796186,256,0.00390625,256,256,256,256
74,37,0,0,0,1.6551322779701549,1.6551322779701549,0.27877547349686804,256,0.00390625,256,256,256,256
75,37.5,0,0,0,1.5775290386679426,1.5775290386679426,0.45647528044249491,256,0.00390625,256,256,256,256
76,38,0,0,0,1.4560827282665167,1.4560827282665167,0.4369133765691815,256,0.00390625,256,256,256,256
77,38.5,0,0,0,1.6771978684843662,1.6771978684843662,0.49644199146563922,256,0.00390625,256,256,256,256
78,39,0,0,0,1.6811526415854483,1.6811526415854483,0.39766753776467001,256,0.00390625,256,256,256,256
79,39.5,0,0,0,1.1976494499314936,1.1976494499314936,0.74543474786227881,256,0.00390625,256,256,256,256
80,40,0,0,0,1.2052579101833936,1.2052579101833936,0.17815728751798485,256,0.00390625,256,256,256,256
81,40.5,0,0,0,1.229439993184732,1.229439993184732,0.16621953573976736,256,0.00390625,256,256,256,256
82,41,0,0,0,1.5813309668985753,1.5813309668985753,0.29464497274141765,256,0.00390625,256,256,256,256
83,41.5,0,0,0,1.083314360155371,1.083314360155371,0.5221261623249428,256,0.00390625,256,256,256,256
84,42,0,0,0,1.6404898337344858,1.6404898337344858,0.45222046959488987,256,0.00390625,256,256,256,256
85,42.5,0,0,0,1.6188587008772899,1.6188587008772899,0.72791024067012411,256,0.00390625,256,256,256,256
86,43,0,0,0,0.84813823828763701,0.84813823828763701,0.21441079314565437,256,0.00390625,256,256,256,256
87,43.5,0,0,0,1.5811805192376613,1.5811805192376613,0.3681569910432288,256,0.00390625,256,256,256,256
88,44,0,0,0,1.0870121487498405,1.0870121487498405,0.39340617754465257,256,0.00390625,256,256,256,256
89,44.5,0,0,0,0.87246303550406556,0.87246303550406556,0.55993055505276901,256,0.00390625,256,256,256,256
90,45,0,0,0,1.2716823533674362,1.2716823533674362,0.37432355255466704,256,0.00390625,256,256,256,256
91,45.5,0,0,0,1.1221906353111086,1.1221906353111086,0.52107359389437824,256,0.00390625,256,256,256,256
92,46,0,0,0,1.7625443007971662,1.7625443007971662,0.45679324833804358,256,0.00390625,256,256,256,256
93,46.5,0,0,0,1.184423659620738,1.184423659620738,-0.0026910816986182341,256,0.00390625,256,256,256,256
94,47,0,0,0,1.4451859827266926,1.4451859827266926,0.23618718613869,256,0.00390625,256,256,256,256
95,47.5,0,0,0,0.90378349614700326,0.90378349614700326,0.62261563320411317,256,0.00390625,256,256,256,256
96,48,0,0,0,0.94516482097265686,0.94516482097265686,0.32752119658299944,256,0.00390625,256,256,256,256
97,48.5,0,0,0,1.2368962334079088,1.2368962334079088,0.38439031090747511,256,0.00390625,256,256,256,256
98,49,0,0,0,1.6230169181522087,1.6230169181522087,0.28382722475324285,256,0.00390625,256,256,256,256
99,49.5,0,0,0,0.88469898892236509,0.88469898892236509,0.37387226115466193,256,0.00390625,256,256,256,256
100,50,0,0,0,1.5343238217074031,1.5343238217074031,0.41868111742029906,256,0.00390625,256,256,256,256
101,50.5,0,0,0,1.2427704991023136,1.2427704991023136,0.51968012996080171,256,0.00390625,256,256,256,256
102,51,0,0,0,0.80640124795389401,0.80640124795389401,0.21556682509597813,256,0.00390625,256,256,256,256
103,51.5,0,0,0,0.69120285149437199,0.69120285149437199,0.42704864385915975,256,0.00390625,256,256,256,256
104,52,0,0,0,1.6897554652484414,1.6897554652484414,0.43809410483546279,256,0.00390625,256,256,256,256
105,52.5,0,0,0,1.0039264102752408,1.0039264102752408,0.3363918858422677,256,0.00390625,256,256,256,256
106,53,0,0,0,0.94286413674467995,0.94286413674467995,0.41389600447792307,256,0.00390625,256,256,256,256
107,53.5,0,0,0,1.0958716688395591,1.0958716688395591,0.4079519900936403,256,0.00390625,256,256,256,256
108,54,0,0,0,1.8157538498434664,1.8157538498434664,0.49749216112626488,256,0.00390625,256,256,256,256
109,54.5,0,0,0,1.0664804495965916,1.0664804495965916,0.22264657867592205,256,0.00390625,256,256,256,256
110,55,0,0,0,1.1719196652028137,1.1719196652028137,0.31081572372373556,256,0.00390625,256,256,256,256
111,55.5,0,0,0,1.181635583150072,1.181635583150072,0.36151604821362848,256,0.00390625,256,256,256,256
112,56,0,0,0,1.1553809173980831,1.1553809173980831,0.19892370638895809,256,0.00390625,256,256,256,256
113,56.5,0,0,0,1.0739533085461577,1.0739533085461577,0.36262815894537709,256,0.00390625,256,256,256,256
114,57,0,0,0,1.3715402340830369,1.3715402340830369,0.52095033254932288,256,0.00390625,256,256,256,256
115,57.5,0,0,0,1.5230779385563635,1.5230779385563635,0.32275293116725023,256,0.00390625,256,256,256,256
116,58,0,0,0,1.0993291573258432,1.0993291573258432,0.59711925492192508,256,0.00390625,256,256,256,256
117,58.5,0,0,0,1.3130959887629421,1.3130959887629421,0.31500790693516706,256,0.00390625,256,256,256,256
118,59,0,0,0,0.80052651795949004,0.80052651795949004,0.36601557578290117,256,0.00390625,256,256,256,256
119,59.5,0,0,0,1.2849352419201678,1.2849352419201678,0.34454028698470962,256,0.00390625,256,256,256,256
120,60,0,0,0,1.971830555799748,1.971830555799748,0.49464277029267861,256,0.00390625,256,256,256,256
121,60.5,0,0,0,1.0777601412192048,1.0777601412192048,0.38806223296074249,256,0.00390625,256,256,256,256
122,61,0,0,0,1.2219554527595036,1.2219554527595036,0.25811887080732587,256,0.00390625,256,256,256,256
123,61.5,0,0,0,0.93712783131744937,0.93712783131744937,0.46020571548524641,256,0.00390625,256,256,256,256
124,62,0,0,0,1.7914621075012596,1.7914621075012596,0.59049334919715724,256,0.00390625,256,256,256,256
125,62.5,0,0,0,1.0492331296341522,1.0492331296341522,0.56547060366192281,256,0.00390625,256,256,256,256
126,63,0,0,0,1.5107745695790511,1.5107745695790511,0.20957363746919386,256,0.00390625,256,256,256,256
127,63.5,0,0,0,1.4684102720622403,1.4684102720622403,0.37623253333317103,256,0.00390625,256,256,256,256
128,64,0,0,0,1.2261732303787072,1.2261732303787072,0.41194683317496317,256,0.00390625,256,256,256,256
129,64.5,0,0,0,0.83347925935105882,0.83347925935105882,0.45179348420116761,256,0.00390625,256,256,256,256
130,65,0,0,0,1.3873411512257967,1.3873411512257967,0.51834198468919424,256,0.00390625,256,256,256,256
131,65.5,0,0,0,1.6314193078504355,1.6314193078504355,-0.056022120277171822,256,0.00390625,256,256,256,256
132,66,0,0,0,1.2408148517641664,1.2408148517641664,0.51155906816694496,256,0.00390625,256,256,256,256
133,66.5,0,0,0,1.0725504611418133,1.0725504611418133,0.31725392372371158,256,0.00390625,256,256,256,256
134,67,0,0,0,0.56726197821518176,0.56726197821518176,0.32603024843960526,256,0.00390625,256,256,256,256
135,67.5,0,0,0,1.4723461373492053,1.4723461373492053,0.617694396125959,256,0.00390625,256,256,256,256
136,68,0,0,0,1.3992869786580471,1.3992869786580471,0.32770934822503817,256,0.00390625,256,256,256,256
137,68.5,0,0,0,1.4326843968146887,1.4326843968146887,0.50147048635769331,256,0.00390625,256,256,256,256
138,69,0,0,0,1.251020644595134,1.251020644595134,0.2457818768694138,256,0.00390625,256,256,256,256
139,69.5,0,0,0,0.93982494199441013,0.93982494199441013,0.18712662667176,256,0.00390625,256,256,256,256
140,70,0,0,0,0.88159770854775543,0.88159770854775543,0.65200341311996912,256,0.00390625,256,256,256,256
141,70.5,0,0,0,0.91626978093945544,0.91626978093945544,0.47550285085137017,256,0.00390625,256,256,256,256
142,71,0,0,0,1.3990623873119925,1.3990623873119925,0.35241406492849764,256,0.00390625,256,256,256,256
143,71.5,0,0,0,1.4337782617761985,1.4337782617761985,0.36913769017954479,256,0.00390625,256,256,256,256
144,72,0,0,0,1.5059745387473893,1.5059745387473893,0.27884432106458629,256,0.00390625,256,256,256,256
145,72.5,0,0,0,1.5362965109649453,1.5362965109649453,0.26804229418926701,256,0.00390625,256,256,256,256
146,73,0,0,0,1.2319683864039528,1.2319683864039528,0.35041606458657859,256,0.00390625,256,256,256,256
147,73.5,0,0,0,1.4938017393168164,1.4938017393168164,0.56752773497336284,256,0.00390625,256,256,256,256
148,74,0,0,0,1.0373018958487739,1.0373018958487739,0.37628734890198773,256,0.00390625,256,256,256,256
149,74.5,0,0,0,1.3149565925791551,1.3149565925791551,0.67395749819683792,256,0.00390625,256,256,256,256
150,75,0,0,0,1.8251909141731015,1.8251909141731015,0.11674706762629322,256,0.00390625,256,256,256,256
151,75.5,0,0,0,1.1924739954811958,1.1924739954811958,0.58482186842496631,256,0.00390625,256,256,256,256
152,76,0,0,0,1.6727045769231699,1.6727045769231699,0.35031484196294105,256,0.00390625,256,256,256,256
153,76.5,0,0,0,0.92970424474874447,0.92970424474874447,0.455973136025072,256,0.00390625,256,256,256,256
154,77,0,0,0,1.2096577345681441,1.2096577345681441,0.33443245002861055,256,0.00390625,256,256,256,256
155,77.5,0,0,0,1.0665160434690588,1.0665160434690588,0.22697913883285953,256,0.00390625,256,256,256,256
156,78,0,0,0,1.4369801168787568,1.4369801168787568,0.30903812562399513,256,0.00390625,256,256,256,256
157,78.5,0,0,0,0.81955972597688098,0.81955972597688098,0.45736255521437691,256,0.00390625,256,256,256,256
158,79,0,0,0,1.5385279722336509,1.5385279722336509,0.48676639991745835,256,0.00390625,256,256,256,256
159,79.5,0,0,0,1.8477287037380383,1.8477287037380383,0.43667639282117798,256,0.00390625,256,256,256,256
160,80,0,0,0,1.5063146882699587,1.5063146882699587,0.18447740739315224,256,0.00390625,256,256,256,256
161,80.5,0,0,0,0.61997800952526372,0.61997800952526372,0.23001628811077326,256,0.00390625,256,256,256,256
162,81,0,0,0,0.97393951991567151,0.97393951991567151,0.43266175010432845,256,0.00390625,256,256,256,256
163,81.5,0,0,0,1.075173323684903,1.075173323684903,0.59149911098152541,256,0.00390625,256,256,256,256
164,82,0,0,0,0.74667598506327348,0.74667598506327348,0.73841594909788022,256,0.00390625,256,256,256,256
165,82.5,0,0,0,1.0574419722600326,1.0574419722600326,0.17070674165713617,256,0.00390625,256,256,256,256
166,83,0,0,0,1.1141906225863583,1.1141906225863583,0.21569756535433743,256,0.00390625,256,256,256,256
167,83.5,0,0,0,1.3811267145375332,1.3811267145375332,0.355340974891384,256,0.00390625,256,256,256,256
168,84,0,0,0,0.70246512641212044,0.70246512641212044,0.37847077482282926,256,0.00390625,256,256,256,256
169,84.5,0,0,0,1.6603241085992406,1.6603241085992406,0.092887600163517728,256,0.00390625,256,256,256,256
170,85,0,0,0,0.96687531840699492,0.96687531840699492,0.38786709907619032,256,0.00390625,256,256,256,256
171,85.5,0,0,0,1.3802340121790257,1.3802340121790257,0.60573452271101602,256,0.00390625,256,256,256,256
172,86,0,0,0,1.0877694646917926,1.0877694646917926,0.17792162850248344,256,0.00390625,256,256,256,256
173,86.5,0,0,0,1.5540954644786227,1.5540954644786227,0.38735201757228921,256,0.00390625,256,256,256,256
174,87,0,0,0,1.2011270242855887,1.2011270242855887,0.42486092514676188,256,0.00390625,256,256,256,256
175,87.5,0,0,0,1.107414906678412,1.107414906678412,0.46947767433777371,256,0.00390625,256,256,256,256
176,88,0,0,0,1.0346520515541169,1.0346520515541169,0.38643862093936027,256,0.00390625,256,256,256,256
177,88.5,0,0,0,1.5238767207017128,1.5238767207017128,0.59465849932637949,256,0.00390625,256,256,256,256
178,89,0,0,0,1.4728989879176198,1.4728989879176198,0.63149396535551905,256,0.00390625,256,256,256,256
179,89.5,0,0,0,1.2247567216797843,1.2247567216797843,0.39269768049437354,256,0.00390625,256,256,256,256
180,90,0,0,0,1.4915824596581073,1.4915824596581073,0.26031081073082968,256,0.00390625,256,256,256,256
181,90.5,0,0,0,0.91809015912814806,0.91809015912814806,0.35101387677500501,256,0.00390625,256,256,256,256
182,91,0,0,0,1.0198981615767857,1.0198981615767857,0.40732324389474545,256,0.00390625,256,256,256,256
183,91.5,0,0,0,1.5092054656442895,1.5092054656442895,0.36668562750092609,256,0.00390625,256,256,256,256
184,92,0,0,0,1.3891299530177459,1.3891299530177459,0.41376882109302038,256,0.00390625,256,256,256,256
185,92.5,0,0,0,1.158963226289321,1.158963226289321,0.22384070262527306,256,0.00390625,256,256,256,256
186,93,0,0,0,1.3433538391352453,1.3433538391352453,0.22363925843721422,256,0.00390625,256,256,256,256
187,93.5,0,0,0,1.4029961426024589,1.4029961426024589,0.37031206850328685,256,0.00390625,256,256,256,256
188,94,0,0,0,2.0199568441037097,2.0199568441037097,0.40476791001665602,256,0.00390625,256,256,256,256
189,94.5,0,0,0,1.3116804045888868,1.3116804045888868,0.57105331226143419,256,0.00390625,256,256,256,256
190,95,0,0,0,1.5146224501073726,1.5146224501073726,0.46045157399433645,256,0.00390625,256,256,256,256
191,95.5,0,0,0,1.3344218952883637,1.3344218952883637,0.39570690129545794,256,0.00390625,256,256,256,256
192,96,0,0,0,0.8453082967497676,0.8453082967497676,0.12875302175636325,256,0.00390625,256,256,256,256
193,96.5,0,0,0,1.1027630709186447,1.1027630709186447,0.45876760563415292,256,0.00390625,256,256,256,256
194,97,0,0,0,1.3435375116419204,1.3435375116419204,0.30550770614267586,256,0.00390625,256,256,256,256
195,97.5,0,0,0,1.2052350506464524,1.2052350506464524,0.49575312517593978,256,0.00390625,256,256,256,256
196,98,0,0,0,0.78030014589180274,0.78030014589180274,0.2406321522059055,256,0.00390625,256,256,256,256
197,98.5,0,0,0,1.343564763234159,1.343564763234159,0.40934281039738024,256,0.00390625,256,256,256,256
198,99,0,0,0,1.3935741028373141,1.3935741028373141,0.68809794727379492,256,0.00390625,256,256,256,256
199,99.5,0,0,0,1.6934636934441947,1.6934636934441947,0.7160306631094322,256,0.00390625,256,256,256,256
200,100,0,0,0,1.8754613410728778,1.8754613410728778,0.22039104477405466,256,0.00390625,256,256,256,256
