event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,0.045747917590349907,0.045747917590349907,0.022873958795174953,0.084188701134861987,-0.79537598779467544,0.16972812107206517,-0.52062182413071523,0.083897370449981828,0,-0.55174256863941762,201.74369564070949,0.013696847775655442,1,272,190.23512336719884,272,190.23512336719884,190.23512336719884
2,4,-0.1451422236545441,-0.099394306064194193,-0.024848576516048548,0.34523693832569874,-0.7355359329445661,0.42875933810432254,-0.53231890556272232,0.081310482167123777,0,-0.65529600377124919,160.01987452927881,0.020420258254449358,1,245,154.20235294117646,170,93.223328591749649,93.223328591749649
3,6,-0.17301144801116042,-0.27240575407535461,-0.045400959012559104,0.68698137726922226,-0.36708544854183284,0.5913300378818952,-0.35065427113083553,0.14201219139238785,0,-0.60401414423554167,180.63644009865257,0.014056009058049235,1,253,177.36400541271991,123,71.741652983032296,71.741652983032296
4,8,-0.1609390659195773,-0.43334481999493191,-0.054168102499366488,0.56961416898810613,-0.48145678661660735,0.50488173475658671,-0.42789457435683315,0.077895766652914894,0,-0.68560680881425828,166.99534488060439,0.01919540999676194,1,257,158.68280871670703,93,53.89473684210526,53.89473684210526
5,10,-0.24305547468193112,-0.67640029467686302,-0.067640029467686297,0.46852889853592722,-0.64555476127527045,0.42735246891240747,-0.35231563911910152,0.017714803215463086,0,-0.79235526029818915,156.45982911474306,0.024594107361105025,1,239,148.77639046538025,77,44.057815126050421,44.057815126050421
6,12,-0.079656672857054911,-0.75605696753391793,-0.063004747294493166,0.43994034091801137,-0.57894668360691681,0.4677598053800951,-0.40329672102481823,0.21577102433453249,0,-0.48666963596690466,169.09897834671864,0.021652666122899948,1,260,162.01730531520394,68,31.052357261312487,31.052357261312487
7,14,-0.17664416484248946,-0.93270113237640739,-0.066621509455457667,0.53702821495918562,-0.68828916668816242,0.48077193073172786,-0.50706067473193717,0.087010004620723252,0,-0.67146358280385343,151.87038004242166,0.029761391686752427,1,247,146.12263099219621,57,29.755278093076051,29.755278093076051
8,16,-0.26408099446528333,-1.1967821268416907,-0.07479888292760567,0.85499540421293263,-0.75121875887413947,0.83206733554585244,-0.50547140922173528,0.12227775797678188,0,-0.80569525114333795,141.64343632296502,0.023323839921439111,1,238,139.88473852721452,40,23.766455122393474,23.766455122393474
9,18,-0.26934758479914223,-1.4661297116408329,-0.081451650646712948,0.31412658466627719,-0.74089370832869017,0.35368425012491078,-0.43455750226250306,0.091059199013904552,0,-0.64435126539930765,172.47804861798446,0.017946769563786494,1,255,166.97070063694267,35,22.544203646370828,22.544203646370828
10,20,-0.18171157623872558,-1.6478412878795585,-0.082392064393977921,0.50979055620120606,-0.71596149107790141,0.59586094389832722,-0.51564650053851557,0.042893549532022048,0,-0.68941433524596618,150.38077919399402,0.027779363643705018,1,246,146.77715565509519,33,18.883734332228787,18.883734332228787
11,22,-0.24531377333213467,-1.8931550612116932,-0.086052502782349688,0.76243189588305149,-0.65155268453197812,0.75421751435303741,-0.45278222542101138,0.14587317396106242,0,-0.63599532576624174,153.72420310637477,0.020093516668702981,1,236,151.87949015063731,32,14.689230079569651,14.689230079569651
12,24,-0.18340762530992682,-2.07656268652162,-0.086523445271734167,0.87840578637665256,-0.57794597210902665,0.81921200134368499,-0.48277614400343022,0.055486968716806619,0,-0.64120413738493365,132.53460070295975,0.027616558601777193,1,234,131.2032032032032,27,13.772407271198908,13.772407271198908
13,26,-0.1970538707827143,-2.2736165573043343,-0.087446790665551319,0.61281160317848782,-0.74442478988054683,0.57837694163068221,-0.55690315579344629,0.17206412393644552,0,-0.64494469111409447,157.07707603494541,0.019636883972516735,1,228,147.77001127395715,26,14.813743218806509,14.813743218806509
14,28,-0.29528737188158072,-2.568903929185915,-0.091746568899496964,0.64102439521783727,-0.50052972412823993,0.56541255619865982,-0.43832846893353861,0.092675425840656758,0,-0.69486449906196868,147.9574732767409,0.026486712873969673,1,235,140.18395721925134,25,13.765175383322831,13.765175383322831
15,30,-0.28554029209234999,-2.854444221278265,-0.095148140709275505,0.71772154422566692,-0.53555219821319644,0.65756677256260976,-0.31622985032114526,0.084087296654540525,0,-0.63366206002890213,145.98769015465879,0.022606770380437475,1,248,141.08934337997846,23,12.942826108423027,12.942826108423027
16,32,-0.16853356919804696,-3.022977790476312,-0.09446805595238475,0.84970904833107208,-0.56335516264958141,0.80101405823588812,-0.43467816801399461,0.14026221407148989,0,-0.61257967630823484,162.35549000947157,0.018991886049327722,1,240,153.66002344665884,23,11.882150303689603,11.882150303689603
17,34,-0.36032158983201779,-3.3832993803083298,-0.099508805303186176,0.70712749492201266,-0.51964558554864249,0.72010542981321424,-0.29442109855810633,0.11812540047333819,0,-0.65967661034520775,161.16433972745446,0.019178264964289767,1,252,153.84037558685446,21,10.893617021276595,10.893617021276595
