theta1,theta3,diff
2.19911,3.03687,-0.000370684
2.40855,-3.03687,-0.00108208
2.40855,-2.82743,-0.0023835
2.40855,-2.61799,-0.00186363
2.40855,-2.40855,-0.000475045
2.40855,-2.19911,-0.000610195
2.40855,-1.98968,0.000354531
2.40855,-1.78024,0.000493561
2.40855,-1.5708,0.00054309
2.40855,-1.36136,7.83783e-05
2.40855,-1.15192,9.08257e-05
2.40855,-0.942478,-9.28951e-05
2.40855,-0.733038,9.20213e-05
2.40855,-0.523599,-0.000344649
2.40855,-0.314159,-0.000325388
2.40855,-0.10472,-0.000408875
2.40855,0.10472,-5.53452e-05
2.40855,0.314159,-2.58772e-06
2.40855,0.523599,-0.000158465
2.40855,0.733038,1.32171e-05
2.40855,0.942478,-0.000153457
2.40855,1.15192,-0.000474955
2.40855,1.36136,-0.000308751
2.40855,1.5708,0.000385823
2.40855,1.78024,0.000438537
2.40855,1.98968,0.0011317
2.40855,2.19911,0.00254781
2.40855,2.40855,0.0024944
2.40855,2.61799,0.0032617
2.40855,2.82743,0.000512363
2.40855,3.03687,-0.00104536
2.61799,-3.03687,-0.000534943
2.61799,-2.82743,-0.00168338
2.61799,-2.61799,-0.00262135
2.61799,-2.40855,-0.00197743
2.61799,-2.19911,-0.00105712
2.61799,-1.98968,-0.000265804
2.61799,-1.78024,0.000167019
2.61799,-1.5708,0.00064077
2.61799,-1.36136,0.000564655
2.61799,-1.15192,0.000374326
2.61799,-0.942478,-1.17036e-05
2.61799,-0.733038,0.000206616
2.61799,-0.523599,-0.000155089
2.61799,-0.314159,-0.000179798
2.61799,-0.10472,-0.000113325
2.61799,0.10472,-1.27765e-05
2.61799,0.314159,0.000103385
2.61799,0.523599,0.000198308
2.61799,0.733038,-0.000161275
2.61799,0.942478,-0.000133044
2.61799,1.15192,-0.000304508
2.61799,1.36136,-3.19269e-05
2.61799,1.5708,-8.96725e-05
2.61799,1.78024,0.000375898
2.61799,1.98968,0.000682104
2.61799,2.19911,0.0016407
2.61799,2.40855,0.00241161
2.61799,2.61799,0.00262711
2.61799,2.82743,0.00192279
2.61799,3.03687,-0.000423612
2.82743,-3.03687,-0.000686302
2.82743,-2.82743,-0.00158652
2.82743,-2.61799,-0.00144644
2.82743,-2.40855,-0.00214035
2.82743,-2.19911,-0.00164212
2.82743,-1.98968,-0.000784365
2.82743,-1.78024,0.000130531
2.82743,-1.5708,0.000619854
2.82743,-1.36136,0.000345914
2.82743,-1.15192,0.000414465
2.82743,-0.942478,1.90563e-05
2.82743,-0.733038,7.09772e-05
2.82743,-0.523599,0.000147749
2.82743,-0.314159,0.000360664
2.82743,-0.10472,3.19972e-05
2.82743,0.10472,-0.000265827
2.82743,0.314159,0.00050336
2.82743,0.523599,5.06825e-05
2.82743,0.733038,-0.000162184
2.82743,0.942478,-0.000326247
2.82743,1.15192,-2.49616e-05
2.82743,1.36136,9.38191e-05
2.82743,1.5708,-0.000250268
2.82743,1.78024,-0.00077186
2.82743,1.98968,-0.000256799
2.82743,2.19911,-0.00027989
2.82743,2.40855,0.00169263
2.82743,2.61799,0.00146555
2.82743,2.82743,0.000733048
2.82743,3.03687,0.000710266
3.03687,-3.03687,-0.000214894
3.03687,-2.82743,-0.00125786
3.03687,-2.61799,-0.00142196
3.03687,-2.40855,-0.00149442
3.03687,-2.19911,-0.00187162
3.03687,-1.98968,-0.00139485
3.03687,-1.78024,-0.000598729
3.03687,-1.5708,0.000118049
3.03687,-1.36136,0.000436255
3.03687,-1.15192,0.000489661
3.03687,-0.942478,0.000515451
3.03687,-0.733038,0.000368677
3.03687,-0.523599,0.000428388
3.03687,-0.314159,0.000190267
3.03687,-0.10472,4.22305e-08
3.03687,0.10472,0.000103577
3.03687,0.314159,0.000240696
3.03687,0.523599,0.000134829
3.03687,0.733038,0.000276635
3.03687,0.942478,-2.46697e-05
3.03687,1.15192,2.32147e-05
3.03687,1.36136,-0.000176044
3.03687,1.5708,-0.000115753
3.03687,1.78024,-0.000557123
3.03687,1.98968,-0.0008694
3.03687,2.19911,-0.00108533
3.03687,2.40855,-0.000515078
3.03687,2.61799,-0.000197523
3.03687,2.82743,-0.00038342
3.03687,3.03687,0.000485317
