observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
I2,3,0.03,2.3485787220488863,0.018004485362381743,130.44409072396846,2.3625105724097244,-2.087035464685194,-2.1056395450292373,-2.06759731938001
I2,4,0.04,2.2921155925827126,0.017483910442290772,131.0985663160601,2.3056908881311915,-2.728749805196912,-2.7536599979492413,-2.7033493677336122
I2,5,0.05,2.223036456699753,0.016867092923865117,131.7972496347842,2.2361954226211367,-3.334420239147184,-3.3647732569097393,-3.3033806285788097
I2,6,0.06,2.143387079137052,0.01618424274267911,132.43666158594948,2.1560930025636504,-3.9001326852367124,-3.9364149373740656,-3.8631301916824516
I2,7,0.07,2.0553240755191893,0.015466314154626456,132.89036126971325,2.067562541221822,-4.421981750524357,-4.464157415969986,-4.379521581360845
I2,8,0.08,1.961030152609233,0.014743375634388687,133.01093326518534,1.972806367308571,-4.895913096141854,-4.9447712249393785,-4.847991852851743
I2,9,0.09,1.862639866578584,0.014043307544414484,132.6354109021433,1.873975891418172,-5.317610778313928,-5.374862795518456,-5.262046636867614
I2,10,0.1,1.7621784533132383,0.01339063200961091,131.59785528035295,1.773110395366373,-5.682429056732629,-5.747045400004712,-5.620629457798277
I2,11,0.11,1.6615137847786798,0.012805470472073265,129.75031166579802,1.6720888823400057,-5.985412538271453,-6.058494929799862,-5.916585220914313
I2,12,0.12,1.5623213513661958,0.012302588534014646,126.99127074327752,1.5725941944064767,-6.221389998372569,-6.303610739162915,-6.143346684193894
I2,13,0.13,1.466059608194592,0.011890878521222165,123.2927916619493,1.4760887572430543,-6.385176339390038,-6.479651556042464,-6.29873414891262
I2,14,0.14,1.3739574169497113,0.011573437531207965,118.7164499090968,1.38380289086592,-6.47187744966763,-6.57689984695733,-6.377666919888098
I2,15,0.15,1.2870104545688554,0.011347884369835378,113.41413188787416,1.2967306108815901,-6.47729234770983,-6.590853626179029,-6.370834839087262
I2,16,0.16,1.2059862090760904,0.011207306608701553,107.60713980464683,1.2156351430761334,-6.398431520016546,-6.521200810655396,-6.283712837867461
I2,17,0.17,1.1314348083227814,0.01114158432243324,101.55062113066559,1.1410610490907447,-6.234069997093818,-6.368258578603077,-6.110588878788762
I2,18,0.18,1.063704833690322,0.01113870929972101,95.49623794535732,1.0733505656262472,-5.985374609171451,-6.131644471515689,-5.853072005456271
I2,19,0.19,1.0029636348135975,0.011186085834661292,89.66171452983194,1.0126632838050453,-5.656394642182853,-5.807455568033509,-5.519195415421691
I2,20,0.2,0.9492174967961743,0.011271659984576167,84.21275110277081,0.9589977167524926,-5.254410235921519,-5.411759785043943,-5.111331188576341
I2,21,0.21,0.9023351935053053,0.011384619974063365,79.25914045097866,0.912215331966149,-4.523002752679155,-4.6777181925122955,-4.387816251149229
I2,22,0.22,0.8620702898026272,0.011515630962745353,74.86088192575318,0.8720624064987131,-3.997680370306737,-4.149885891455746,-3.866156500555219
I2,24,0.24,0.7999621333647003,0.011801809130119724,67.78300890522749,0.8101867742716132,-3.1709427852636485,-3.3102823365163183,-3.0444300562203686
I2,25,0.25,0.7772436966371854,0.011945542933094699,65.06558144660463,0.787575806942443,-2.6251273240373036,-2.7573090925614907,-2.5048047197387975
I2,27,0.27,0.7460029057782863,0.012215118076643418,61.07209943428396,0.756502505284179,-1.597049519562048,-1.7132779372269766,-1.487010629803372
I2,28,0.28,0.736441034258894,0.012336417662590549,59.69650626308702,0.7469919552578997,-0.9585016358217797,-1.0579640886023431,-0.8574174291216952
I2,30,0.3,0.7268654771326426,0.012545741886243923,57.93722553224465,0.7374426688900609,-0.3787921499599445,-0.474750977974736,-0.2825558745259712
I2,32,0.32,0.7268054423349143,0.012706437253075688,57.19978211508388,0.737308300322377,0.01302953558963942,-0.0788685053634534,0.1005602877609139
