source,n,tau,observable,first_quarter_mean,last_quarter_mean,last_minus_first,paired_se,paired_z
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,60.0,entropy_rate,0.20942668438338705,0.208952005171827,-0.00047467921156008107,0.000719165094072456,-0.6600420619305768
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,60.0,action_current,0.030549013604659888,0.030474890275057218,-7.412332960267146e-05,9.978758028336414e-05,-0.7428111734164253
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,60.0,heat_current,0.5235749409609451,0.522311178580491,-0.001263762380454048,0.0017830970738768452,-0.7087456981275566
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,80.0,entropy_rate,0.20942564920852397,0.20897872660535272,-0.0004469226031712178,0.0007194970722141974,-0.6211597245223633
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,80.0,action_current,0.03055290976858545,0.030474126575115244,-7.878319347020722e-05,9.98194905851339e-05,-0.7892566172035783
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,80.0,heat_current,0.5236207746736603,0.5222963456180357,-0.001324429055624638,0.001786847248060142,-0.7412100038559425
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,100.0,entropy_rate,0.2094471436923478,0.20896909193057564,-0.00047805176177215833,0.0007187834384812078,-0.6650845528415117
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,100.0,action_current,0.030551140840786403,0.030478824232610936,-7.231660817546727e-05,0.0001000062405670863,-0.7231209549063666
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,100.0,heat_current,0.5236175038673859,0.5223361426497859,-0.001281361217600023,0.001789382090519997,-0.7160914510034342
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,120.0,entropy_rate,0.2094471436923478,0.20896913162663522,-0.0004780120657125824,0.0007229900490445744,-0.6611599514326256
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,120.0,action_current,0.030551140840786407,0.030463660055484523,-8.748078530187943e-05,0.00010053936910724684,-0.8701147230052974
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,120.0,heat_current,0.5236175038673859,0.52225836978984,-0.0013591340775460838,0.0017836908320239878,-0.7619785072303414
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,140.0,entropy_rate,0.20942668438338707,0.208952005171827,-0.00047467921156007977,0.0007191650940724555,-0.6600420619305755
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,140.0,action_current,0.030549013604659885,0.030474890275057214,-7.412332960267113e-05,9.978758028336411e-05,-0.7428111734164222
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,140.0,heat_current,0.5235749409609451,0.522311178580491,-0.001263762380454044,0.0017830970738768458,-0.7087456981275541
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,160.0,entropy_rate,0.20942564920852394,0.2088889021216872,-0.0005367470868367123,0.0007246220408564469,-0.7407269674026462
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,160.0,action_current,0.03055290976858545,0.030474718721377827,-7.819104720762396e-05,9.993371554557484e-05,-0.7824291009370594
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,160.0,heat_current,0.5236207746736604,0.5222895559684203,-0.0013312187052401158,0.0017842372065410568,-0.7460996219335836
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,180.0,entropy_rate,0.20942668438338707,0.208952005171827,-0.0004746792115600802,0.0007191650940724556,-0.6600420619305759
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,180.0,action_current,0.030549013604659885,0.030474890275057218,-7.412332960267165e-05,9.978758028336418e-05,-0.7428111734164269
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,180.0,heat_current,0.5235749409609451,0.522311178580491,-0.0012637623804540518,0.0017830970738768434,-0.7087456981275594
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,200.0,entropy_rate,0.2094471436923478,0.20896909193057564,-0.0004780517617721594,0.0007187834384812074,-0.6650845528415136
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,200.0,action_current,0.030551140840786407,0.030478824232610936,-7.231660817546762e-05,0.00010000624056708626,-0.7231209549063704
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n40_blocks.csv,40,200.0,heat_current,0.5236175038673859,0.5223361426497859,-0.0012813612176000256,0.0017893820905199975,-0.7160914510034354
