model_version,coordinates,energy_convention,n,T1,Tn,gamma,dt,burnin,block_time,blocks_per_stream,batches,lanes,n_streams,n_blocks,bond,seed,threads,mean_q_left_rate,mean_q_right_rate,mean_energy_drift_rate,mean_entropy_rate,mean_action_current,mean_energy_balance_error_rate,rms_energy_balance_error_rate,midpoint_failure_count,midpoint_failure_rate,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate,elapsed_seconds
gibbs-cartesian-entropy-ft-n3-endpoints-v1,cartesian+reduced-endpoints,E=H/2,3,6,6,0.10000000000000001,0.00050000000000000001,500,20,7813,8,16,128,1000064,1,2026090106,8,0.00076784422432010736,-0.00075671549075575833,1.1136264577160634e-05,-1.854788927375239e-06,-2.1488795643930841e-05,-7.5310129085457044e-09,1.1810148521520336e-05,0,0,5.3309037999968103,8.7523999286055828e-09,12268.123436209
