stream_id,time,energy
0,50,6.48405015267703
0,100,23.51591071550083
0,150,8.5940491058029842
0,200,0.46736290079916076
0,250,7.066283012287891
0,300,1.6837572280094335
0,350,1.2575692801366423
0,400,9.7204048254682931
0,450,6.2366290769343236
0,500,13.592571141114737
1,50,8.781998697104795
1,100,2.1639249059443619
1,150,0.5706249507330674
1,200,7.2793715516475448
1,250,10.502359048829369
1,300,3.5087671536987113
1,350,7.48401057766708
1,400,6.8775862028376249
1,450,11.009814390822482
1,500,23.67832130738983
2,50,3.2536257704415794
2,100,0.36289170226420747
2,150,21.080645480250951
2,200,23.930448360413759
2,250,23.975181235302362
2,300,0.51263340438742111
2,350,12.070352512239975
2,400,19.18240356978729
2,450,4.607610563357782
2,500,13.876441169338118
3,50,3.8354030283599667
3,100,28.478721959489171
3,150,8.2930854638281684
3,200,5.2926500710696054
3,250,12.577011692509833
3,300,3.1333465483635092
3,350,11.298420058815951
3,400,12.383798570116868
3,450,7.8401150737563139
3,500,0.70200245017252771
4,50,1.8093076141182207
4,100,13.671316508448003
4,150,0.94363718118596995
4,200,27.746394527607368
4,250,3.5774700083852147
4,300,4.5127188294204119
4,350,8.4089527861481965
4,400,5.894844229639169
4,450,24.682014481014008
4,500,10.447277333646436
5,50,12.400184501854703
5,100,1.5848868145067119
5,150,1.0880557522526633
5,200,15.585102310174532
5,250,6.8359698530624513
5,300,6.1942006355664985
5,350,11.197302834805342
5,400,10.929369689103671
5,450,0.90031818120592311
5,500,2.0460391705177172
6,50,15.140349179839589
6,100,11.731408905503688
6,150,3.6177822125525632
6,200,14.450859350272717
6,250,18.976337049570038
6,300,9.0412385735053089
6,350,18.847297981306532
6,400,8.2555229288233818
6,450,16.249702167967229
6,500,12.037934387850953
7,50,0.27548145175175054
7,100,1.6815360207615879
7,150,1.6418174879114011
7,200,5.8210348518203334
7,250,12.267316192566543
7,300,12.737629277114562
7,350,26.457513976444346
7,400,2.9555779055525551
7,450,9.5926766364595277
7,500,5.9811157313797718
8,50,3.2376815270639927
8,100,4.9193220837413687
8,150,3.544184956945557
8,200,25.009907882131184
8,250,8.1320306045119573
8,300,1.6788169266958488
8,350,2.0043814814373757
8,400,7.2400878640302944
8,450,10.138872388215512
8,500,4.7980384980294293
9,50,2.3080153140057798
9,100,15.233972776618195
9,150,9.6424316767592693
9,200,5.8303040337655538
9,250,6.2317198533767826
9,300,4.1005984108301794
