# bc_label=BC3b
# b_I=2*gamma*(2*T-I^2)
# b_phi=gamma*P
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 burnin=2000 measure=2000 seeds=2026400750;2026400751 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=1219878
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,2.1037739633055326,0.0017231524479863606,0.038404968762145705,0.00018987319349715267
2,2.344213554340231,0.003005088479389814,0.021701093885954748,0.00022347351089140732
3,2.192959957362912,0.002916409855961055,0.012309560916007335,0.00023363314505353493
4,2.1546763983932586,0.00275176782706501,0.008842992785884457,0.00023491596099005317
5,2.148314931721772,0.0027399352886250013,0.006345774587562162,0.00024130414298233872
6,2.152192929406388,0.003073056754484765,0.004092094808276716,0.00025977076043468824
7,2.1576004771674375,0.0031694337248335705,0.002602017077457455,0.0002470488608507603
8,2.1633709642217003,0.003229986678648821,0.0009546289064027811,0.00024417706928664954
9,2.170700952516177,0.003280811101242846,-0.0005443524018879742,0.00023322611626997017
10,2.1808704184923497,0.0034118214267090576,-0.0021589491766860125,0.00023583121686135555
11,2.192912861442717,0.003371964178205501,-0.0037151861544730495,0.0002455839943222826
12,2.2048075622518493,0.0032473995758135607,-0.0050400675030608764,0.00022951692062032057
13,2.213014281135564,0.003314117364902268,-0.006236086886624186,0.00023503873320001017
14,2.220286412149009,0.003280452066723316,-0.007753574073198746,0.00024247455729734977
15,2.23200858450614,0.0032751030883190905,-0.0090932741216194,0.00024179964825893712
16,2.2386896816550514,0.0032952385091794853,-0.010490941778459741,0.0002399072291686519
17,2.245462791825126,0.003097440951012281,-0.01217675484861604,0.00023914563317623948
18,2.2542602379135612,0.0030817959418880598,-0.013763604174712639,0.00022202620057916545
19,2.2641628742684015,0.003062085034254381,-0.01526132011082025,0.0002264494040859956
20,2.2772884937747175,0.002935444811768868,-0.01733593029963843,0.00023116141572957928
21,2.295729712050785,0.0027588079996034207,-0.019620096107322713,0.00023218944855535472
22,2.320279365619636,0.0027166407475745715,-0.0229162989570747,0.00021616103759771222
23,2.378019852373935,0.002860350180395517,-0.031190161271325054,0.00021076614164479396
24,2.5442045131421906,0.002860638342720557,-0.04767590390227115,0.00018436856334607603
25,2.3564523284786487,0.00172164101503502,nan,nan
