# bc_label=BC1
# b_I=2*gamma*(2*T-F)
# b_phi=gamma*P
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=6 Tn=6 gamma=0.1 dt_max=0.0005 burnin=2000 measure=2000 seeds=2026110750;2026110751 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=7178037
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,0.4977233816581878,0.000385702750436162,0.0017408330261371552,0.00022851421414073867
2,0.49390791512413335,0.0006766457836519363,0.002384361486430267,0.00046921379264970126
3,0.4936960905478983,0.0007710487076228032,0.002584749478786303,0.0004795104455144321
4,0.49370980686319654,0.0008012699813228855,0.0023055385501940754,0.0004764563683661656
5,0.4941812037588102,0.000784705545461598,0.002265785235264074,0.0004787736456545677
6,0.49354536524024833,0.0007698500170678393,0.0021441989158099547,0.0004737707452584648
7,0.4945589546797762,0.0007914122571172496,0.0024840055915430464,0.0004948497109802453
8,0.49394019365358227,0.0007861446023793294,0.0023034378875979446,0.0004811278087450371
9,0.49459325293631007,0.0007456147704277927,0.0024502025438398636,0.0004894383775923716
10,0.49377503480420176,0.0007790222028121122,0.0017629150097706538,0.0004910344158266456
11,0.49457426413405836,0.0008030531262584777,0.000788586943725576,0.00046830490833409637
12,0.49485826229632923,0.0008428781292697542,0.0008827596501454995,0.00047285223697813157
13,0.4942713075180065,0.0008331124965801086,0.0006283336729280444,0.0004936842236527388
14,0.49418633894155223,0.0007588706339776013,0.0006679105089932953,0.00047883138458160076
15,0.4933028969778803,0.0008046617854204573,8.830318453671285e-05,0.00047609409370231163
16,0.4937351412685479,0.0008436692355410657,-0.0011434298852129776,0.000483543476017506
17,0.49446693136943387,0.0007944660219639004,-0.0015134056521046335,0.0004804484489375091
18,0.4949406265250678,0.0007891974663490189,-0.0010799177224039436,0.00047201618193285644
19,0.49527902435040727,0.000769403130954488,-0.0014514774460432614,0.0004711629699479157
20,0.4954214572180774,0.000765068929579085,-0.001977247418076861,0.00048407173207186096
21,0.49540764048014385,0.0007771037906944619,-0.0021360038628070372,0.0004764653690457328
22,0.4953590052218478,0.0007079799700075611,-0.003043268171542788,0.00048647998306164283
23,0.4947557825050738,0.0007236268709146767,-0.003017956784663898,0.0004773689817527881
24,0.49494902480699715,0.000683412755967136,-0.0020445705578270553,0.00023560046139830935
25,0.49761523829737625,0.0003838057114146865,nan,nan
