event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.10000000000000001,0.43293897414648264,0.43293897414648264,4.3293897414648264,2.220841790035367,-10.728520241562004,-0.19747109901627669,74.891887737374319,0.053629179472806515,148,72.017582417582418,148,72.017582417582418
2,0.20000000000000001,0.85491828488048949,1.2878572590269721,6.4392862951348606,3.8983350197846391,-27.09590005343378,0.10104503992930913,9.3502570917531713,0.26451590191310825,102,9.362285714285715,82,7.9572608062166097
3,0.30000000000000004,0.094290386240107438,1.3821476452670796,4.6071588175569316,18.459353682702265,-17.308996144542991,0.083824904248732263,15.223146600676818,0.21656134377927025,101,14.955727978092195,68,12.931333859510655
4,0.40000000000000002,0.91674599324939887,2.2988936385164784,5.7472340962911961,9.1086984338578869,-32.931669980283992,0.24075371708390372,6.1937150279085991,0.36395360667632803,80,6.070396443127084,45,4.017655713585091
5,0.5,0.2955153489621436,2.594408987478622,5.1888179749572441,18.001300866705197,-20.961629712909033,0.28524625782368623,18.795775690352464,0.13931682353387506,79,18.628766344513927,32,3.8783287963072555
6,0.60000000000000009,0.90249851021300209,3.4969074976916241,5.8281791628193726,13.023884544067545,-33.990951680916339,0.040566717519569737,6.6387359985510788,0.34784660437403497,69,6.6318558996154628,20,2.3732889114217426
7,0.70000000000000007,0.41440613570945128,3.9113136334010754,5.5875909048586783,26.607817065047541,-31.853715668250405,0.99233863443956627,4.2056257034430224,0.47703012800097677,63,4.2069585312620363,11,1.6279000447116101
8,0.80000000000000004,0.96817297650279688,4.8794866099038723,6.0993582623798401,17.477876480868503,-37.11388195614073,4.5324719584280899,5.5117421468037744,0.38398049605329432,55,5.5671083927964666,7,1.2028043901185625
9,0.90000000000000002,-0.46031680885664095,4.4191698010472313,4.9101886678302566,34.746292570715156,-17.466938874706695,8.2854856182643815,13.596790873084013,0.17531662222360495,64,13.579776212184003,5,1.2738794075341136
10,1,-0.61162096613262307,3.8075488349146083,3.8075488349146083,33.024864904648183,-13.976706874888853,49.566699011282054,14.698106233888895,0.15114273125698929,76,14.589492430988424,5,1.6301676533505796
11,1.1000000000000001,-0.099574574986435849,3.7079742599281724,3.3708856908437927,26.772143193387635,-17.468418511176935,7.4266834167470668,16.792770265137225,0.16234118485588833,83,16.735444330949949,5,1.3392733069031757
12,1.2000000000000002,1.0532389728836193,4.7612132328117918,3.9676776940098257,17.761166040559146,-37.236586870200789,14.131890931819258,7.7945811345029448,0.22913788580162792,53,7.8298685782556747,5,1.2735823389949084
13,1.3,0.51995173387220728,5.281164966683999,4.0624345897569221,29.60909617187415,-38.893972966848516,-9.2287304893155842,2.7768058912492908,0.59361044094434734,47,2.7762433279674661,4,1.1343510921867968
14,1.4000000000000001,-0.21823250419670348,5.0629324624872956,3.6163803303480679,44.462530235762458,-24.08433064151934,3.1192913720917983,8.9562071632127296,0.2514334713509061,52,9.0444383107921613,4,1.7563381036608243
15,1.5,0.47097023613737132,5.5339026986246669,3.6892684657497781,34.581036401153128,-33.689756885533505,11.773865561061349,5.0071841191925799,0.42278423364938578,48,5.0096315548081334,4,1.4337971471077273
16,1.6000000000000001,0.73304203601925622,6.2669447346439231,3.9168404591524517,32.494991280873826,-48.598320049803057,2.8435500356071395,1.6972832782130705,0.76557611346414423,37,1.696593144869007,2,1.1955197198000658
17,1.7000000000000002,-2.039612824793279,4.2273319098506441,2.4866658293239081,120.50460414333681,-17.372753178296588,3.0411805142629555,3.1382315014928701,0.49348400020048316,25,3.103912096239462,2,1.2608896413729413
18,1.8,-0.13537332155379111,4.091958588296853,2.2733103268315848,36.337973416500589,-18.23084668461852,-5.3747529638753511,16.420639659289172,0.15829359367233045,75,16.221782178217822,2,1.2232342840077646
19,1.9000000000000001,-0.51608240981592601,3.575876178480927,1.8820400939373298,33.14732160812401,-14.670249171402135,-2.1398709278162444,15.605573132775799,0.17225248397693541,69,15.58896289248335,2,1.2704222075756988
20,2,-0.32018364581528225,3.2556925326656447,1.6278462663328224,38.895882134322655,-15.940882440012713,0.82622997638890383,16.990271794624086,0.17496520617642725,77,17.066666666666666,2,1.4888454723067837
21,2.1000000000000001,0.69544581398512584,3.9511383466507706,1.8814944507860811,28.856899050360049,-33.8023143558013,-3.001801305002425,5.2790626572365689,0.41494966668529998,59,5.2936995153473347,2,1.308992130387888
22,2.2000000000000002,0.70795272009761767,4.6590910667483882,2.1177686667038125,16.74479558866804,-29.857709264739171,-3.6756499364440232,8.8751417987450711,0.26358020002908428,76,8.9043478260869566,2,1.089615269510857
23,2.3000000000000003,-0.16162286710585416,4.4974681996425341,1.955420956366319,30.933592507238561,-19.688464958704284,-27.429239747429083,12.833350581623487,0.22087779152143414,66,12.569236670502493,2,1.0398248341954115
24,2.4000000000000004,-0.08509434547699346,4.4123738541655406,1.8384891059023083,47.925885431642115,-22.033492905107064,34.384363687063853,11.748337893185099,0.23729240354592562,53,11.842428623057463,2,1.1153165418652145
25,2.5,-1.7268360539283236,2.685537800237217,1.0742151200948868,91.605779178115313,-6.0252887068676451,-17.107155943813872,12.239353759544047,0.22046882477651686,51,12.181412639405204,2,1.6593072716224428
26,2.6000000000000001,0.00042481485607481773,2.6859626150932918,1.0330625442666506,34.355288206400026,-15.429086545568694,-23.994135508954603,29.025084667246364,0.1048840590657294,87,28.819700967458225,2,1.8138942706891781
27,2.7000000000000002,0.34294902079037914,3.028911635883671,1.1218191244013596,19.218334488813156,-18.628328307182354,8.9908789743512703,26.941736670345609,0.093523603289231164,92,26.77124183006536,2,1.9969528917057713
28,2.8000000000000003,-0.0268544786393905,3.0020571572442805,1.0721632704443858,30.250728172054323,-18.690741783091056,7.7533150784251301,21.262344317158146,0.10281678508525263,68,21.127014829142489,2,1.6199327664623295
29,2.9000000000000004,0.00078090127625785044,3.0028380585205383,1.0354613994898407,17.675268473661028,-16.526587159038357,2.270335847621836,13.001987869858299,0.25568908318084999,95,13.044585987261147,2,1.4685609286066419
30,3,0.42424886531604589,3.4270869238365842,1.1423623079455281,28.282766983413516,-29.116236677077538,12.83537578000435,7.1399518638300385,0.33648629007406861,63,7.1592746340397637,2,1.5597867479055598
31,3.1000000000000001,-1.0792855478387748,2.3478013759978094,0.75735528257993845,50.869421578118384,-4.5056659201631755,-1.7870598942045812,33.796207682513412,0.086409461581233776,85,33.233265720081135,2,1.9989019703531996
32,3.2000000000000002,-0.019186365162487284,2.3286150108353221,0.72769219088603809,29.307326022092671,-19.302115986561187,0.75990170723558659,13.142173843633083,0.21119334070663548,80,13.049780963759458,2,1.97290625564453
33,3.3000000000000003,0.57433084992245576,2.9029458607577778,0.87968056386599325,34.895354005536838,-40.679595763595984,-13.528068360435745,2.7490155756814043,0.59085518404795034,45,2.7213686570882816,2,1.6199327664623295
34,3.4000000000000004,1.0789057863096829,3.9818516470674608,1.1711328373727825,93.157817501002313,-46.711332948431775,1.1029560056341801,4.3242485636395287,0.39851083263100129,24,4.3229551451187334,2,1.8138942706891781
35,3.5,-0.076208277735172913,3.9056433693322878,1.1158981055235109,50.052406730238012,-40.439554927456371,-7.2483751602736479,1.8597411866589688,0.72837001251840183,31,1.8488969136150764,2,1.2704222075756988
36,3.6000000000000001,-2.5938320395020131,1.3118113298302747,0.3643920360639652,74.067437222687047,1.5874656236255005,1.0392954405969679,12.97536360581047,0.20468177410264315,38,12.936439005132254,2,1.6978238341968912
37,3.7000000000000002,0.18611148983069459,1.4979228196609693,0.40484400531377546,29.530009590620327,-22.045195425892629,13.306970418971195,17.505390217156133,0.13743698000360446,62,17.392781316348195,2,1.937444569266245
38,3.8000000000000003,0.42162065685756911,1.9195434765185384,0.5051430201364574,56.709959309224516,-38.530902894266447,6.522434998001315,4.6719371734194981,0.32767123061697889,33,4.6512420156139109,2,1.2608896413729413
39,3.9000000000000004,-1.3968472391582303,0.52269623736030812,0.13402467624623285,112.18641535145686,-23.416392242652631,-0.8700265731141622,3.3250910277548988,0.47925274338399776,25,3.3219789132197892,2,1.8681870011402508
40,4,-0.19901099332926808,0.32368524403104004,0.080921311007760011,52.92551550392345,-32.745203679148247,4.3008537395273505,2.9849605165216175,0.56474155149480343,38,2.9635525006783032,2,1.4483093922651933
41,4.1000000000000005,-0.9302003727100745,-0.60651512867903445,-0.14793051919000838,102.97434854263365,-13.975651970982632,-5.656217589196558,11.783440470268324,0.22553588649143883,52,12.033786265148732,2,1.8380076284496298
42,4.2000000000000002,0.11809462201964305,-0.48842050665939141,-0.11629059682366462,17.969196008093473,-15.660547708214164,-33.365742152065096,29.527891345567873,0.12259855752564755,90,28.819700967458225,2,1.7443705083843493
43,4.2999999999999998,3.4535777310560283,2.9651572243966369,0.6895714475341016,32.138399934896817,-86.966081664359407,22.771563172501914,1.0952320754180243,0.9552928816829761,8,1.1000033569438383,2,1.0157470551766894
44,4.4000000000000004,-4.3789625397925658,-1.4138053153959289,-0.32131938986271108,193.67112757314334,0.97181058777747631,-5.6645631889494306,2.7333278935087257,0.54619782993316446,8,2.7372817642636371,2,1.7712432432432432
45,4.5,0.26237759833988328,-1.1514277170560456,-0.25587282601245459,14.259003404186418,-17.494500017849916,-10.763926346782387,22.843701805717011,0.13958941990349857,96,21.991946308724831,2,1.3285221974457733
46,4.6000000000000005,0.66624774258348918,-0.48517997447255645,-0.105473907494034,31.688862592953466,-44.026829351334186,5.8362778512085027,2.2685586171762933,0.65606083670916204,37,2.2626709018091424,2,1.0561804995970991
47,4.7000000000000002,-0.2915205083680581,-0.77670048284061455,-0.1652554218809818,51.067690864801648,-33.860215996708483,0.72513295929216814,3.0064062376309417,0.55009821952601079,29,2.9982615060847286,2,1.0157470551766894
48,4.8000000000000007,0.9527213441443001,0.17602086130368555,0.036671012771601154,39.906348914362809,-47.767625999034692,-0.50575414761766613,3.2846737955534948,0.42505830007959766,28,3.2922736863257311,2,1.0317380352644836
49,4.9000000000000004,-0.88286892914556514,-0.70684806784187959,-0.14425470772283255,47.483743539913888,-13.435599601073136,-0.52319259128903484,8.8198967070011189,0.3115526309174631,62,8.6940833112231353,2,1.0237120809772251
50,5,0.64748406932539027,-0.059363998516489325,-0.011872799703297864,26.186063600947946,-28.995155429806303,-4.4544082074679281,13.057186561352069,0.16803054589049474,60,13.117694155324259,2,1.1240009604500394
51,5.1000000000000005,1.1215450622880736,1.0621810637715843,0.20827079681795768,33.546805819929659,-52.742477609009363,-9.1189630148157566,1.730541552370378,0.75665410856749948,31,1.7238150349834289,1,1
52,5.2000000000000002,-0.17904421998596209,0.88313684378562218,0.16983400842031196,43.112986473352358,-30.019450551272378,5.5434352301220766,4.5815835922673793,0.43329737986316325,34,4.5555401084387599,1,1
53,5.3000000000000007,-0.81547772660759232,0.067659117178029859,0.01276587116566601,62.8652822587581,-34.482840896541767,2.1966734431720756,1.6831701994853883,0.76740206298380054,27,1.6896818439643171,1,1
54,5.4000000000000004,-0.28631791574315457,-0.21865879856512471,-0.040492370104652724,44.815876145168204,-27.643427104483571,4.8916546301199508,6.7611622769745967,0.28052110692118676,32,6.6547522339561329,1,1
