event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.10000000000000001,0.21876820560278443,0.21876820560278443,2.1876820560278443,1.4016296595939066,-8.5100524403102806,0.33625506707548047,96.948574678379146,0.063772523809887571,183,87.849865951742629,183,87.849865951742629
2,0.20000000000000001,0.19148038660874445,0.41024859221152887,2.0512429610576444,7.3515854677771335,-12.451280032828722,0.74538865065918081,63.276595416332157,0.065727333179661687,157,62.060606060606062,133,51.360501567398117
3,0.30000000000000004,-0.023695651559753728,0.38655294065177515,1.2885098021725836,9.7849748498743114,-7.8607737223857059,1.8110248724125002,82.895445611613894,0.042092390232322023,165,79.727493917274941,114,51.0404984423676
4,0.40000000000000002,0.25348174490171882,0.64003468555349396,1.6000867138837349,5.0639186569728949,-16.447344655677682,1.9694725725306277,23.405152640954629,0.19175263322502234,154,23.092318534179,94,17.246315789473684
5,0.5,0.091237424795279409,0.73127211034877337,1.4625442206975467,10.169105283983983,-11.671282063882071,0.95036028912753312,61.023669852014393,0.061978364782636561,151,59.470054446460978,86,27.329441201000833
6,0.60000000000000009,-0.048363363918924485,0.68290874642984889,1.1381812440497481,10.944538267093966,-6.4996413257234646,-0.4900167923362303,104.52880663564468,0.038339094851504101,156,98.698795180722897,77,34.748674443266175
7,0.70000000000000007,0.081660494739466571,0.76456924116931546,1.0922417730990219,8.7161676577437728,-11.165559667733339,-0.50887522452856193,55.852108524396606,0.082017405976060331,153,53.108589951377631,71,24.453731343283582
8,0.80000000000000004,0.13915456065132403,0.90372380182063949,1.1296547522757994,9.0292407444393312,-12.184154423093917,1.3803974384117563,61.555214120830996,0.080839040785147961,142,57.286713286713287,62,20.938019169329074
9,0.90000000000000002,0.23273260791485928,1.1364564097354988,1.2627293441505543,10.563992752836993,-21.87898244684526,4.0016537351621189,14.716383807295145,0.24435286905890383,129,14.740440845704004,56,10.101109741060419
10,1,0.35672744562512992,1.4931838553606287,1.4931838553606287,17.900677115167344,-32.880275155739476,4.2558159899178287,9.0097166356665035,0.28950596284298008,98,8.9530054644808743,47,7.5799213509137173
11,1.1000000000000001,0.06124954081473355,1.5544333961753622,1.4131212692503292,20.720748621441189,-20.068432484905017,-9.7730273875606386,24.274619053717974,0.15102836977471726,102,23.591072714182864,45,5.5285979416230804
