event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.10000000000000001,0.12762448602938026,0.12762448602938026,1.2762448602938026,1.1494247699081144,-6.2044747197879264,0.48160912576615672,174.58187553263451,0.020246641822613359,197,153.12149532710279,197,153.12149532710279
2,0.20000000000000001,0.093183909002743981,0.22080839503212424,1.1040419751606212,2.951387388136653,-6.7874056691658486,0.21887777730877253,144.69614851810209,0.034531409882889753,195,132.66396761133603,165,102.72100313479623
3,0.30000000000000004,0.010271456947365643,0.23107985197948988,0.77026617326496616,4.2936319991192233,-4.6739705192035226,0.046280461833429536,159.65533590663,0.02745983589844532,192,143.71929824561403,152,109.95973154362416
4,0.40000000000000002,0.060749734869482985,0.29182958684897287,0.72957396712243217,3.7985489433115931,-6.2107531876914077,0.74477097133743342,149.38224491777518,0.0332158214214687,186,131.59839357429718,138,95.533527696793001
5,0.5,0.095053167343821521,0.38688275419279439,0.77376550838558877,2.8779485944926422,-7.411785669492291,0.28118691986704181,134.37061383111094,0.035582917086933979,186,114.17421602787456,125,76.920187793427232
6,0.60000000000000009,-0.070746783554977988,0.3161359706378164,0.52689328439636063,6.1206927794601862,-2.5154751573103815,0.58570616613487214,180.19025429742203,0.015241245785172906,200,167.18367346938774,119,77.833729216152022
7,0.70000000000000007,0.080460171667591673,0.39659614230540807,0.56656591757915431,4.6737545822048441,-7.9164218039200511,-0.39692009831973685,125.71766103319054,0.045928592197671557,187,117.44802867383513,112,59.795620437956202
8,0.80000000000000004,-0.028862567048839161,0.36773357525656891,0.45966696907071114,5.319763661375438,-4.0324905002598275,-0.70115557613113122,159.5409771232284,0.02634405036221147,191,147.6036036036036,106,58.306049822064054
9,0.90000000000000002,-0.053239224527504625,0.31449435072906429,0.34943816747673812,5.5035457731062092,-2.7038286499963724,0.26456085930403778,179.25513880267579,0.021182344836561583,200,164.66331658291458,99,59.362318840579711
10,1,0.015489648262662747,0.32998399899172703,0.32998399899172703,4.2587068097452212,-4.9168766263548669,0.83683144658340936,152.57390231345877,0.036800073093429642,190,134.84773662551441,91,54.887772194304858
11,1.1000000000000001,-0.048409964443890452,0.28157403454783658,0.25597639504348779,4.3349208326119832,-2.3020750460046626,1.4172388888852685,182.13674207603802,0.019788894304095497,208,166.33502538071065,87,54.161983471074379
12,1.2000000000000002,0.065204668589859516,0.3467787031376961,0.28898225261474669,3.5863287911703514,-6.7961680975076488,1.8222899491242999,125.2522131079841,0.051238767064476214,195,118.72463768115942,82,43.401324503311258
13,1.3,0.091781840355909416,0.43856054349360551,0.33735426422585041,5.0296870233046862,-8.3488184608401035,1.4673806063824064,127.84137205434257,0.035099935341438536,179,116.19858156028369,78,51.0404984423676
14,1.4000000000000001,-0.011604845017067156,0.42695569847653836,0.30496835605467021,5.5795293370489567,-4.6343779979523756,0.13262467796978011,162.60945501164483,0.019395531073580611,188,148.94545454545454,71,49.349397590361448
15,1.5,-0.0015607996547020164,0.42539489882183634,0.28359659921455754,5.8710972759111355,-5.6717789921171953,0.25015351374182632,134.93347447036373,0.045511666468267438,187,123.65283018867925,68,45.829370629370629
16,1.6000000000000001,0.037298647868787782,0.46269354669062412,0.28918346668164008,5.0014542225570322,-6.0551994947687442,1.5392416266198543,153.90186801921223,0.019566262272819299,179,133.20325203252034,65,41.742675159235667
17,1.7000000000000002,0.012191278313249398,0.47488482500387352,0.27934401470816089,5.055535212393738,-5.3922022403307661,0.55027602802308506,156.1799555785731,0.018440666353091155,186,144.352422907489,61,41.21761006289308
18,1.8,0.017433868472081393,0.49231869347595492,0.2735103852644194,5.3859873809274967,-6.0247238755924792,0.97709621322058493,142.86351577821151,0.026370701353110246,183,126.51737451737452,59,33.436734693877554
19,1.9000000000000001,0.095065617353954579,0.5873843108299095,0.30914963727889971,5.1091595786588861,-9.696215472257613,0.77228646644877119,111.68553728490977,0.034632186160981931,179,104.02539682539683,56,28.718667835232253
20,2,-0.02045998197438248,0.56692432885552702,0.28346216442776351,7.4082598880120871,-7.0255296360166408,0.17421226570742104,107.33188314616166,0.056409424350480367,180,98.698795180722897,54,24.526946107784433
21,2.1000000000000001,-0.048963723315587515,0.5179606055399395,0.24664790739997117,6.7013123965557106,-4.8788758535821986,0.49613746348062815,130.09364007288247,0.046247283203859138,187,117.87050359712231,51,24.918631178707223
22,2.2000000000000002,-0.055213751220056118,0.46274685431988338,0.21033947923631061,6.6951922980380649,-3.7265385798435702,0.51485522570703934,160.68777616848084,0.023533797606549382,194,150.3119266055046,47,29.309481216457961
23,2.3000000000000003,0.097219153098001776,0.55996600741788516,0.243463481486037,3.7695892324163496,-8.0492209570592212,1.6895949486530415,130.11678860233951,0.037904742132761959,184,118.29602888086643,47,32.03128054740958
24,2.4000000000000004,0.0023345319228287309,0.56230053934071389,0.23429189139196407,6.6800030440065754,-6.466388182967739,1.172922653097987,133.74325586551407,0.036242201911933676,180,121.81412639405204,46,29.520720720720721
25,2.5,0.12904036558720211,0.691340904927916,0.27653636197116638,4.5726073383642785,-10.604647783787572,1.9123304291621486,95.921422217856914,0.065288668146698314,184,90.519337016574582,45,23.91824817518248
26,2.6000000000000001,-0.053530937633555986,0.63780996729436001,0.24531152588244615,8.8122167643902518,-5.035170951318789,0.46689787258015109,146.43195786853792,0.028109056934273863,181,135.40495867768595,44,23.322419928825624
27,2.7000000000000002,0.035505726883779509,0.67331569417813952,0.24937618302894055,7.9503364541568509,-8.6120706559333051,-0.5979095352407523,116.28416519506706,0.031032361152468952,170,104.69009584664536,44,21.572086899275838
28,2.8000000000000003,-0.014179469063072325,0.6591362251150672,0.23540579468395254,8.3424479807985019,-7.4844931294510575,0.31867953603759619,116.67824936361887,0.040173548451408789,173,105.02564102564102,44,25.244992295839754
29,2.9000000000000004,0.091175292960800292,0.75031151807586749,0.25872810968133358,6.8589315009626901,-10.610670133475187,0.18012451192722909,93.802679403752379,0.058837196811336041,165,87.148936170212764,39,19.847365233192004
30,3,-0.1552997726055052,0.59501174547036229,0.19833724849012077,11.455976873485323,-3.4551513453005933,1.4949711584912633,137.93278720814644,0.033733863454229636,180,126.03076923076924,38,22.898672257162822
31,3.1000000000000001,-0.0055321948220781181,0.58947955064828417,0.19015469375751101,7.3779041857727252,-7.2247877452527449,1.3650319677479816,115.22943610436717,0.045093775494217198,178,105.70322580645161,35,21.715043074884029
32,3.2000000000000002,-0.050549920382434443,0.53892963026584972,0.16841550945807804,7.3889622761850244,-4.8549184525706561,1.7326642733077542,143.87623525109919,0.026992930944917896,181,130.03174603174602,34,20.699936828806063
33,3.3000000000000003,0.1102079308659869,0.64913756113183663,0.19670835185813229,5.5460270304722998,-10.846049289526203,0.56497734925334031,82.23742734607454,0.080294625968832953,175,80.313725490196077,33,17.485592315901815
34,3.4000000000000004,0.018894736381750654,0.66803229751358728,0.19648008750399623,8.5599796777565498,-9.0330093949288965,0.57418582485941605,94.180481261271268,0.066617678588887175,171,87.849865951742629,33,18.234835837506957
35,3.5,-0.13210665907797203,0.53592563843561525,0.15312161098160434,9.5590696969253592,-3.5328005337454482,-0.032638800638939203,139.8823806989501,0.035261964734799645,179,129.00787401574803,33,18.154016620498616
36,3.6000000000000001,-0.089408843951559014,0.44651679448405623,0.12403244291223783,8.4426016757415141,-4.0431242402675718,-0.29303364091887729,143.05469421960998,0.031434786511906045,190,135.40495867768595,33,18.378014582164891
37,3.7000000000000002,0.15621749314784061,0.60273428763189685,0.16290115881943157,3.1777280171113675,-10.350298087164553,1.0553652182327513,108.79593254662343,0.044603697382033972,182,106.3896103896104,32,18.093870789618997
38,3.8000000000000003,-0.1636263537689171,0.43910793386297975,0.11555471943762624,11.557642356952558,-1.7393929635287255,0.42129885722553562,169.08774403063163,0.014735803002333223,183,146.94170403587444,30,16.658871377732588
39,3.9000000000000004,0.01229412853034173,0.45140206239332148,0.11574411856239011,5.5920955163693069,-6.1413958611094763,0.70526087245754099,135.25222603100255,0.029907057490370571,190,127.00775193798449,29,15.226765799256505
40,4,0.072107984101925204,0.52351004649524668,0.13087751162381167,6.8217961089802435,-12.113091238196114,3.1421959461460918,51.87689660151019,0.11988454835136195,173,49.498489425981873,27,10.803824596109463
41,4.1000000000000005,-0.18584445640683711,0.33766559008840957,0.08235746099717306,12.368197339055689,-3.5680085945445961,3.555765465169213,123.54517578332852,0.042889133029133171,175,115.38028169014085,27,11.7532281205165
42,4.2000000000000002,-0.023739925283522645,0.31392566480488693,0.074744205905925454,6.691241599434627,-4.810043780098729,1.1250728006850383,156.30386669898985,0.020765252027250804,184,140.03418803418805,26,13.647646813827572
43,4.2999999999999998,-0.043598235387777073,0.27032742941710985,0.062866844050490672,7.5717750461461124,-4.9193315499423287,0.83899001348278235,144.35299918793493,0.02673670514520669,188,135.40495867768595,26,12.309541697971451
