model_version,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,10,2,0.10000000000000001,10,256,500,20,0.10000000000000001,0.00050000000000000001,0.69999999999999996,2026083302,2,5,200,-0.033937134098150246,17.785497843521025,0.49624515337424591,1.5679115357900077,1.5551231550472213,1.0563847964151005,35,2,0,5.3553372521033653,1.9864722648386407e-06
