observable,bin_index,abs_left,abs_right,a_center,positive_count,negative_count,qualifies_ge_20_each,log_count_ratio
medium_entropy,270,129.19733464047312,129.6758432872897,129.4365889638814,13,0,0,nan
medium_entropy,271,129.6758432872897,130.15435193410627,129.91509761069798,19,0,0,nan
medium_entropy,272,130.15435193410627,130.63286058092282,130.39360625751453,15,0,0,nan
medium_entropy,273,130.63286058092282,131.1113692277394,130.8721149043311,14,0,0,nan
medium_entropy,274,131.1113692277394,131.58987787455595,131.35062355114766,15,0,0,nan
medium_entropy,275,131.58987787455595,132.06838652137253,131.82913219796424,16,0,0,nan
medium_entropy,276,132.06838652137253,132.54689516818908,132.30764084478082,9,0,0,nan
medium_entropy,277,132.54689516818908,133.02540381500566,132.78614949159737,10,0,0,nan
medium_entropy,278,133.02540381500566,133.50391246182224,133.26465813841395,11,0,0,nan
medium_entropy,279,133.50391246182224,133.9824211086388,133.7431667852305,9,0,0,nan
medium_entropy,280,133.9824211086388,134.46092975545537,134.22167543204708,8,0,0,nan
medium_entropy,281,134.46092975545537,134.93943840227192,134.70018407886366,5,0,0,nan
medium_entropy,282,134.93943840227192,135.4179470490885,135.1786927256802,10,0,0,nan
medium_entropy,283,135.4179470490885,135.89645569590508,135.6572013724968,6,0,0,nan
medium_entropy,284,135.89645569590508,136.37496434272163,136.13571001931334,7,0,0,nan
medium_entropy,285,136.37496434272163,136.8534729895382,136.61421866612991,13,0,0,nan
medium_entropy,286,136.8534729895382,137.33198163635475,137.0927273129465,6,0,0,nan
medium_entropy,287,137.33198163635475,137.81049028317133,137.57123595976304,6,0,0,nan
medium_entropy,288,137.81049028317133,138.2889989299879,138.04974460657962,3,0,0,nan
medium_entropy,289,138.2889989299879,138.76750757680446,138.52825325339617,4,0,0,nan
medium_entropy,290,138.76750757680446,139.24601622362104,139.00676190021275,4,0,0,nan
medium_entropy,291,139.24601622362104,139.7245248704376,139.48527054702933,2,0,0,nan
medium_entropy,292,139.7245248704376,140.20303351725417,139.96377919384588,3,0,0,nan
medium_entropy,293,140.20303351725417,140.68154216407075,140.44228784066246,4,0,0,nan
medium_entropy,294,140.68154216407075,141.1600508108873,140.920796487479,6,0,0,nan
medium_entropy,295,141.1600508108873,141.63855945770388,141.3993051342956,6,0,0,nan
medium_entropy,296,141.63855945770388,142.11706810452043,141.87781378111217,3,0,0,nan
medium_entropy,297,142.11706810452043,142.595576751337,142.35632242792872,0,0,0,nan
medium_entropy,298,142.595576751337,143.07408539815358,142.8348310747453,3,0,0,nan
medium_entropy,299,143.07408539815358,143.55259404497014,143.31333972156185,1,0,0,nan
medium_entropy,300,143.55259404497014,144.0311026917867,143.79184836837842,1,0,0,nan
medium_entropy,301,144.0311026917867,144.50961133860326,144.270357015195,1,0,0,nan
medium_entropy,302,144.50961133860326,144.98811998541984,144.74886566201155,0,0,0,nan
medium_entropy,303,144.98811998541984,145.4666286322364,145.22737430882813,1,0,0,nan
medium_entropy,304,145.4666286322364,145.94513727905297,145.70588295564468,3,0,0,nan
medium_entropy,305,145.94513727905297,146.42364592586955,146.18439160246126,1,0,0,nan
medium_entropy,306,146.42364592586955,146.9021545726861,146.6629002492778,6,0,0,nan
medium_entropy,307,146.9021545726861,147.38066321950268,147.1414088960944,2,0,0,nan
medium_entropy,308,147.38066321950268,147.85917186631923,147.61991754291097,1,0,0,nan
medium_entropy,309,147.85917186631923,148.3376805131358,148.09842618972752,1,0,0,nan
medium_entropy,310,148.3376805131358,148.8161891599524,148.5769348365441,0,0,0,nan
medium_entropy,311,148.8161891599524,149.29469780676894,149.05544348336065,1,0,0,nan
medium_entropy,312,149.29469780676894,149.77320645358552,149.53395213017723,1,0,0,nan
medium_entropy,313,149.77320645358552,150.25171510040207,150.0124607769938,3,0,0,nan
medium_entropy,314,150.25171510040207,150.73022374721864,150.49096942381036,3,0,0,nan
medium_entropy,315,150.73022374721864,151.20873239403522,150.96947807062693,0,0,0,nan
medium_entropy,316,151.20873239403522,151.68724104085177,151.44798671744348,1,0,0,nan
medium_entropy,317,151.68724104085177,152.16574968766835,151.92649536426006,1,0,0,nan
medium_entropy,318,152.16574968766835,152.6442583344849,152.40500401107664,0,0,0,nan
medium_entropy,319,152.6442583344849,153.12276698130148,152.8835126578932,3,0,0,nan
medium_entropy,320,153.12276698130148,153.60127562811806,153.36202130470977,2,0,0,nan
