event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.0032693886479853163,0.0032693886479853163,0.0065387772959706325,1.2341850585193959,-1.1169046644590923,0.35724231511748139,206.2790102752308,0.019127683165844404,213,183.06145251396649,213,183.06145251396649
2,1,-0.058463775733968326,-0.05519438708598301,-0.05519438708598301,1.7638467711134205,-0.44383070831270416,0.26593692069711838,210.46299958165696,0.015488695678755639,212,186.18181818181819,188,153.12149532710279
3,1.5,-0.035091374332937519,-0.090285761418920529,-0.060190507612613686,1.3221138739671798,-0.40910420758690308,0.95234673525410773,224.16529774736028,0.0091415081362584763,215,192.75294117647059,175,144.99115044247787
4,2,-0.034033747859668395,-0.12431950927858892,-0.062159754639294462,1.7448155889418437,-0.73355110324618,0.53199674194327939,211.59376442610656,0.010979963895780626,209,184.08988764044943,157,124.12121212121212
5,2.5,-0.10233527074288329,-0.22665478002147221,-0.090661912008588891,2.1906329924695025,0.027298633145671273,0.85723732511971062,212.46220326322074,0.012656565056179427,209,183.06145251396649,143,116.19858156028369
6,3,-0.11505373413642062,-0.34170851415789283,-0.11390283805263095,2.6172130162177543,-0.09545176337262655,0.21734626876074556,200.84976860409895,0.01818616910997858,205,170.66666666666666,132,100.20795107033639
7,3.5,-0.047817776537909751,-0.38952629069580258,-0.11129322591308645,2.087614196743071,-0.79385692098370908,0.34237949607496643,200.54909308397251,0.019413756397489629,207,176.1720430107527,124,93.090909090909093
8,4,-0.011617726055392907,-0.40114401675119549,-0.10028600418779887,1.3108993635173256,-0.83267851084666133,0.48180318781019943,214.96435948759202,0.010412133596127315,213,188.32183908045977,119,90.269972451790636
9,4.5,-0.071649979982319145,-0.47279399673351463,-0.1050653326074477,1.9137049689814736,-0.42003349031322385,0.036425939357432213,203.48240716551874,0.016722495908785023,211,181.03867403314916,115,82.331658291457288
10,5,-0.050496151397085853,-0.52329014813060049,-0.1046580296261201,1.6749780498566456,-0.52226248677818754,0.3642774740225232,211.5989674070598,0.0094835735050600879,210,185.12994350282486,110,78.019047619047626
11,5.5,-0.059710604167823256,-0.58300075229842374,-0.10600013678153158,2.1130366694510014,-0.78036074604958872,0.78852618240538164,196.09362999116766,0.016672257414286584,211,178.08695652173913,104,73.801801801801801
12,6,-0.12669736704911116,-0.70969811934753491,-0.11828301989125582,2.6974919562382036,0.035679434383950492,0.94274411404559955,202.48586069654979,0.015732408313471967,210,182.04444444444445,100,64.377210216110015
13,6.5,-0.1888081321063666,-0.89850625145390151,-0.13823173099290792,3.5674290919336693,0.79099243955697585,0.41898832604701514,213.81454011380163,0.0096393794691278789,213,190.51162790697674,99,68.985263157894735
14,7,-0.040681714399730673,-0.93918796585363218,-0.13416970940766174,1.828116047811722,-0.87315982810613912,0.086283670860289208,196.72316192509817,0.02081714187441815,211,177.12432432432433,94,64.503937007874015
15,7.5,-0.10407026663868457,-1.0432582324923168,-0.13910109766564224,2.5715058758272606,-0.2207441213941225,0.4135699421919794,204.19488546335143,0.01135855619073522,211,184.08988764044943,87,61.593984962406012
16,8,-0.12014284636600525,-1.163401078858322,-0.14542513485729025,3.0916797122248632,-0.23966104323359586,0.50055182225817518,197.19625876166654,0.014299780257578467,210,180.04395604395606,84,58.618962432915922
17,8.5,-0.091858844144558915,-1.2552599230028809,-0.14767763800033892,2.4640989938940256,-0.19617036598064247,0.91799036083052621,210.80957324805283,0.012858375547624919,209,184.08988764044943,78,55.918088737201366
18,9,-0.0020728877296631865,-1.2573328107325441,-0.13970364563694934,1.3089036573293678,-1.1997302232901175,0.14155134174683245,196.6530738103921,0.022215006653716871,212,177.12432432432433,76,52.095389507154216
19,9.5,-0.11920501177444365,-1.3765378225069878,-0.14489871815863029,2.4476708994154355,0.062239173242789513,0.75957370982633821,205.66374562539542,0.018106740388372504,212,183.06145251396649,73,51.848101265822784
20,10,-0.072621585650201048,-1.4491594081571888,-0.14491594081571887,2.2410800321129893,-0.36938588141943363,0.58734362270847407,211.65880828749025,0.010081066026752706,213,189.41040462427745,72,53.02265372168285
21,10.5,-0.049149697686694971,-1.4983091058438838,-0.14269610531846513,1.9221735989894768,-0.65635146865011962,0.7945356357650234,207.96486188769634,0.011724518436069174,211,185.12994350282486,71,49.57337367624811
22,11,-0.012674725774105333,-1.5109838316179891,-0.13736216651072627,1.4881376986792054,-1.0954889641516905,0.74947988739859783,201.48883850245898,0.01574777380652928,216,187.24571428571429,68,47.284271284271284
23,11.5,-0.099438468600287599,-1.6104223002182767,-0.14003672175811102,2.2439247987817601,-0.084264327287845303,0.50072972721857378,210.21053956045063,0.01269130700796057,209,181.03867403314916,68,48.834575260804769
24,12,-0.13264415905295301,-1.7430664592712297,-0.14525553827260249,3.1578379175449713,0.16263459819867174,0.58067043702246501,210.071379928901,0.011168578165118973,213,189.41040462427745,67,48.473372781065088
25,12.5,-0.0069701329636773224,-1.750036592234907,-0.14000292737879255,1.2458108572959938,-0.92365502888968432,0.36348439811064487,210.12876577807793,0.017264260121416627,220,189.41040462427745,65,43.690666666666665
26,13,-0.046391435023465988,-1.796428027258373,-0.13818677132756715,1.4731047506811115,-0.54123522003579994,0.53988085873501879,206.87486561368007,0.01850691092058494,214,185.12994350282486,63,41.373737373737377
27,13.5,-0.02440785335943918,-1.8208358806178122,-0.13487673189761573,1.7852156816835163,-1.1374404027671079,0.14155701600062939,192.95006846205752,0.019907698836211792,207,172.46315789473684,62,40.857855361596009
28,14,-0.049820224420272119,-1.8706561050380843,-0.13361829321700602,1.9680246589520789,-0.95536655189427855,0.78459691692305233,184.84235190324935,0.028019947205648328,209,169.78238341968913,60,34.971184631803631
29,14.5,-0.12650740756040513,-1.9971635125984895,-0.13773541466196479,2.7304090362144979,0.11356556614877261,0.43619077630066072,208.59703866735356,0.011117942955063848,211,184.08988764044943,59,35.851203501094091
30,15,-0.01841508625730448,-2.0155785988557939,-0.13437190659038625,1.6236809307570714,-0.96396251960932233,0.46277842827764543,207.06734229215141,0.013461181307955058,213,185.12994350282486,58,35.578718783930512
31,15.5,-0.056171480711428856,-2.0717500795672228,-0.13366129545594985,2.1463976200787522,-0.88953856571647383,0.70356284554518811,190.39307776580191,0.023109524934316544,211,181.03867403314916,56,33.991701244813278
32,16,-0.080976730100694283,-2.1527268096679171,-0.13454542560424482,2.0335380997663277,-0.24761771881440114,0.57938838530636516,210.20842187669624,0.014898650168382257,209,183.06145251396649,54,30.913207547169812
33,16.5,-0.1254670195869485,-2.2781938292548656,-0.13807235328817366,2.8960901600090443,0.055889588944772514,0.29887033228113796,208.55977941119087,0.012240902624009347,209,184.08988764044943,53,31.000946073793756
34,17,-0.0433721794988573,-2.3215660087537229,-0.13656270639727783,1.8333714001131258,-0.71596662521953802,0.73451005615429199,207.55799764159585,0.011514819141339809,211,186.18181818181819,51,29.843351548269581
35,17.5,-0.070223927738969572,-2.3917899364926924,-0.13667371065672529,1.8797338288302436,-0.38192686417933452,0.46600762177823757,207.16815340901024,0.013246592009947421,216,187.24571428571429,51,31.477425552353505
36,18,-0.018712007466329617,-2.4105019439590221,-0.13391677466439011,1.7392124804488716,-1.050392560708395,0.41423319516237544,205.36539704342732,0.011788551860588666,212,186.18181818181819,50,31.1779257849667
37,18.5,-0.095979612008505022,-2.5064815559675271,-0.13548548951175823,2.3488167274147385,-0.17670398107767502,0.21311656102907905,208.06602346524696,0.012411135282731375,212,187.24571428571429,50,33.88624612202689
38,19,-0.037579768481356801,-2.5440613244488839,-0.13389796444467811,1.3465057386127695,-0.46685293966923896,0.50808365619888685,218.27080187315252,0.013581989298069395,218,193.89349112426035,50,34.0269989615784
39,19.5,-0.11257986529967656,-2.6566411897485604,-0.13623800973069541,2.2129164040223954,0.18064471952045813,0.46595777075255951,214.92171150803921,0.010119752182632348,216,193.89349112426035,50,33.233265720081135
40,20,-0.013369358427591571,-2.670010548176152,-0.13350052740880761,1.3074248733648233,-0.92316783696636973,0.052909396724184016,210.25795290398509,0.012036110127826913,213,187.24571428571429,50,31.937621832358673
