event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
15,7.5,-0.082741230052337578,-0.93501371753855533,-0.12466849567180738,1.9158505088003677,-0.15818630067062869,0.13985716916756177,212.67724807529598,0.013704119740840338,218,192.75294117647059,79,53.9835255354201
16,8,-0.084747079612897736,-1.0197607971514531,-0.12747009964393163,2.0201985466811117,-0.21204425938357108,0.18723953939135252,208.83715112239454,0.014125536702106983,211,182.04444444444445,75,49.8751902587519
17,8.5,-0.101052502617482,-1.1208132997689351,-0.13186038820811,2.3186073192581484,-0.083929018565684951,0.62511529028070534,208.77392224014778,0.014480959711627392,211,184.08988764044943,75,50.257668711656443
18,9,-0.12350663299043685,-1.2443199327593719,-0.13825777030659689,2.3022243617741545,0.29352936293184478,0.22253915829292439,215.57386437327293,0.010168039280746988,219,197.39759036144579,72,48.545185185185183
19,9.5,-0.15889986609603657,-1.4032197988554085,-0.14770734724793774,2.898109287328468,0.6139337371020801,0.12040467696442067,216.13257581863957,0.011316502730750994,214,190.51162790697674,68,48.473372781065088
20,10,-0.04473663217714563,-1.4479564310325541,-0.14479564310325541,1.6643509772378222,-0.56062499895969986,0.80850281538137525,213.84178984904,0.010704630403021441,213,189.41040462427745,68,47.421128798842254
21,10.5,0.013126429354383795,-1.4348300016781703,-0.13665047635030195,1.2413423969433641,-1.4668774068240831,0.51931753559549387,190.44050414829366,0.021216653193876289,212,174.29787234042553,65,41.795918367346935
22,11,-0.084832432606403607,-1.5196624342845739,-0.13815113038950672,2.3902313411760372,-0.37304761004584497,0.48327860455503896,206.10032930430353,0.014179402415665751,208,180.04395604395606,64,40.305043050430506
23,11.5,-0.030138485385382552,-1.5498009196699565,-0.13476529736260492,1.6973897468147898,-0.73585002004348976,1.2948370836519958,211.29643518084342,0.013145583087532586,211,184.08988764044943,63,40.857855361596009
24,12,-0.062184773165228968,-1.6119856928351854,-0.13433214106959879,2.4703862777622816,-0.63299356443791133,0.44188643366461083,205.33149991365417,0.01122625337938552,203,176.1720430107527,60,37.621125143513204
25,12.5,-0.08206933780048864,-1.6940550306356741,-0.13552440245085393,2.4891055856323523,-0.43044977897780151,0.73791615946147848,205.19217458972841,0.01235247684190496,209,182.04444444444445,56,38.687131050767412
26,13,-0.084746391058915016,-1.7788014216945891,-0.13683087859189147,2.432181536074665,-0.47758641495376181,0.56520902485382696,201.16281248147311,0.013158642358165868,206,177.12432432432433,56,36.735426008968609
27,13.5,-0.10457108970729667,-1.8833725114018858,-0.13950907491865822,2.7377104498249989,-0.33756286979069444,-0.18250785056665372,197.37724210629173,0.01921416045149682,205,172.46315789473684,55,36.008791208791209
28,14,-0.064797464452575504,-1.9481699758544613,-0.13915499827531866,1.6942343089390943,-0.35471938284933963,0.11205770942340136,209.18033052668304,0.013601458625625555,211,184.08988764044943,53,35.234408602150538
29,14.5,-0.11169571673984979,-2.0598656925943111,-0.1420597029375387,2.5351063238390648,-0.027360583610345664,0.10095678177534843,209.39290990815178,0.010663288133281022,207,182.04444444444445,51,35.617391304347827
30,15,-0.075123006530683156,-2.1349886991249942,-0.14233257994166629,2.2452711545073183,-0.37061168269512162,0.4359615299598284,209.07026405992525,0.013793271131459707,209,183.06145251396649,50,35.463203463203463
31,15.5,-0.12539278161841505,-2.2603814807434093,-0.14583106327376835,2.6711286138118631,0.13438748601799697,0.62378658013759636,210.50116442953771,0.010074182510963443,207,183.06145251396649,49,34.748674443266175
32,16,-0.051341506991072983,-2.3117229877344823,-0.14448268673340514,2.0251222094312524,-0.86593514348366674,0.51667448812782102,189.91329414817085,0.025701516260225848,212,170.66666666666666,49,32.669990029910267
33,16.5,-0.091529456940437015,-2.4032524446749193,-0.14565166331363147,2.5467133198973859,-0.43181658643444376,0.080615651229244564,198.18292421534616,0.021710859600403407,204,171.56020942408378,48,30.825964252116652
34,17,-0.072693080636802243,-2.4759455253117215,-0.14564385443010128,1.9414422911096065,-0.3694770313191833,0.62480906530973679,209.01635922818753,0.011363596597746996,216,190.51162790697674,48,30.652946679139383
35,17.5,-0.082907452028799788,-2.5588529773405213,-0.14622017013374408,2.3051154847653232,-0.28201665245018581,0.84041990450677651,211.43229807555971,0.012032903373082958,210,186.18181818181819,48,30.73921200750469
36,18,-0.059687644162850439,-2.6185406215033717,-0.14547447897240953,2.1538696729547819,-0.79423998664420736,0.31592708136175773,194.56688729171952,0.01805834667865475,203,169.78238341968913,46,30.145354185832566
37,18.5,-0.099198446586713729,-2.7177390680900855,-0.14690481449135598,2.443848941369291,-0.06067274332650939,0.77389650998037873,211.34725354591743,0.01209943878154021,212,188.32183908045977,46,31.690522243713733
38,19,-0.015029000722586616,-2.7327680688126721,-0.14382989835856169,1.5636236231332932,-0.9766771932689885,0.059696894674953496,205.63114732740442,0.01768635040725584,212,179.06010928961749,46,31.059715639810427
39,19.5,-0.068583265409981387,-2.8013513342226535,-0.14365904278064889,2.5938557773943853,-1.0150646622277029,0.34623737083800959,173.35405995607223,0.032983709327183725,204,157.53846153846155,46,30.481860465116281
40,20,-0.048895747695524072,-2.8502470819181775,-0.14251235409590887,2.0224360998705238,-0.72042408432998883,0.62695725805944436,205.38032107680124,0.0124388615466466,208,179.06010928961749,44,30.538676607642124
