model_version,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,10,2,0.10000000000000001,10,256,500,20,0.5,0.00050000000000000001,0.29999999999999999,2026083104,1,5,40,-0.14758357016059148,2.6562744313085505,0.50451802317408556,107.50784512983624,104.02539682539683,15.219693450998607,177,30,0,5.3345999962439903,-4.4373990866247973e-07
