model_version,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,10,2,0.10000000000000001,10,256,500,20,0.5,0.00050000000000000001,0.20000000000000001,2026083002,1,5,40,-0.13812530565742237,2.0183447644604811,0.49871106699862722,188.45664315103883,164.66331658291458,29.897810218978101,203,48,0,5.3313175781249997,-4.9398979824385697e-07
