event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,-0.03036415463981168,-0.03036415463981168,-0.06072830927962336,1.2183748252005127,0.040527031497223552,0.55034671449955996,242.63986478462849,0.0075365443048279598,234,218.45333333333335,234,218.45333333333335
2,1,-0.045051354639473296,-0.075415509279284976,-0.075415509279284976,1.7557659202992641,0.22391750929414828,0.60415473472839076,241.29560521624393,0.0077911719004630708,232,215.57894736842104,215,192.75294117647059
3,1.5,-0.018968726121746826,-0.094384235401031802,-0.062922823600687863,0.84265799179775525,-0.060821430963559374,0.189554091862567,245.43045746550831,0.0061471371293642784,236,221.40540540540542,201,171.56020942408378
4,2,-0.02856968599236076,-0.12295392139339256,-0.061476960696696281,1.1279639650299822,0.05768611762392091,0.56605729968855412,243.74885849302754,0.007600555164531537,238,224.43835616438355,191,157.53846153846155
5,2.5,-0.051030203493237281,-0.17398412488662984,-0.069593649954651934,1.7401948293690741,0.36949213688956539,0.40992411976412535,240.9151060609247,0.0076766947680094308,231,214.16993464052288,178,144.352422907489
6,3,-0.044193729279731642,-0.21817785416636148,-0.072725951388787166,1.5604128725778992,0.25688253876292427,0.45865718917636022,241.16651960862848,0.0079513188057636647,238,224.43835616438355,172,137.10460251046024
7,3.5,-0.070719484713047898,-0.28889733887940938,-0.082542096822688399,2.0639880074542596,0.8270126503977111,0.24894423672508229,242.35477857729049,0.0077709362107086389,231,214.16993464052288,160,125.54789272030651
8,4,-0.036831165356643325,-0.32572850423605271,-0.081432126059013177,1.4482489246361474,0.13130336336530579,0.59504578316414136,242.51894624314673,0.0066164219891658204,232,215.57894736842104,155,119.15636363636364
9,4.5,-0.058532467579017755,-0.38426097181507046,-0.085391327070015663,1.8632989395310739,0.58784327651887114,0.69570399288403839,242.82058644859285,0.0076063464328395896,233,217.00662251655629,147,113.3840830449827
10,5,-0.042045422243485397,-0.42630639405855586,-0.085261278811711166,1.4467635354858615,0.31619849237350728,0.31864601932723258,244.10052648700747,0.0069809979054960055,239,225.98620689655172,145,108.50331125827815
11,5.5,-0.026264850119421368,-0.45257124417797723,-0.082285680759632218,1.1490001058958625,-0.017601553694187196,0.36153743993424436,243.7164532231568,0.0065931569414377387,236,221.40540540540542,139,104.35668789808918
12,6,-0.043349466146604065,-0.49592071032458129,-0.082653451720763549,1.3512786136027557,0.41925285484196617,0.25217525601820656,245.46285947992072,0.0062907914639422644,230,212.77922077922079,134,98.996978851963746
13,6.5,-0.054850721554739579,-0.55077143187932087,-0.084734066442972447,1.6383880336123553,0.58865086203661399,0.4265397091549018,243.66791542367073,0.0079684500168099269,241,229.14685314685315,132,99.296969696969697
14,7,-0.062524951690785535,-0.61329638357010641,-0.087613769081443776,1.8016833572323974,0.74504623543281878,0.60476252256862684,244.17302279308348,0.0074015280718695295,233,217.00662251655629,128,98.107784431137731
15,7.5,-0.03987588562200628,-0.65317226919211269,-0.087089635892281692,1.315802019092523,0.31801796578762026,0.47996140449758656,244.61471636928252,0.0076479542767654727,234,218.45333333333335,125,92.044943820224717
16,8,-0.056085429436051548,-0.70925769862816423,-0.088657212328520529,1.7925857361474693,0.51486373303629629,0.36145295374191361,242.04160519196097,0.0077540120868334825,238,224.43835616438355,124,91.022222222222226
17,8.5,-0.043376523073420437,-0.75263422170158467,-0.088545202553127603,1.4889428871889725,0.27909198504234467,0.31692406602122575,241.88167819382039,0.0087188684041475777,235,218.45333333333335,120,86.91777188328912
18,9,-0.055190989729965167,-0.80782521143154984,-0.089758356825727761,1.637009750468881,0.60586057202044197,0.60164564616138816,244.20327815299018,0.0069335200378530639,234,218.45333333333335,117,84.671834625323001
19,9.5,-0.029256215178619982,-0.83708142661016982,-0.08811383438001788,1.260836636519173,-0.011240851701809355,0.71046844045536628,242.22891108189094,0.0073910891610409115,235,219.91946308724832,114,83.167512690355323
