event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.046074674259164006,0.046074674259164006,0.092149348518328011,1.1583628041263356,-1.8355594404866811,0.58822384975514941,139.79360690611696,0.047914822898303421,206,133.20325203252034,206,133.20325203252034
2,1,0.0056509091372820563,0.051725583396446062,0.051725583396446062,1.5323648610462703,-1.5260764654507066,0.3409081754645007,162.9389882619038,0.024929509549181644,191,142.46956521739131,169,114.17421602787456
3,1.5,0.043527961839976648,0.09525354523642271,0.063502363490948469,1.4254656134134713,-2.07962780630998,0.90806965790490324,141.34907003475885,0.033331817612228302,194,133.74693877551022,152,90.021978021978029
4,2,0.010690998841973887,0.1059445440783966,0.052972272039198298,2.4028303914445432,-1.9439899609167466,0.64258978838416503,151.48577262488666,0.025955474968615007,185,141.85281385281385,133,86.459102902374667
5,2.5,-0.16780889569752411,-0.061864351619127511,-0.024745740647651004,2.9811806399920324,-0.20265387354019104,0.76137438241031496,184.00408859863094,0.013329918820607136,190,163.02487562189054,119,90.269972451790636
6,3,-0.041858592566118347,-0.10372294418524586,-0.034574314728415288,1.5765080922917709,-0.88158691468504491,0.77361472509468809,184.2588276318514,0.016227307860690127,199,166.33502538071065,107,75.851851851851848
7,3.5,-0.093606394219192701,-0.19732933840443856,-0.056379810972696731,2.1658122838538989,-0.69369708493397975,0.32547164973249898,174.47081914779821,0.017667001854519568,194,155.29857819905214,101,71.859649122807014
8,4,-0.15798389735883145,-0.35531323576327001,-0.088828308940817502,3.133569583531854,-0.54892225942036388,0.69587503615738755,166.75498358745702,0.018073518573506035,188,151.7037037037037,95,65.274900398406373
9,4.5,0.054045459977975163,-0.30126777578529484,-0.06694839461895441,2.6650032853894419,-2.8382821264016767,0.34409332110566443,123.81489904796898,0.034725589993118505,172,111.45578231292517,84,52.512820512820511
10,5,-0.17283071133266859,-0.47409848711796343,-0.094819697423592683,3.5307633539407814,-0.73649127505467438,0.21292864783507692,154.9350742884908,0.024048521043025517,178,137.10460251046024,77,52.345047923322682
11,5.5,-0.15403969810976559,-0.62813818522772902,-0.114206942768678,3.926985865796027,-1.0256689494732787,0.807622592996461,148.2045143925483,0.02355877494016205,180,137.10460251046024,69,47.148201438848922
12,6,-0.052209482160202825,-0.68034766738793184,-0.11339127789798864,2.5820257924963586,-1.5137546114132916,0.90534966304645392,150.93736343565894,0.026202901457452993,186,140.03418803418805,63,43.059132720105126
13,6.5,-0.15294052404966418,-0.83328819143759603,-0.12819818329809168,3.6126131049470804,-0.84192250176747607,0.63953670331786072,153.33294056776725,0.026184650921127334,189,140.03418803418805,62,43.690666666666665
14,7,0.018734601677302898,-0.81455358976029313,-0.11636479853718473,1.6092691662458121,-1.6719230909010379,1.0903057300688284,165.23975681645982,0.016565409755335585,188,149.6255707762557,60,42.064184852374837
15,7.5,0.044274351425642067,-0.77027923833465106,-0.10270389844462015,2.5959489718212012,-3.4608717519735528,0.85529129962158768,74.014676421115325,0.081672721866829417,177,70.017094017094024,57,28.297063903281519
