model_version,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,10,2,0.10000000000000001,10,256,500,20,0.5,0.00050000000000000001,0.29999999999999999,2026083101,1,5,40,-0.14894457644542519,2.6432908658718053,0.5460359515167682,117.00741589339397,113.77777777777777,17.485592315901815,177,30,0,5.3351728628305288,-5.329397587256234e-07
