event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,-0.04175688549088008,-0.04175688549088008,-0.08351377098176016,1.2862511352803747,0.40944009526899361,-0.0070025935004995694,245.82223050910292,0.0064715983795580589,234,218.45333333333335,234,218.45333333333335
2,1,-0.037883740131645638,-0.079640625622525718,-0.079640625622525718,1.364091256515731,0.18727473052031843,0.5124975601294528,242.44338566330816,0.0076509888845587709,228,210.05128205128204,215,190.51162790697674
3,1.5,-0.026917967245060126,-0.10655859286758584,-0.071039061911723891,1.2284723370862154,-0.031740732848146436,0.61763515968753835,243.16041924582709,0.0073752189778568617,235,219.91946308724832,202,177.12432432432433
4,2,-0.059804337893222481,-0.16636293076080833,-0.083181465380404163,1.8922228132452412,0.60102807761455734,0.56762198465313096,242.59252240793404,0.0065226883827665776,237,222.91156462585033,191,161.41871921182266
5,2.5,-0.015104511814492128,-0.18146744257530045,-0.072586977030120181,0.9693262665599186,-0.28914173107390806,0.41837933893082957,242.29427732779246,0.0071852090882863822,231,214.16993464052288,179,144.99115044247787
6,3,-0.0355531097584878,-0.21702055233378825,-0.072340184111262751,1.3269165293367462,0.14264130855664195,0.31568616428873775,242.53560941664281,0.0074444699803591224,238,224.43835616438355,171,138.26160337552741
7,3.5,-0.036623727072752743,-0.253644279406541,-0.072469794116154576,1.2502845233644315,0.24650417814252626,0.52677416718426306,244.28957231918076,0.0081590487891239436,236,221.40540540540542,161,125.54789272030651
8,4,-0.042566163508308996,-0.29621044291484999,-0.074052610728712498,1.3786510887128216,0.34886019026894077,0.67043066131393514,243.90722021705528,0.0073318951076773052,233,217.00662251655629,150,119.15636363636364
9,4.5,-0.0422203953493554,-0.33843083826420539,-0.075206852947601197,1.3995668466901976,0.3486937084919759,0.11986791266765759,244.44159305103943,0.0078544665580581388,239,225.98620689655172,146,114.57342657342657
10,5,-0.04696024756363304,-0.38539108582783843,-0.077078217165567689,1.5693534444021227,0.37795815973927133,0.76275955345523716,243.23322856464668,0.0066537502698783618,238,224.43835616438355,136,106.3896103896104
11,5.5,-0.038375408423472201,-0.42376649425131063,-0.077048453500238298,1.2877497778390501,0.26959002372696927,0.23401762503174958,244.01151921585995,0.0068918039404976287,238,224.43835616438355,133,102.0809968847352
12,6,-0.022024761960233619,-0.44579125621154425,-0.074298542701924042,0.92056102265725637,-0.012409898409664263,0.32180082929343617,245.17885648682997,0.0063850098484276854,233,217.00662251655629,127,97.814925373134329
13,6.5,-0.056357228653800995,-0.50214848486534525,-0.077253613056206955,1.7766852858179099,0.53376203388902221,0.38091855536036662,242.06829624956049,0.0071984925358895523,231,214.16993464052288,121,93.891117478510026
14,7,-0.080865893329030492,-0.58301437819437574,-0.083287768313482252,2.3856227762686713,0.9740018541591009,0.76323101448361352,241.76283929394691,0.0078605845858085496,230,212.77922077922079,117,89.286103542234329
15,7.5,-0.025060812185704329,-0.60807519038008007,-0.081076692050677343,1.2292330931706066,-0.18007865162189693,0.15797846514631275,239.36591118730857,0.010923139529900176,233,215.57894736842104,114,82.125313283208015
16,8,-0.025118065459100336,-0.6331932558391804,-0.07914915697989755,1.1970375190034075,-0.15378596818691126,0.23964565969369633,240.38173753798048,0.00728439313892865,234,218.45333333333335,111,77.283018867924525
17,8.5,-0.053674497591874371,-0.68686775343105477,-0.0808079709918888,1.6714422787117407,0.54632809795648196,0.65830974146234522,243.66803537608592,0.0083391310471748713,237,222.91156462585033,110,78.392344497607652
18,9,-0.019800858856512171,-0.70666861228756694,-0.078518734698618545,0.95081334589788591,-0.10578803476019821,0.75472077454675335,244.25387345221483,0.0077049467332366865,235,219.91946308724832,105,75.851851851851848
19,9.5,-0.040934315850208236,-0.74760292813777518,-0.078695045067134234,1.5145069706281267,0.15687138307096479,0.68503668848840005,240.11557768274764,0.0082595538103653367,236,221.40540540540542,102,70.620689655172413
20,10,-0.06539905566356996,-0.81300198380134514,-0.081300198380134511,2.0403445827185944,0.66237665941645296,-0.058763536472529368,241.26736623789327,0.0073203059861113593,228,210.05128205128204,96,65.931589537223346
21,10.5,-0.04997788413260551,-0.86297986793395065,-0.082188558850852439,1.8124950598665668,0.30496145531990992,0.8890309636391307,240.45714816116958,0.0070538353954129615,229,211.40645161290323,92,63.015384615384619
22,11,-0.09103351256709491,-0.95401338050104556,-0.086728489136458684,2.7321631630448695,1.0411247389609548,0.29633011529589115,238.79221126741356,0.0074182749413262338,227,208.71337579617835,92,63.015384615384619
23,11.5,-0.065204740845627995,-1.0192181213466736,-0.088627662725797696,1.9833255631075799,0.68435730094052982,0.04705122140819052,241.57099877183046,0.0072828250310225696,236,221.40540540540542,92,62.060606060606062
24,12,-0.045844578560663152,-1.0650626999073367,-0.088755224992278059,1.4886835574751505,0.36595273494293684,0.47751166125910038,242.58097848130038,0.0077971529487120975,236,221.40540540540542,92,62.894433781190017
25,12.5,-0.05215289482099017,-1.1172155947283269,-0.08937724757826615,1.7454873598387035,0.43808399361215206,0.4513456705048764,242.45323246905517,0.0066312743727592518,232,215.57894736842104,91,63.503875968992247
26,13,-0.058781805882989424,-1.1759974006113163,-0.090461338508562791,1.7910052663263036,0.60016104365520495,0.32230010551944782,242.1548506836379,0.0079866959394871255,235,219.91946308724832,88,62.178368121442126
27,13.5,-0.058870347061533046,-1.2348677476728493,-0.091471685012803658,1.7920929237490548,0.63427748194429456,0.34458065734248955,243.63922403311935,0.0068637366371059588,234,218.45333333333335,88,60.457564575645755
28,14,-0.037819592144408887,-1.2726873398172582,-0.090906238558375582,1.4907172936810709,0.13473217896819623,0.50339813091107977,242.1972425967322,0.0066892017495296533,231,214.16993464052288,84,56.594127806563037
29,14.5,-0.056666812912676612,-1.3293541527299348,-0.091679596739995511,1.8713982875822326,0.53628136776291335,0.59985691048569778,242.62964836318409,0.0065458734779537623,234,218.45333333333335,81,56.790294627383012
30,15,-0.023668102962968618,-1.3530222556929035,-0.090201483712860228,1.1002949353608049,-0.10244680568619006,0.38448631275196332,242.4129668215204,0.0078429787673721541,236,221.40540540540542,77,54.522462562396008
31,15.5,-0.038863795791785449,-1.3918860514846889,-0.089799100095786386,1.3715402412246847,0.22422462956037909,0.32878902037029606,242.74689641386755,0.0078388750726158928,238,224.43835616438355,76,53.9835255354201
32,16,-0.027982231379041878,-1.4198682828637308,-0.088741767678983174,1.0384821734223335,0.10360591844353431,0.44528944066303067,244.95027101290859,0.0069603221688218884,235,219.91946308724832,75,51.930269413629162
