event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,-0.02381830652786121,-0.02381830652786121,-0.047636613055722421,1.0252965725624605,-0.036398432549599735,0.40818432707868441,243.7471090953153,0.0075675808939813039,240,227.55555555555554,240,227.55555555555554
2,1,-0.035038769826124749,-0.05885707635398596,-0.05885707635398596,1.4482735903012758,0.040079066490509449,0.093721550333208392,240.57403961174012,0.0077072784011482489,237,222.91156462585033,224,202.27160493827159
3,1.5,-0.045314994784913409,-0.10417207113889937,-0.069448047425932913,1.5564129695194713,0.3273488090382568,0.4466499701895062,242.79834526371263,0.0066123684218712658,235,219.91946308724832,212,189.41040462427745
4,2,-0.024993198604247091,-0.12916526974314646,-0.06458263487157323,0.98279350931834519,0.031517830984155698,0.57717456874321382,244.49584216336015,0.0079891506497111828,236,221.40540540540542,201,171.56020942408378
5,2.5,-0.029291275955490192,-0.15845654569863665,-0.063382618279454656,1.1128080069586253,0.084086283955125338,0.23822449523402575,243.83170085979543,0.0086124128135547026,238,224.43835616438355,190,158.29951690821255
6,3,-0.033978545382092662,-0.19243509108072931,-0.064145030360243105,1.2887758950642909,0.12564718206044376,0.47192502320040836,242.97960329867084,0.0066365676163958887,231,214.16993464052288,178,143.71929824561403
7,3.5,-0.026380768899474383,-0.2188158599802037,-0.06251881713720106,1.1319151404116201,-0.046463191089813817,0.31030887925358258,241.98790567583239,0.00902628200796015,234,217.00662251655629,169,132.66396761133603
8,4,-0.066363400380041071,-0.28517926036024477,-0.071294815090061192,2.0588370178800157,0.66360484292487232,0.46128974842589637,240.66797198840382,0.0080622443883818177,235,219.91946308724832,159,125.54789272030651
9,4.5,-0.028167876336085307,-0.31334713669633008,-0.069632697043628899,0.99879586106117502,0.13635126811812073,0.12882910640201498,245.45275794763972,0.0069048463792499874,237,222.91156462585033,152,117.44802867383513
10,5,-0.038500350822615381,-0.35184748751894546,-0.070369497503789097,1.2396274973891448,0.33414127373647762,0.66162400890487216,245.65566304423359,0.0067389232488469291,235,219.91946308724832,146,112.99310344827586
