event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.041499261714760927,0.041499261714760927,0.082998523429521853,1.1548721948224085,-1.5188971751478062,0.7191967088876382,177.68690902753559,0.020238762127652053,203,163.84,203,163.84
2,1,-0.0081739813726953159,0.033325280342065611,0.033325280342065611,2.143905627717853,-1.6196619408069135,0.38063434910339039,157.19934782219698,0.03001456924425738,190,141.85281385281385,169,116.19858156028369
3,1.5,0.025681603910617135,0.059006884252682745,0.03933792283512183,1.8978639835986229,-2.2308121050129874,0.5869497169957798,127.66143537163222,0.0429437907967882,187,117.02857142857142,145,90.770083102493075
4,2,0.0080319336189305091,0.067038817871613254,0.033519408935806627,2.0491573462023673,-1.8935396410270657,0.90732230245022172,148.6753417156319,0.026844131576300684,187,137.10460251046024,124,85.556135770234988
5,2.5,-0.19359851619873947,-0.12655969832712621,-0.050623879330850483,2.8968041877245341,0.034162739880045617,0.8714545397592407,184.79055481782714,0.013647467088201538,192,160.62745098039215,112,81.512437810945272
6,3,-0.09160814304910847,-0.21816784137623468,-0.072722613792078228,3.0021001067502535,-1.328024255689322,0.46282111954409522,138.50759348205068,0.03063282362610506,183,120.91512915129151,102,69.86780383795309
7,3.5,-0.03404273503992794,-0.25221057641616262,-0.072060164690332176,2.3846073708903868,-1.8452687149908207,0.27853875793428529,133.95894419394472,0.036104431329566151,180,124.59315589353612,95,58.409982174688054
8,4,-0.12236998023154833,-0.37458055664771095,-0.093645139161927737,3.0837384897260081,-0.96582458127077953,0.4832784103324676,157.63027077168127,0.020209037749971178,185,143.71929824561403,86,59.795620437956202
9,4.5,-0.018209267356285253,-0.3927898240039962,-0.087286627556443605,1.8626687565270614,-1.3968746642395036,0.83425948373558656,162.66357217366453,0.025946561568851244,194,146.28571428571428,82,50.489984591679509
10,5,-0.050816573585677816,-0.44360639758967402,-0.088721279517934806,2.4744822583074164,-1.5055336207644294,0.7773969412434687,148.12029205455906,0.031327495299250621,186,134.84773662551441,75,41.636594663278274
11,5.5,-0.014167853460672397,-0.45777425105034641,-0.083231682009153887,2.4538150656538162,-1.7363501293531007,0.7456989516048107,149.38261897864604,0.029582152636696609,185,133.20325203252034,71,32.220255653883974
12,6,-0.13830679067715135,-0.59608104172749776,-0.099346840287916294,3.4918030209729682,-1.1580610653401731,0.9378169814316899,141.13991951215382,0.026999719113075665,182,129.51778656126481,63,31.237368922783602
13,6.5,-0.06940752671466921,-0.66548856844216697,-0.10238285668341031,2.6995408283316369,-1.3169234415370723,0.34118741954457787,157.67160100522997,0.022924925157882393,187,144.352422907489,60,28.223944875107666
14,7,-0.11927780153756107,-0.78476636997972804,-0.11210948142567544,3.0144169587373617,-1.1739294981642063,0.40068062061658322,131.35003042403616,0.046916970353200693,188,121.36296296296297,57,23.206798866855525
