event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,-0.066523771475883287,-0.066523771475883287,-0.13304754295176657,1.8266439973247717,-0.23576504633025494,0.51216694014110375,216.10028901038052,0.013308278891111639,224,198.59393939393939,224,198.59393939393939
2,1,-0.037316566935176709,-0.10384033841106,-0.10384033841106,1.3990348673181445,-0.52279036723111683,0.46812792176741341,216.89919858761257,0.011141103095628513,215,189.41040462427745,198,166.33502538071065
3,1.5,-0.008622745746362348,-0.11246308415742234,-0.074975389438281567,1.3137964618170328,-1.0627486167839519,0.64718433574841017,200.4591987437268,0.023175980086325147,210,176.1720430107527,174,137.68067226890756
4,2,-0.043698305622146272,-0.15616138977956862,-0.078080694889784308,1.8905334431566303,-0.77562611262351422,0.76162625282353602,204.09607622801698,0.014207572651344121,210,182.04444444444445,159,129.51778656126481
5,2.5,-0.093817480878634285,-0.2499788706582029,-0.09999154826328116,2.0553928634741236,-0.06096170157189252,0.39181430815039564,212.65123378311279,0.011662680723119604,212,188.32183908045977,152,121.36296296296297
6,3,-0.043645342654343722,-0.29362421331254662,-0.097874737770848874,2.072004800814828,-0.7592040546468678,0.44075602925476731,206.36901332008586,0.014335657065396107,215,187.24571428571429,140,106.3896103896104
7,3.5,-0.070062003645051441,-0.36368621695759806,-0.10391034770217088,1.5475688416632496,-0.10148188669371437,0.24534323534874006,218.07044989620977,0.014844610870495675,217,190.51162790697674,126,95.533527696793001
8,4,-0.0098417146655185306,-0.37352793162311659,-0.093381982905779148,1.1741993877125989,-0.84943754588904385,0.24972495988482465,214.07968867131501,0.012416649548093687,217,193.89349112426035,120,91.275766016713092
9,4.5,-0.10238633481270121,-0.4759142664358178,-0.10575872587462617,2.0701556545068911,0.15803545471210473,0.2812688618985788,218.77164104784333,0.010268138565141851,215,192.75294117647059,114,87.61497326203208
10,5,0.021916210823760274,-0.45399805561205753,-0.0907996111224115,0.72072583867840512,-1.1186314738979455,0.3919308054427042,213.29462570084505,0.012786797130622508,210,183.06145251396649,107,80.90864197530864
11,5.5,-0.034254729196770306,-0.48825278480882783,-0.088773233601605064,1.7823453104098577,-0.98375268854937881,0.63289184346154126,196.20891123922874,0.018709207262173101,209,177.12432432432433,100,71.234782608695653
12,6,-0.10230980066005824,-0.59056258546888607,-0.098427097578147674,2.2669147250965129,-0.0057473305153346119,0.83333217009580052,211.88313588933849,0.014108121555468582,214,189.41040462427745,93,64.377210216110015
13,6.5,-0.10235866190415344,-0.69292124737303951,-0.10660326882662147,2.159336081437166,0.067813291366602094,0.72618316361890611,215.90277679391042,0.010029306451271662,216,192.75294117647059,91,65.015873015873012
14,7,-0.052853555014643838,-0.74577480238768334,-0.10653925748395476,1.818003788660701,-0.49589138071942845,0.43000588214727142,212.97622683321737,0.011548880226840218,207,181.03867403314916,88,64.377210216110015
15,7.5,-0.087962906085974346,-0.83373770847365769,-0.11116502779648769,2.4112945024359709,-0.36120992793460183,0.57640709588532157,199.57696777246667,0.020655851885999783,214,182.04444444444445,82,61.593984962406012
16,8,-0.11458923529301757,-0.94832694376667526,-0.11854086797083441,2.492856906223091,0.064344597970261277,0.88441552032683846,212.36860558958222,0.011550167920696564,209,185.12994350282486,78,57.89399293286219
17,8.5,-0.021694697060010704,-0.97002164082668596,-0.11412019303843364,1.3408950493236467,-0.89640530573851607,0.64229197770408253,199.85843341577205,0.024298181851159818,217,184.08988764044943,77,53.89473684210526
18,9,-0.084236817166286393,-1.0542584579929724,-0.11713982866588582,2.2678244380665342,-0.23257332909106232,-0.0054784549037471819,212.21707242456611,0.010835535093148213,213,188.32183908045977,75,50.646058732612055
19,9.5,-0.06719990609936044,-1.1214583640923328,-0.11804824885182451,1.8034781449049138,-0.28274763423117977,0.32128327998761752,215.13176366420612,0.01061799124686442,215,190.51162790697674,73,47.906432748538009
20,10,-0.049021613049465174,-1.170479977141798,-0.1170479977141798,1.8770686129128062,-0.52942495706839421,0.53452224199582576,212.75046658750858,0.013113477647516081,215,189.41040462427745,70,46.217207334273624
21,10.5,-0.076634481399353582,-1.2471144585411515,-0.11877280557534776,1.7074670311067526,-0.10787399287849569,0.35412123998142137,216.32447962770803,0.011769755964615361,214,189.41040462427745,69,44.401084010840108
22,11,-0.059319260534580032,-1.3064337190757316,-0.11876670173415742,1.8873869235660889,-0.47466161983253291,0.37753385209081919,210.85503456061892,0.010101219037266847,215,191.62573099415204,67,43.229551451187334
23,11.5,-0.082621104677571999,-1.3890548237533036,-0.12078737597854813,1.7793717653040242,0.00049893281916933664,0.6556358774643154,219.64677504567982,0.010356088224243575,220,198.59393939393939,67,41.795918367346935
24,12,-0.037031578951692623,-1.4260864027049962,-0.11884053355874968,1.3978521676122613,-0.53823053638712504,0.49948669601071771,216.2578293037771,0.011031473495207595,211,186.18181818181819,66,40.45432098765432
25,12.5,-0.089259658957014487,-1.5153460616620107,-0.12122768493296085,2.3022193408168672,-0.41255635672059504,0.48555722942882029,196.01030055199743,0.020616896256694269,209,174.29787234042553,65,38.687131050767412
26,13,-0.1209148914183098,-1.6362609530803205,-0.12586622716002466,2.8264995385495437,-0.15139670743205202,0.47726723924230724,196.67942238949936,0.018715252111643085,206,172.46315789473684,62,36.900900900900901
27,13.5,-0.088467120478330052,-1.7247280735586505,-0.12775763507841856,2.3947885256047226,-0.33733824926237077,0.26546924508003567,205.94217417336765,0.013626506790725065,210,185.12994350282486,60,38.191142191142191
28,14,-0.074954398094976504,-1.799682471653627,-0.12854874797525909,1.853081267768371,-0.22756526140451547,0.56953860724063465,214.42527545879082,0.009966686327130719,211,188.32183908045977,59,36.08810572687225
