event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,0.12872514022980708,0.12872514022980708,0.064362570114903539,-0.034914317546349716,-0.62543678654695301,-0.020421575685893843,-0.49635494445908923,0.059649716796489873,0,-0.6477537194711751,356.19528378499496,0.016152706881011739,1,546,345.15339038841341,546,345.15339038841341,345.15339038841341
2,4,-0.033184283149058302,0.095540857080748776,0.023885214270187194,0.29253024718904025,-0.72776110663419813,0.33375023037384083,-0.46126384103700552,0.052186690228048629,0,-0.65645315282753702,305.59352629928827,0.014066501991354646,1,491,294.8751406074241,346,185.52300070771409,185.52300070771409
3,6,-0.087794829393012641,0.0077460276877361345,0.001291004614622689,0.17466931119294082,-0.40333789252137198,0.20361872483221399,-0.35823676116075137,0.10435129158465761,0,-0.67388845341941628,318.29381596632345,0.012060657720621426,1,497,302.70669745958429,260,129.00787401574803,129.00787401574803
4,8,-0.048329276937770338,-0.040583249250034203,-0.0050729061562542754,0.15988996058534979,-0.70809346048826471,0.2061710778432865,-0.54703800442939243,0.03606773282037231,0,-0.72527394596397865,287.55612132751958,0.014276276661906282,1,490,275.79589689637032,190,94.671000361141211,94.671000361141211
5,10,-0.14356129389081396,-0.18414454314084816,-0.018414454314084817,0.4795050371995816,-0.69833617998979136,0.43817330134232568,-0.47679260687321057,0.066332719157827749,0,-0.74690319210602063,288.395417119576,0.014861941054732389,1,473,277.107822410148,152,76.083006820490496,76.083006820490496
6,12,-0.04468237757706639,-0.22882692071791455,-0.019068910059826211,0.16410563766543931,-0.52585705515069492,0.20059417583427963,-0.40909661358053306,0.076097856374639367,0,-0.69055677658186232,301.96004477595483,0.01137749824343442,1,490,291.10938367573573,125,60.083428833371535,60.083428833371535
7,14,-0.024219170905309895,-0.25304609162322445,-0.018074720830230318,0.46410695372579014,-0.589618561916048,0.39629260744022571,-0.49543700759552717,0.062893602560225192,0,-0.6381757369855483,294.42413393398948,0.011666187916706086,1,490,285.24918389553864,108,54.067031040528001,54.067031040528001
8,16,-0.1323397819267278,-0.38538587354995224,-0.024086617096872015,0.45818355567945551,-0.63960909969785129,0.43492189086481164,-0.5429986826201233,0.066265417807808064,0,-0.75703765745436236,280.28081255934876,0.013196631036965901,1,485,276.08636124275932,95,46.282485875706215,46.282485875706215
9,18,-0.22919979116764377,-0.61458566471759601,-0.034143648039866442,0.37827415274012022,-0.58506380255846901,0.39294099115953407,-0.38372800758156411,-0.0078677555346575462,0,-0.75300535064238516,290.19846893603864,0.017464865071889529,1,494,283.85923118570656,85,38.7586308863754,38.7586308863754
10,20,-0.088829005437857766,-0.70341467015545378,-0.035170733507772688,0.15993453438004732,-0.58911803881590674,0.22201034003539549,-0.45194434098093755,0.021309732616196286,0,-0.73182269253617183,295.01618470264987,0.0139720703194436,1,495,290.30343300110741,76,34.298573858432555,34.298573858432555
