bc_id,bc_label,n,T1,Tn,gamma,dt_max,burnin,measure,seed,requested_trajectories,valid_trajectories,nonfinite_trajectories,discarded_trajectories,integration_step_samples,projection_count,mean_flux,se_mean_flux,elapsed_seconds
2,BC3b_no_global_with_phase_drift,100,4,6,0.10000000149011612,0.00050000002374872565,32000,2000,2026401501,256,256,0,0,1065143024,5289801,-0.059664456691405965,0.0029953973248057525,1191.1832380000001
