# bc_id=2
# bc_label=BC3b_no_global_with_phase_drift
# b_I=2*gamma*(2*T-I^2)
# b_phi=gamma*(2*I_neighbor*sin(delta))
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=50 T1=6 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026411001 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1035550128
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
2000,1,2.4515120363066671,0.14798788220604195,0.037910643694431201,0.042854146318444725
2000,2,2.4052729843479028,0.18461689561112526,-0.031923449896567035,0.044014400467685656
2000,3,2.2042663788097343,0.16199945242582253,0.066316068818196072,0.042793974186773803
2000,4,2.2407933844951913,0.18698578293859283,-0.036964416539376543,0.04445859524753052
2000,5,2.5526673781246245,0.18637588452708467,-0.010964675042487215,0.043195644046241703
2000,6,2.5249902219748037,0.20327249987367918,-0.020140243112109601,0.043439269608644436
2000,7,2.6689398807575913,0.25388201097976992,0.035326728695508791,0.043941943722028594
2000,8,2.8986354503958864,0.24922113134713686,-0.043735379840654787,0.042685207773138473
2000,9,2.6987374255786563,0.22087219496613977,0.0025653518496255856,0.043601350959969781
2000,10,2.2549459107558505,0.19475489257206074,0.040957329589218716,0.044546747728262552
2000,11,2.5309670271135474,0.19995601579275091,-0.059073083761177259,0.04334548626374727
2000,12,2.322890068749075,0.24462961837953301,0.016815038537970395,0.043809527889571841
2000,13,2.3190368123086955,0.19427510014957122,0.018549302269093459,0.043808864189526897
2000,14,2.4433765914618562,0.18568331930545681,0.0092006373306503519,0.044347541575158841
2000,15,2.3085526299873891,0.17894943307211678,-0.043304278837354104,0.044482265646860759
2000,16,2.757688197587413,0.28601304705599895,-0.019676704861012695,0.044922281279103755
2000,17,2.6210596879163859,0.23620839826117959,0.023076427874912042,0.043666645216533823
2000,18,2.2052413924820939,0.17553062108241685,0.031871483406575862,0.043521453346979121
2000,19,3.0034269940006197,0.2893079938353002,0.029766151381409145,0.042674305730821496
2000,20,2.5883640411257147,0.27420430614278762,-0.000479884933156427,0.043514880657823461
2000,21,2.2395490793915087,0.18762037642782534,0.015233585359965218,0.042578886533320752
2000,22,2.0984314868028378,0.17299480847767287,0.030210313699285507,0.043138220323889122
2000,23,2.4573331114017947,0.23226323401489571,-0.021524945186683908,0.042833079779062665
2000,24,2.701280901204882,0.25755751909229069,-0.048771289704745868,0.042728637356663053
2000,25,2.9109603100441745,0.28123544371058573,0.040026258937359671,0.042793269861449906
2000,26,2.9267784885159926,0.28582044578685145,-0.016273850480502006,0.042657003146142868
2000,27,2.4364209842278797,0.24325071509575691,0.052871785980414643,0.041820543352832043
2000,28,2.4237674064888779,0.21643370925056596,-0.034474645624868572,0.04269748931597165
2000,29,2.7914436821411073,0.253946587256278,-0.0055674315517535433,0.043884051664765056
2000,30,2.7648988921719138,0.24539718862021087,0.010760853143210625,0.042734630244874096
2000,31,2.7709861579460267,0.23271769054546465,-0.029820097119682032,0.043625669438860072
2000,32,2.693573257252865,0.23436118822965027,-0.061041774286422879,0.044062780566626825
2000,33,2.4900913885099385,0.21129750535800529,-0.010413556219646125,0.044378211685052057
2000,34,2.5059232425373921,0.21310984551191728,0.024179190584618482,0.041982814322032803
2000,35,2.9034873356613389,0.26010787313779887,0.066536578054751772,0.044242802500957558
2000,36,2.8458416543953717,0.26774534930161609,0.046845910275806091,0.04431869520436154
2000,37,2.3181823236091539,0.22990037833490287,-0.12572662157253944,0.042602102324300617
2000,38,2.6548487066211237,0.25144787014237713,-0.076651495724945562,0.042842157535790557
2000,39,2.0808363665837533,0.15272191762355247,0.011415917447266111,0.043225156059199507
2000,40,2.2198305724559759,0.15625568091812053,-0.0058803694337257184,0.043993519606011854
2000,41,2.2394389300930015,0.19618243587477466,-0.040107945088948327,0.042295323569711482
2000,42,2.233783064657473,0.17005840033537212,-0.06473854244791255,0.043842152401156929
2000,43,2.3176737325629801,0.17914033748787483,-0.0059027342267654603,0.043148009358069193
2000,44,2.4135533149819821,0.19589096822625082,0.054566786679060897,0.042392384296560649
2000,45,2.3550626427919497,0.21119104800248764,-0.043959558024653234,0.044932243315818417
2000,46,2.1663427713174315,0.18615607149931607,-0.029395389969067764,0.041137245986299628
2000,47,2.5286457492838963,0.17984336351773955,-0.00191471113521402,0.041810753864104162
2000,48,2.3530424200580455,0.17045713429760728,-0.046402469966778881,0.042355274439422871
2000,49,2.5973693884589011,0.17893615067450316,-0.060082838785092463,0.044224317574156013
2000,50,2.4319163794643828,0.17460734539116171,,
4000,1,2.4428524991235463,0.15284249350183995,0.1028057419534889,0.043862687040343719
4000,2,2.7922640713231885,0.19273823754493694,0.00010601534995657858,0.041667183514535494
4000,3,2.6789926236388055,0.22841595107147666,0.047898573099587338,0.042321163698731762
4000,4,2.1977902068665571,0.16647191961822791,-0.011306834845413505,0.043926326120056758
4000,5,2.4411360779249662,0.20207304226469133,-0.014935896069800947,0.041921861631465829
4000,6,2.1443658792377391,0.14908823132014604,0.0037590722495224327,0.044670319592823075
4000,7,2.6136464872552096,0.19803983502050562,0.0099558730908029247,0.04253871036765474
4000,8,2.3266382957426686,0.17082872899084997,0.0065626571922621224,0.043907309670765254
4000,9,2.2617762453564865,0.17960235153563589,-0.02926425464283966,0.043588039933705511
4000,10,2.1786921489874658,0.17903066784388066,-0.028171644293024656,0.043312897427091011
4000,11,2.5392889315480716,0.23403808371741133,0.056607729884490254,0.043417694827680701
4000,12,2.4368133798120653,0.2304389440632994,0.074654251831361762,0.040226853301739945
4000,13,2.4917112160562738,0.23261847318689907,0.023825173429031565,0.04201215029912498
4000,14,2.6096633384477173,0.23466860077478485,-0.020143581853517389,0.043584095521079183
4000,15,2.7029687043759623,0.22509130087373019,-0.012671011903421459,0.04421239308633905
4000,16,2.4475256761070341,0.23548983711403695,-0.036377190539496951,0.042627508196115382
4000,17,2.4145535133177418,0.22598407690429639,-0.029609747289214283,0.042629211084817736
4000,18,2.3296527185520972,0.22349539172255117,-0.027356105276339804,0.043376569372630756
4000,19,2.439009006420747,0.21340090921356772,0.045365859958110377,0.043025536407491308
4000,20,2.6441391429298164,0.28838783731124062,0.052818909604866349,0.042550155271539027
4000,21,2.6026528880229307,0.24802660323206638,0.003074864920051823,0.043980139331712811
4000,22,2.8145527987599053,0.27896887892215122,0.031861766208749032,0.042833881265921012
4000,23,3.1970191350601453,0.3206384435341082,0.0098984553460468305,0.042448423849345537
4000,24,2.8562692135383259,0.30567515196639178,-0.050122214084240113,0.043241128636294063
4000,25,2.6740077035010472,0.25161782358665946,-0.027842590043292148,0.042998483587743663
4000,26,2.2977446996810613,0.22367702517774607,-0.039244193576450925,0.045957746091705665
4000,27,2.3853646050447423,0.2078167951416601,0.011454452396719716,0.04500166627840331
4000,28,2.3859907898777237,0.20922419148779151,-0.030747048523380727,0.043162784359251596
