# bc_id=3
# bc_label=BC3_no_global_no_phase_drift
# b_I=2*gamma*(2*T-I^2)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=6 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026310751 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024041424
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,2.2023879877251602,0.13334636211329826,0.093668693536528735,0.045115961794206412
500,2,2.3682200909061066,0.1389838559600208,0.053775812930325628,0.044243219236946359
500,3,2.2779357166837144,0.1378417283596923,0.014527412518873462,0.043760851794409576
500,4,2.6304636151835439,0.18552673146105031,0.097994200630182604,0.04281921786527354
500,5,2.4556228365017887,0.17747757760032884,0.038394071667426033,0.044470265474835929
500,6,2.4776260988182912,0.18802959238238551,0.038550644618226215,0.043616760572647753
500,7,2.7046951775628258,0.19400727843059656,0.0054476002396768308,0.044943744340872387
500,8,2.208674175413762,0.14750146244565437,0.081452769834868377,0.043725175065387055
500,9,2.5783722606065567,0.19085862138753368,-0.012241578042448964,0.043622318892291338
500,10,2.6014351852318214,0.16745508475278717,-0.028030331537593156,0.0456807005182071
500,11,2.1542418482586072,0.14865367627138382,-0.032000692077417625,0.044376611037375419
500,12,2.2761263647666965,0.16520978866364069,0.017164503578896984,0.045196615516936628
500,13,2.339734242549639,0.15704408994364905,-0.035901551683309663,0.043362530105204238
500,14,2.5686677035191678,0.16944650444365589,0.01563419202204841,0.042911103972495084
500,15,2.4941019565230818,0.16223452793513149,-0.012240396064953529,0.042237332750899123
500,16,2.175876737705039,0.13802069058517727,0.046109630914543231,0.042302980951629099
500,17,2.6506505801899038,0.17305842286285808,-0.06261641210403468,0.043810721692224344
500,18,2.659280665580809,0.2068524848328086,0.046528868839232018,0.043255227660171092
500,19,2.26632773977326,0.15309050277285047,0.07309265990215863,0.044026076490887328
500,20,2.4981032861178392,0.18104971331519781,-0.020682756203314057,0.043797282299886518
500,21,2.5545083758042892,0.17194217090776021,-0.1017031693251127,0.045866698232776337
