# bc_id=2
# bc_label=BC3b_no_global_with_phase_drift
# b_I=2*gamma*(2*T-I^2)
# b_phi=gamma*(2*I_neighbor*sin(delta))
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=6 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026410751 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024155360
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,2.4378141549146712,0.0029072848841081586,0.044010548498485,0.00026427410108062152
2,2.6830319674399048,0.0047325271421045385,0.027571136880190555,0.00029291639086953221
3,2.5078885252868166,0.0044304817095437779,0.018512123302130295,0.00030202369284075222
4,2.4517402333291174,0.0043524753912670489,0.015398587060173762,0.00031625281540921329
5,2.4358187150001704,0.0043368734552589588,0.012991433865960748,0.0003170264034386689
6,2.4282182702923909,0.0043515712971303926,0.010378314888089775,0.00031265521047677116
7,2.4207149469261005,0.0047582662996864099,0.0086524272721060069,0.0002951178616892079
8,2.4214044352552544,0.0050898608794956056,0.0070461560955888602,0.00031156054682072754
9,2.4202851991573677,0.0052500158562371908,0.0054374753902891454,0.00034666331381585095
10,2.4195802069831656,0.004966031751477305,0.0034143942225184267,0.00032771364145712319
11,2.4245442032293534,0.0051138540180056379,0.0023678298035567842,0.00032301279403109946
12,2.4263359044676309,0.0049057907796714994,0.0007561574383397082,0.00033091186824543001
13,2.4262033514104435,0.005033725796018405,-0.00070980962431120619,0.00033888244688103693
14,2.4234026221944314,0.0048475569328803357,-0.0021276308740547315,0.00033519187868091192
15,2.42089405843952,0.0046316482885716027,-0.0034785178458760068,0.00033974062230157463
16,2.4199392620278406,0.0046966385217143101,-0.0052310465423070591,0.00031574349114638528
17,2.4199744623844572,0.0047063473187869357,-0.0068621140692378462,0.0003013722239128151
18,2.4211129209715145,0.0047060555865345846,-0.008382876572886647,0.00031089275013117907
19,2.4195252869713615,0.0046245038234821994,-0.010809290834265619,0.00030016932722162971
20,2.4227130667348193,0.0045799085251252338,-0.012993227518101023,0.00031556251986594307
21,2.4315887254909652,0.0042578647495795357,-0.015139351209187406,0.00033207581440186011
22,2.4526027854020103,0.0040545411490085313,-0.018409167742206672,0.00030743108986046341
23,2.5035894967890573,0.0043904080437550709,-0.027293813932366521,0.00030388778752891748
24,2.6762716740195547,0.0047168923109765209,-0.044143764674924174,0.00029861286499776641
25,2.4372105849493741,0.0027552654460552143,,
