# bc_id=3
# bc_label=BC3_no_global_no_phase_drift
# b_I=2*gamma*(2*T-I^2)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026300750 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024002688
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,2.1487581677018905,0.0024415788459219534,0.0321149388266092,0.00026774793298729689
2,2.1081176524762348,0.0029628850874177052,0.020016705471866573,0.00030136688153954033
3,2.1091063736218785,0.0030850250297653728,0.016627473445962396,0.00034026182686427222
4,2.1209766203391913,0.0032017203109662965,0.013570265916388677,0.00032716845492401206
5,2.1371337616715445,0.0031833235486169974,0.01070914142939923,0.00033638971587196493
6,2.1461910795163437,0.0034240731706693425,0.0087322813703780231,0.00030093441278409108
7,2.1571332126852272,0.0033678913509304839,0.00605712571012435,0.00032105612446108072
8,2.1702066614223843,0.0034404146284483625,0.0034470835393380565,0.00033106553512674306
9,2.1830190067201332,0.0037953883203443806,0.0011674810603993137,0.00032868421349524474
10,2.1960369920706957,0.0036286033170426757,-0.00088764370437076671,0.00034347564360725553
11,2.206840622416586,0.0036683752079935145,-0.0022674997870802192,0.0003286479684846718
12,2.2122817034745941,0.003968878406941264,-0.0045354240879343071,0.00032904021039347001
13,2.2217985576268084,0.0041619089777658689,-0.0065893235714051075,0.00033139292961383341
14,2.2279172436385015,0.0039508341924870717,-0.0088787560404136531,0.00032325355044431
15,2.2354915356717511,0.0039201411147975493,-0.010787203490455043,0.00034062893403261573
16,2.2408686753818183,0.0036765274760829601,-0.012808770958659857,0.00032048583630787318
17,2.2480993616225171,0.0037613942436465972,-0.014435943927669028,0.00030407468402381322
18,2.2560445109969258,0.003708374922125896,-0.016336019457740537,0.0003154297346119952
19,2.2586174938876709,0.0033816197117696621,-0.018918276571922837,0.00029876757317227003
20,2.2628309518859124,0.0032808920348113418,-0.021037818118652168,0.00032199098380879433
21,2.2688901321734818,0.0033658206790577552,-0.02380246043153578,0.00030498620643317718
22,2.2768770686066766,0.0030078562090202457,-0.026521893156276542,0.00030004362794717332
23,2.2859819935044174,0.0029846248537014853,-0.028860284628632989,0.00029919839566600623
24,2.3024155843923984,0.0029370301365284285,-0.04045232319838471,0.00025501721864363999
25,2.3921771810063595,0.0023385294937826469,,
