# bc_id=0
# bc_label=BC1_canonical
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=gamma*(2*I_neighbor*sin(delta))
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=4 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=0.02 measure=0.04 seed=2026090500 requested_trajectories=16 valid_trajectories=16 discarded_trajectories=0 integration_step_samples=1296
trajectory_id,valid,time_averaged_flux,max_I_left,max_I_right
0,1,-0.0079985650336760802,1.9027700424194336,0.11390452831983566
1,1,-0.008133764301116269,1.7655894756317139,0.106522336602211
2,1,-0.0083383777305299864,2.3171155452728271,0.17369282245635986
3,1,-0.0040263311253331694,1.0439132452011108,0.141696497797966
4,1,-0.0026803182461011561,0.99156635999679565,0.18200252950191498
5,1,-0.0052443764367957179,1.8053278923034668,0.26181593537330627
6,1,-0.0042120463611489099,1.5476783514022827,0.14895926415920258
7,1,-0.0075072103818119686,2.2768611907958984,0.14750461280345917
8,1,-0.0081770908990070057,1.9513435363769531,0.22133453190326691
9,1,-0.0070948098602210295,1.6456129550933838,0.17924128472805023
10,1,-0.0046720990284495525,1.3442661762237549,0.29686322808265686
11,1,-0.0086008591669393172,1.9939154386520386,0.10531681776046753
12,1,-0.0078153015936460405,1.6658622026443481,0.25971710681915283
13,1,-0.0036567718187278074,1.2652299404144287,0.16021621227264404
14,1,-0.0075192885030704888,3.1848890781402588,0.19223201274871826
15,1,-0.0033137105192621186,1.1377538442611694,0.23100240528583527
