# bc_id=1
# bc_label=BC2_no_phase_drift
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=50 T1=6 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026211001 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,0.3503303095717773,0.00053817228484349976,0.0019937396782854122,0.00031434604556204249
2,0.34265160181741067,0.0010237886014637799,0.0051297450881927194,0.00077101097212844765
3,0.34376021275724283,0.0011243618163942638,0.0045906568737712952,0.00077220128173378932
4,0.34393063585591632,0.0011150122369284984,0.0047170500758421255,0.00071125486718410342
5,0.3440039436893968,0.0011132373234529599,0.0041575825852836592,0.00079224549850653424
6,0.34513600552061557,0.0010921501043554701,0.0044675737978061465,0.00077393101651464019
7,0.34484065312183648,0.001137971515562134,0.0035985617623511181,0.00081690460476357518
8,0.3452790186115518,0.0012066803812623426,0.0030196694428753978,0.00081599789641494287
9,0.34582862523322139,0.0012291188376483987,0.0050158333040096351,0.00074530624049381133
10,0.34573177688786322,0.001171424970711966,0.0048077437774993277,0.00080848455052710594
11,0.34618577871337797,0.0012244009896594113,0.0035577062860533627,0.00077305966063242082
12,0.34824722017032017,0.0012036407151489279,0.0024805060462033809,0.00083458783001884329
13,0.34721115050989998,0.0012275220313567559,0.0032693901640833854,0.0007699000608911887
14,0.34819202845911873,0.0012473955697177295,0.0038911673177416148,0.00081604475372464361
15,0.34736625506142799,0.0012627520064441404,0.003653983568588932,0.00077934854625128695
16,0.34859808758606736,0.0013136809022458538,0.0031979911274393012,0.00086710225172696763
17,0.34693700734335348,0.001237953910574867,0.0033717963126103372,0.00082119515063082535
18,0.34671370461851747,0.00127690631480217,0.0029790551769776248,0.00082755752554884016
19,0.34637933811945726,0.0012864501632956764,0.00092342380032563339,0.00082421870410657279
20,0.3471132909957842,0.0012603916722607504,0.00069456805089320763,0.00077425726692689648
21,0.34887155533577219,0.0012633069366548369,0.0013012635357848143,0.00078934321085113925
22,0.34941001916727393,0.0013122653291018536,0.0012333501050983324,0.00080007494010294841
23,0.34872264393616109,0.0012194103089282625,0.00047755056033365494,0.00076523431041819077
24,0.34862272595348004,0.0011823401694064657,0.00074768679574830211,0.00079053712056557761
25,0.34855851748522154,0.0011621342179851347,0.0010925174184208116,0.00076276541801712124
26,0.3482971933847907,0.0012597214659451556,8.787690604473251e-05,0.00078500736062434213
27,0.34732545478030091,0.0012601075388385481,-0.0010977079519507355,0.00073247313883393001
28,0.34919930122742049,0.0012728503006690605,-0.0012863240037589148,0.00079910530452417393
29,0.3485611788323123,0.0012272777521391942,-0.0024505736962355763,0.00077650269498790781
30,0.34898642335461638,0.0013188811145877118,-0.0029403577054202389,0.00075142541437003027
31,0.34876255885734542,0.0012768160987246769,-0.003949225445935599,0.00084653710241552578
32,0.34776018973822759,0.0012785401276166123,-0.005339749096511491,0.00084093640641557657
33,0.34772985985361321,0.001244188789438922,-0.0052049382256940478,0.00077152734519360551
34,0.34793827380838294,0.0012161493381318352,-0.0030545722401717885,0.00076254726211361611
35,0.3475707819428609,0.0011766853780538051,-0.0020516084884719893,0.00076995461273065831
36,0.34670688738819994,0.0012391763092927176,-0.0021970883802605594,0.00077271673974230995
37,0.34691682296972831,0.0012437846398575115,-0.0025662115574588509,0.0007896375025900304
38,0.34691752369453732,0.0012733875274776143,-0.0039316329932480741,0.00079809368083091643
39,0.34729296742848448,0.0013117512353754371,-0.0027398548454500588,0.00082884607192823198
40,0.34742752631366086,0.0012561113251490323,-0.0038078467783896454,0.00078238103305844006
41,0.34718316200605881,0.0011766327152103377,-0.0041340009435048425,0.00077487730633446505
42,0.3469105268160888,0.0011175144472094437,-0.0044565821373134624,0.00079935286856478111
43,0.34646091568160808,0.001167115632747103,-0.0043309849987574079,0.00075563414228043259
44,0.34461855205246417,0.0010518893051646135,-0.0043790556908276136,0.00083203175894852458
45,0.34505996725660248,0.001024960248321918,-0.0044898596660946834,0.00084913104121694277
46,0.34425406292539296,0.0010032333208435085,-0.006388073588000396,0.00075204046313103216
47,0.34389704606249349,0.0010256253966280089,-0.0053852786688299466,0.0007778508976274863
48,0.34309183977035079,0.00093907889819561173,-0.0044194914168592201,0.00075568123140382158
49,0.34204012283238322,0.00089229019404412095,-0.0026234064758685013,0.00029064390119636448
50,0.35018876217567374,0.00053129913245375212,,
