bc_id,bc_label,n,T1,Tn,gamma,dt_max,burnin,measure,seed,requested_trajectories,valid_trajectories,nonfinite_trajectories,discarded_trajectories,integration_step_samples,projection_count,mean_flux,se_mean_flux,elapsed_seconds
2,BC3b_no_global_with_phase_drift,50,6,6,0.10000000149011612,0.00050000002374872565,8000,2000,2026411001,256,256,0,0,1035550128,1724222,0.0034959684881523006,0.0039697731545686749,179.912567
