# bc_id=1
# bc_label=BC2_no_phase_drift
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026190750 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,0.81857530317250116,0.055849493412025247,0.010679657472337567,0.04409162634928096
500,2,0.69055730434544671,0.044726940175054214,-0.010925452057563234,0.043673400228051044
500,3,0.64960918685039815,0.044594107714197972,0.024598912658348127,0.043323900856905601
500,4,0.68646203721232268,0.042027609540558487,0.099646489581118658,0.043066005062913339
500,5,0.67165523142557504,0.042102272542463952,0.0028888737870147452,0.043760247789214772
500,6,0.59887530185403648,0.039793557013352389,-0.063322742484160699,0.04441674911684531
500,7,0.52727008676993137,0.032398363575242485,0.1363651265057797,0.044653362999815475
500,8,0.63137268647460587,0.038696157978219278,0.048207425337750465,0.04545843822757506
500,9,0.61410550006075937,0.038166460225509714,0.11024842698407156,0.043508651030364609
500,10,0.59384463838068768,0.042786581702575321,0.070768879697425291,0.044928009091612223
500,11,0.64811820192653613,0.043458482466059718,0.086253014994326804,0.045111916491273607
500,12,0.54128353434498422,0.033506571749282038,0.034057312887853186,0.044951534004100159
500,13,0.59074411102119484,0.03821395277531324,0.030615122635936132,0.043899728012421056
500,14,0.54565065140832303,0.039145979479266582,0.035249371681857156,0.043610119902295685
500,15,0.52272116783660749,0.037075130798724959,0.076295589795336127,0.045537233235624891
500,16,0.50029107595855749,0.033600434578215425,0.048142630137590459,0.043538423332913724
500,17,0.52275213118309694,0.03671186664268989,0.11104005430388497,0.044183035902046836
500,18,0.44077152054114777,0.029103468229755541,0.081745711680923705,0.044565158819454984
500,19,0.47272019970932888,0.036805307923718986,0.062770111929694394,0.042391430310218296
500,20,0.47747366745716135,0.035413876453545337,0.058516905566648347,0.044245724650006792
500,21,0.47250419741612859,0.035187695518540639,0.0031354080929304473,0.044576985948113657
500,22,0.38261719817944595,0.025063988587848002,0.069829585547267925,0.043570011168295036
500,23,0.42625216987357817,0.029109807809152483,0.036747573938555433,0.041948215999222369
500,24,0.43281672398279625,0.033281088279982801,0.068110309272015002,0.04232508189997565
500,25,0.20438017404369885,0.014589868176588026,,
1000,1,0.70069895412416372,0.046580498769568074,0.039213367290358292,0.045464998650973906
1000,2,0.75949252997452277,0.044860558582704615,0.018889655484599643,0.043520867529584235
1000,3,0.67552848002105748,0.044636673636994015,0.088615444784863939,0.043721888098880939
1000,4,0.69120197801021277,0.044168573060270069,0.016925856471061707,0.04442430498830495
1000,5,0.66096422865120985,0.039048514669159762,-0.078011806990275545,0.04296890663893807
1000,6,0.61078482342327334,0.042947836119184346,0.043821025130455382,0.044015937654271628
1000,7,0.62433115681960771,0.041765183061102371,0.0044910918986715842,0.042431968935608057
1000,8,0.59133883550839528,0.040456983681356612,0.010310170306183863,0.044564929412238878
1000,9,0.59230102759738656,0.037452813543254387,0.08023635716199351,0.043026440124553061
1000,10,0.60770500972603259,0.041910451660919557,0.046915906014532993,0.043748601424820448
