# bc_id=3
# bc_label=BC3_no_global_no_phase_drift
# b_I=2*gamma*(2*T-I^2)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026300751 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024008240
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,2.1614520493923819,0.0046787369730758761,0.03271771270736118,0.0005338125684550293
500,2,2.1147008677678678,0.0057217868411016679,0.019959163354064724,0.00064003488889988278
500,3,2.1184043277114246,0.005911158425107854,0.01636688771005396,0.00067015640394449112
500,4,2.1383289267536347,0.0065626889633021695,0.013348614565485825,0.00067555011088738382
500,5,2.1490441976057886,0.00687114593563363,0.010511598735239755,0.00062879695236829126
500,6,2.162083725433205,0.0066337938071270317,0.0080753161873051097,0.00060589070426147486
500,7,2.1778611581804803,0.0071183262327504139,0.005179140087913754,0.00064448291958543714
500,8,2.1896119900042708,0.007683806671732415,0.0035495201543659484,0.00068196380878010826
500,9,2.2027482472360176,0.0080086894619839626,0.002325272955650303,0.00064921547946909265
500,10,2.2057445195191687,0.0081254231570946477,5.6887091202232987e-05,0.0006314574519433665
500,11,2.2167007083687404,0.0080515318263144429,-0.0024552257752953281,0.0006196146692730776
500,12,2.2217791558928721,0.0080435901831967249,-0.00462753459948562,0.000658566364394715
500,13,2.2220830020342626,0.0076421680426212099,-0.0062842311741778062,0.00060812143394628948
500,14,2.2283380770320669,0.0076305226544275875,-0.0090250537331919151,0.00063631693540196156
500,15,2.2369266803620298,0.0074853339139625726,-0.010171231965412881,0.00070234774589296228
500,16,2.2467176733185261,0.0072554840661571791,-0.012326643997521824,0.00070135292398965403
500,17,2.2489285535566403,0.0074428180132799782,-0.014166815123138429,0.00064726783046681476
500,18,2.2558965398920661,0.0073057223844994251,-0.016330077303174203,0.00062881146635008925
500,19,2.264112998178629,0.006570816055686852,-0.017884208792900737,0.00060822530408565184
500,20,2.2598309344657492,0.0066984159264224059,-0.020024191468030507,0.00065387614210733931
500,21,2.2676694082117108,0.0065000124705959514,-0.022918853570202773,0.00061144932220932337
500,22,2.2693989776686507,0.0060535652008227459,-0.026518652179750198,0.00061986679179998534
500,23,2.2764200454040955,0.0059197564849748727,-0.030124426052618961,0.00063907191778299214
500,24,2.2972948860147104,0.006052195622793962,-0.040901179346063743,0.00056513920430772654
500,25,2.3877116869263286,0.0050556050029359192,,
1000,1,2.1610672476062525,0.0031315758953750386,0.032151695634835539,0.00039576001144352526
1000,2,2.1170057024897724,0.0040943840108191827,0.020031160833763356,0.00042572686240446915
1000,3,2.1175647506910922,0.0041125468819157209,0.016321956861111816,0.00046171014856017848
1000,4,2.1326536534895308,0.0043406135078106738,0.013261993233206322,0.0004426360801959864
1000,5,2.1467700418380962,0.0043925445463646323,0.010829902079922772,0.00045202995589692802
1000,6,2.1547882147620334,0.0045980115568890574,0.0085982096145332219,0.00046032530605601916
1000,7,2.1651565873001433,0.0047432771519020055,0.0055381408929101794,0.00044273814337283951
1000,8,2.1773869447216265,0.0050654521845490295,0.0030499436911680632,0.00046718002961911042
1000,9,2.1905554309736468,0.0054060896473329496,0.002172130064755716,0.00051099772963770877
1000,10,2.2007534682793231,0.0055327848353337187,-8.5442188061174922e-05,0.00044554331463012579
1000,11,2.212613685843452,0.0056246450913383554,-0.003082026558847973,0.00041455832936432605
1000,12,2.2207247876455751,0.0058723124026304665,-0.0051047305335452601,0.00044219033035592433
1000,13,2.2218407551712032,0.0053506036947879648,-0.0068998251442612549,0.00046217192738602869
1000,14,2.2299963124516808,0.0053301403286097112,-0.0092354940357788819,0.00045162011065614166
1000,15,2.2393923285609696,0.0055065392565111296,-0.010461092620604176,0.00049616392788382944
1000,16,2.2493292040989652,0.0055751015417014336,-0.013056350115790243,0.00046485306071211908
1000,17,2.251982238392138,0.0053457528522688454,-0.014237176663511861,0.00042913651163833613
1000,18,2.2565996507068204,0.0052705087323354971,-0.016744268938904763,0.00042060893023887871
1000,19,2.264592635924219,0.0048214976076118611,-0.018301617668701767,0.0004040157002920498
1000,20,2.2601484075642331,0.0047307080021395664,-0.020265963076099645,0.00044211366570153226
1000,21,2.2741092258432469,0.0046077297568208357,-0.023039442170513878,0.00042612008382088989
1000,22,2.2732402357857837,0.0043592073788828655,-0.026376892842098407,0.00043841820541118512
1000,23,2.2821360193019631,0.004325796570673798,-0.029943245233987538,0.00043124276551954286
1000,24,2.3017929188112847,0.0040951977653466386,-0.041016860323851677,0.00037100777925755011
1000,25,2.3934158162061046,0.0033657564870376456,,
1500,1,2.1543363769266692,0.0026766237141942063,0.032081244060743613,0.00033046856373484743
1500,2,2.1112875173309686,0.0032801143699526815,0.020027243284641845,0.0003702496490506443
1500,3,2.1128143708196658,0.0034245948255402251,0.016114566067520264,0.00037712967851723413
1500,4,2.1286049204754738,0.003484614007198837,0.013366451246575643,0.00038663652807244519
1500,5,2.1430389423463567,0.0038663377104629346,0.010414483628771854,0.00037683695691207537
1500,6,2.1499705184217293,0.0039007106011221121,0.0082528418561679719,0.00039735063389268361
1500,7,2.1634881372257269,0.0039977879004998449,0.0055592960748513777,0.00038203442815056476
1500,8,2.1752815086762283,0.004217309892773408,0.0032078027318746568,0.00038845697495246161
1500,9,2.1854316513428325,0.0043636401061079534,0.0019384089885000817,0.00040393532278078871
1500,10,2.1960352872015441,0.0043798189144719675,-1.3555355454652008e-05,0.00038335082435160984
1500,11,2.2098683625338422,0.0044887385436214759,-0.0026147415426733974,0.00036263726650701179
1500,12,2.2185307460960968,0.004615081353729132,-0.0046921588987436369,0.00035196502428930297
1500,13,2.2205428600624013,0.0046836969904351941,-0.0069515263496276536,0.00038219695268714999
1500,14,2.2272865476731569,0.0046431904803519129,-0.0094948967438304322,0.0003611974546832251
1500,15,2.2367370799245792,0.0047743561605640243,-0.010681126132836415,0.00039179416224080981
1500,16,2.2472312663574852,0.0043926259812043485,-0.012944513422469266,0.00038783939862637942
1500,17,2.2490051844379506,0.0043902091023456302,-0.014847090197732716,0.00036422764988456739
1500,18,2.2556985851622682,0.0042438816035168933,-0.016736043819561532,0.00033869465959526323
1500,19,2.2636664360133838,0.0039020548898894528,-0.017966127337060846,0.00032035416933175637
1500,20,2.2602101083884363,0.0038826798438903361,-0.020502056757274168,0.0003606390909878022
1500,21,2.272794215816297,0.0038011979099912383,-0.023301257084198744,0.00034385840494003837
1500,22,2.2745579976653287,0.0035050913675050616,-0.02638358258828593,0.00036300824331930275
1500,23,2.282004821493663,0.003495859000334839,-0.029925209356144098,0.00033738902078368825
1500,24,2.3015210005041915,0.0032522949647701975,-0.041327552021569826,0.00030000721863425412
1500,25,2.3947228731333472,0.0026957652736223246,,
2000,1,2.1537216369229562,0.0023326506810382405,0.031828652041874017,0.00027997848286268187
2000,2,2.1122083453342637,0.0026996610182301447,0.020097151592342148,0.0003185905075941883
2000,3,2.1122809918307186,0.0028936999428803819,0.016196285358395304,0.00030545948158085902
2000,4,2.1256012701502804,0.0029572821452711752,0.013325920178614224,0.00031335023517464609
2000,5,2.1402585832889525,0.0033200431086182918,0.010470398871597845,0.00032582499216561069
2000,6,2.1482832820669717,0.0034116977088141124,0.0083740705988714532,0.00032734647761053408
2000,7,2.1606540440881639,0.0035347267954551967,0.0054280101649246525,0.00031425842223340746
2000,8,2.1740102901484231,0.0036225122651462253,0.0032251732858554483,0.00032665021254943806
2000,9,2.1838737410904665,0.0038988682982970275,0.001771665406353146,0.00035267747081560284
2000,10,2.1944747148718444,0.0038649852843527419,-0.00019047350042106836,0.0003425049107229268
2000,11,2.2086783980779789,0.0040344578202874317,-0.0024063074841627224,0.00031990152237382213
2000,12,2.2170104931725172,0.0040375024314312363,-0.0047034415379078051,0.0003135463377894178
2000,13,2.2203395274169191,0.0041495040493592632,-0.006951677398296976,0.00033461206847195643
2000,14,2.2284068025329273,0.0039572994050920051,-0.009097816474596971,0.00029982843056010545
2000,15,2.2380700512105083,0.0040929946100665554,-0.010686964476262434,0.00034718185475055989
2000,16,2.245558384977755,0.0038909596528645656,-0.01303077229284523,0.00034471626549800006
2000,17,2.2477156098987332,0.003839268262562204,-0.014550972206448756,0.0003201642547179156
2000,18,2.2543027667443578,0.0036972432933970946,-0.016666555098187475,0.00028605569331096941
2000,19,2.2608502219389681,0.0033844874442140026,-0.018142219588558911,0.00027351640483131161
2000,20,2.2594874123990243,0.0032599238211807667,-0.020682148992218128,0.00030769292179385282
2000,21,2.272277368585701,0.0031979441186426342,-0.023435560338897602,0.00030126721070350393
2000,22,2.275463036030815,0.0029370867444948713,-0.026437119132534603,0.00030481513898227903
2000,23,2.2836427995590736,0.0028525938847138387,-0.030113008279680487,0.00028957256387498732
2000,24,2.3019981841896504,0.0028175512514644818,-0.041145425133158407,0.00027302530139895824
2000,25,2.3954512846963665,0.0022603677088516606,,
