# bc_id=1
# bc_label=BC2_no_phase_drift
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=100 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026191500 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,0.3618318126792463,0.0018030226017371966,0.0053839798828516083,0.0004576528294917179
500,2,0.32900564708513508,0.0025269786317824515,0.0074401325197851744,0.0016506794670516902
500,3,0.33328298102282122,0.0024986371592139165,0.0088493872503394438,0.0015563304038682174
500,4,0.33402298400217284,0.0026415119201198796,0.010159270818844858,0.0015588655961885369
500,5,0.33329500178273469,0.0028024264126129085,0.0091843492007045256,0.0015917154706221661
500,6,0.33604147184510796,0.0030680630796074684,0.012126989919632493,0.001667910184154159
500,7,0.3322125450599866,0.0029200854042125339,0.01073445693907726,0.0017169764335017764
500,8,0.33222029679458898,0.0030269310203719251,0.010407588978785342,0.001676417904275893
500,9,0.33179040730587184,0.0030883258109023937,0.010810950266082069,0.001743515995188877
500,10,0.32809043962958079,0.0028959315664765905,0.011432284103322912,0.0016736488657691758
500,11,0.3271551655873024,0.0030093754755946972,0.010951107620853578,0.0016818407512608287
500,12,0.33019230128214638,0.003064466238531884,0.0084215131027130918,0.001628560213309829
500,13,0.32899430985564693,0.0032339399652299879,0.0068383807830747377,0.001644217889042414
500,14,0.32804232582111126,0.0034421480150801367,0.010216777272503192,0.001668383232856492
500,15,0.32683878039930225,0.003516952209815986,0.008991327904271991,0.0018151671242150663
500,16,0.32543226235296185,0.0036151263017809793,0.011756961409594282,0.001793184305699627
500,17,0.32649733563295263,0.0038473549012530005,0.010168401897875724,0.001630542713435833
500,18,0.32503213820388344,0.0038492545220305228,0.0078132456714558873,0.0016326654164876457
500,19,0.32321712897940741,0.0039298366138107088,0.0060202437460120011,0.0015668669035194252
500,20,0.32286187055324417,0.0038142199745184765,0.0088788957028354629,0.0017605370774951923
500,21,0.31892543110538701,0.0035180988164852075,0.0097942651984559027,0.0016729075430696875
500,22,0.31787429325980632,0.0034432538103509555,0.011857609235660704,0.0016196647317010687
500,23,0.317959729126506,0.0034326142770201053,0.010437552088145544,0.0017011086506139761
500,24,0.31691413866503565,0.0035731561641633041,0.011855810106019452,0.0018290981800343266
500,25,0.3173142081675186,0.003832570793506085,0.0098042057823805491,0.0017835641975232793
500,26,0.31484358027708487,0.0041622472299410107,0.0066630112315059246,0.0018573390583793471
500,27,0.3138922085637022,0.0039325475858697223,0.0094693825153525403,0.0018570264572866228
500,28,0.31144378822699192,0.0038594483081328093,0.0075656998381841405,0.001823281350267234
500,29,0.30726255100467148,0.0037397526763732892,0.0097260232661247857,0.0019028438720152447
500,30,0.30541957202647346,0.0036708013033662111,0.011813068705403449,0.0019350224489791826
500,31,0.30542593487376968,0.0039714623918677295,0.011130193507282385,0.0019107936291406931
500,32,0.30671119125783669,0.0042094145840528329,0.011303194660998012,0.0016822217565166068
500,33,0.30879570447217841,0.0043979588025055381,0.011087347450093703,0.001823516723101642
500,34,0.30906711749581978,0.004605823812734648,0.007647668980013741,0.001779525833344872
500,35,0.30974247332470373,0.0049226652393740602,0.0070125213305272781,0.0018177579880213634
500,36,0.31176540496236638,0.005107309815180764,0.0077123630719804648,0.0020047182164888082
500,37,0.3062501429382104,0.004846602406728605,0.0097657158258571165,0.0018761229932840635
500,38,0.30488632858525427,0.0045849614984970876,0.0074537694964158172,0.0017466909312140635
500,39,0.30371628416190966,0.0044493053503294926,0.0082969394407881522,0.0019241655897373675
500,40,0.30224323524355351,0.0047083965329554152,0.0068857074419343672,0.0017978177669130406
500,41,0.3037162919123832,0.0047583112168087692,0.008283341142891483,0.0017705273065781531
500,42,0.30315336904715889,0.0045315716717613079,0.0082171891364816417,0.0017192118264782823
500,43,0.29907156623964998,0.004528625042372743,0.0083325924824065537,0.0018045535162980351
500,44,0.29676758475132459,0.0043250637865853443,0.0070775494931993406,0.0017546944177514274
500,45,0.29246679370735112,0.0042097587274008575,0.0064638578543379831,0.0016680887560401067
500,46,0.28930607593639884,0.0039465572984478644,0.0089887517278123517,0.0017748469171920739
500,47,0.28937922560673923,0.0039214088688596912,0.0074605113572084134,0.0018310126742552299
500,48,0.29133254401940983,0.0042804972042135023,0.011128296881446493,0.0017136327235082109
500,49,0.29013909138513333,0.0043115272638428537,0.010423989339333459,0.0019183246077544868
500,50,0.28983067566380349,0.004545508533386932,0.010889896466758781,0.001944028272886955
500,51,0.29182282717508318,0.0050218091703896671,0.011789754743196705,0.0018349492599912581
500,52,0.29130584999514902,0.005177240038415909,0.0093075273504229054,0.0019433967668149466
500,53,0.28791546631435627,0.0049833223289150854,0.0073984826660970773,0.001881155646115251
500,54,0.28604258989955128,0.0050009590661345971,0.0073950149082389451,0.0019491262112239424
500,55,0.28519515746441432,0.0052064066428963935,0.0088047737845872512,0.0018305112510751942
500,56,0.28177167171638146,0.0054469373568805371,0.004708346442476803,0.001966188701411872
500,57,0.28083081906481877,0.0054285527606873227,0.0079057308489884418,0.002068470098964003
500,58,0.28280984257663716,0.0054319332775463452,0.0080534184611827393,0.0018896144003974274
500,59,0.27946555019976665,0.0053831947493024265,0.0069857307346049479,0.0018775056167630107
500,60,0.27940253811751598,0.0051960835806235872,0.0057630438049965553,0.0018646326080966715
500,61,0.27656016657338073,0.0052859269476361447,0.0086344747874890285,0.0019470796017852516
500,62,0.27795759160974548,0.005451501859539274,0.0083140628785137883,0.0020190714650204656
500,63,0.27823842096662676,0.0052673239496060596,0.0071031336431107194,0.0020362179390251292
500,64,0.27459086608277189,0.0047663427939304455,0.0061658934910589196,0.0019419700537481846
500,65,0.27497339040692209,0.0051677759911671547,0.0068155613932068849,0.0019469106546959926
500,66,0.27086426905076005,0.0050308922575203916,0.0079122224139783238,0.0019622517479606781
500,67,0.26855488473044253,0.0048772908300857608,0.0084450755834794503,0.0020262995812493495
500,68,0.26669828999947587,0.0048817086877442385,0.0067580699612872263,0.002018343060475191
500,69,0.26737355294013593,0.0048780136494992266,0.0099508893849253079,0.0019634202013212665
500,70,0.26636745808082624,0.0049999873155028712,0.010552245602044003,0.0019157880510501423
500,71,0.26681586450255296,0.0051695956566954297,0.0086316111543340689,0.0019846097037844275
500,72,0.26887044820149331,0.0053828732214958475,0.0062789439145325377,0.0019668440400006978
500,73,0.2656300779879659,0.0052713162850872653,0.0062875789530961101,0.0022017392066439111
500,74,0.26104165000012214,0.0054503952060536865,0.0059497704310300112,0.0021251880821046829
500,75,0.25776213663895881,0.0052227980834459392,0.0056721648269208039,0.0020854778184563375
500,76,0.25253528281024129,0.0049583989207128368,0.0042883721830913532,0.0020870150650326483
500,77,0.25305009328286276,0.0054762991098951958,0.0045964371342422632,0.0021275964182947025
500,78,0.2501517113396588,0.0054722138874910503,0.0091222629153463845,0.0020160346159107632
500,79,0.24826766071080966,0.0054857873267326485,0.0054432897386784331,0.0021081476299808551
500,80,0.24399525944613418,0.005295064908234396,0.0072835700101937439,0.002144540139722163
500,81,0.23820655876828536,0.0050471129475534414,0.004866142916599119,0.0018746556118950952
500,82,0.23458926121350243,0.0048470137188937057,0.0070973681718866956,0.0021390551978777367
500,83,0.23099549905594652,0.0048126273659107148,0.010927950790059303,0.0022339730234486824
500,84,0.22814010191706466,0.0047904822660578888,0.011715788975221677,0.0022139493075251713
500,85,0.22129265081749083,0.0041054691878477344,0.011960514522445113,0.0021700534123776979
500,86,0.21915766948866353,0.0041641229389698265,0.012488173400334186,0.0021433875117244251
500,87,0.21627456087687766,0.0040671621377802196,0.0089064541209801871,0.0023676805699232315
500,88,0.21319058262907417,0.0038714585581227797,0.01147512411275449,0.0020845453618031774
500,89,0.21001637941393139,0.0039712173540374825,0.0071898603454909468,0.0022208722111657321
500,90,0.20688123806574335,0.003698346523341031,0.011013976808934688,0.0021213939829174996
500,91,0.20209045968611572,0.0037375724035710088,0.011571914022993051,0.0023185575453594995
500,92,0.20062527856260398,0.0036424191323739066,0.0074096497769607882,0.0021765734141527505
500,93,0.19746089616595627,0.0036963826549992122,0.0113613093160689,0.0021328353111673406
500,94,0.19388937858068017,0.0037672681459001694,0.010719201594921457,0.0021423515285562459
500,95,0.19126431211340023,0.0034830875754607656,0.0028556135801570924,0.0022882290001605228
500,96,0.18796252490719023,0.0034863987056126338,0.0014100454689300512,0.0022606685510829804
500,97,0.18534187896337606,0.0034378716719555809,0.0043311523429254845,0.0022417685429251106
500,98,0.1812947847594561,0.0031688182527076533,0.0035643643893137496,0.0021215713360402937
500,99,0.168478310442465,0.0022993395298424417,0.01630511320743042,0.00073404005193552363
500,100,0.072894690265341705,0.00036695970140403715,,
1000,1,0.36034711491400723,0.0015746878368145102,0.0054855329926874518,0.00030732683294652492
1000,2,0.32867633330975116,0.0018942305272227049,0.0071556638280480611,0.0011460565281888344
1000,3,0.33138267227013229,0.0019180543785319608,0.0090443927219270182,0.0010916774783106037
1000,4,0.33249045952063894,0.0019572570118928444,0.0093052072714118472,0.0011165602527680766
1000,5,0.33152757018364309,0.0020373167147451059,0.0097221271775466151,0.0010965093274902386
1000,6,0.33427359982581117,0.0021310871697595175,0.011880243207478795,0.0011370103214099442
1000,7,0.33309889462938042,0.0020781893648295583,0.010148282257159956,0.0011500490252119935
1000,8,0.33193474327508393,0.0021411359009966672,0.010134891278101179,0.0010846920226342471
1000,9,0.33196466827694371,0.002250986737511691,0.010213348922764232,0.0011995177441118349
1000,10,0.3298501788569948,0.0022616371633735672,0.011219029843508581,0.0012816096098447645
1000,11,0.3283741311749826,0.0022505714749055587,0.010372374296150962,0.0011686793755221567
