bc_id,bc_label,n,T1,Tn,gamma,dt_max,burnin,measure,seed,requested_trajectories,valid_trajectories,nonfinite_trajectories,discarded_trajectories,integration_step_samples,projection_count,mean_flux,se_mean_flux,elapsed_seconds
3,BC3_no_global_no_phase_drift,100,6,6,0.10000000149011612,0.00050000002374872565,32000,2000,2026311501,256,256,0,0,1144309312,5413317,0.0052375179244070844,0.003529835718522078,1283.043349
