bc_id,bc_label,n,T1,Tn,gamma,dt_max,burnin,measure,seed,requested_trajectories,valid_trajectories,nonfinite_trajectories,discarded_trajectories,integration_step_samples,projection_count,mean_flux,se_mean_flux,elapsed_seconds
1,BC2_no_phase_drift,100,4,6,0.10000000149011612,0.00050000002374872565,32000,2000,2026201501,256,256,0,0,1024000256,56839482,-0.0016707291648208062,9.290889780294806e-05,1153.207789
