# bc_id=2
# bc_label=BC3b_no_global_with_phase_drift
# b_I=2*gamma*(2*T-I^2)
# b_phi=gamma*(2*I_neighbor*sin(delta))
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=4 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=0.02 measure=0.04 seed=2026090502 requested_trajectories=16 valid_trajectories=16 discarded_trajectories=0 integration_step_samples=1296
trajectory_id,valid,time_averaged_flux,max_I_left,max_I_right
0,1,-0.006490668118069017,2.0725412368774414,0.30055078864097595
1,1,-0.007699117271436586,1.7710733413696289,0.12440837174654007
2,1,-0.0083773668774944025,2.0950567722320557,0.24325531721115112
3,1,-0.0044576336664182174,1.0596325397491455,0.099140912294387817
4,1,-0.0081900055462747444,2.1023492813110352,0.10068349540233612
5,1,-0.0041424722761421668,1.7106099128723145,0.24159081280231476
6,1,-0.0046003825767080729,1.4136437177658081,0.22299541532993317
7,1,-0.012451107806330661,4.4584155082702637,0.18616710603237152
8,1,-0.0075145662607004251,2.3493554592132568,0.15814913809299469
9,1,-0.0061602919897133564,1.5909625291824341,0.14009387791156769
10,1,-0.0091166781106342878,2.1720356941223145,0.14932915568351746
11,1,-0.0069671952205905569,1.6953221559524536,0.16522754728794098
12,1,-0.0027163843336848567,1.0198787450790405,0.21722565591335297
13,1,-0.0087936423937387664,1.7587109804153442,0.099268645048141479
14,1,-0.0067482875907264742,1.5109701156616211,0.17605492472648621
15,1,-0.0047115634172510959,1.4600180387496948,0.25187599658966064
