# bc_id=3
# bc_label=BC3_no_global_no_phase_drift
# b_I=2*gamma*(2*T-I^2)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026300751 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024008240
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,2.1537216348427148,0.0023326520182173566,0.031828661396187431,0.00027997814833170717
2,2.1122083478957054,0.0026996625821503,0.020097139191311248,0.00031859070968296474
3,2.1122809676934025,0.0028936984182175705,0.01619627609252711,0.00030545921006756355
4,2.1256012593470892,0.0029572812093096612,0.013325913530243802,0.00031335017074342564
5,2.1402586362065006,0.0033200423668678257,0.010470400889926958,0.00032582428999858635
6,2.1482832419813431,0.0034116977098298112,0.0083740731768255396,0.0003273462903547382
7,2.160654052986136,0.0035347266589298132,0.0054280135778799078,0.00031425837141934221
8,2.1740102894650497,0.0036225109589165388,0.0032251743580072635,0.00032665110360275464
9,2.1838737507774404,0.0038988631889909525,0.0017716680573121681,0.00035267716698426861
10,2.1944747454571285,0.0038649808271234106,-0.0001904734672583147,0.00034250485667815472
11,2.2086783992280128,0.0040344569527231968,-0.0024063082470450418,0.00031990116242363946
12,2.2170104553746266,0.0040375026390760908,-0.00470344012308799,0.00031354759956322021
13,2.2203395083858082,0.0041495033529167875,-0.0069516690814784626,0.00033461236839989964
14,2.2284067620303523,0.0039573000488703994,-0.0090978201694729907,0.00029982893088370793
15,2.238070036827351,0.0040929963260053224,-0.010686976529404674,0.00034718146878634141
16,2.24555834309131,0.0038909606203482048,-0.013030760144350248,0.00034471678315797018
17,2.2477156122877542,0.0038392668801406227,-0.01455097752304416,0.00032016495137090551
18,2.2543027277202334,0.0036972429676133708,-0.016666553990320042,0.00028605544491729936
19,2.2608502062244917,0.00338449108307273,-0.018142229073123007,0.0002735159813827742
20,2.2594873876956401,0.003259923930776992,-0.02068216387018619,0.00030769311477531756
21,2.2722773723056324,0.0031979432297302166,-0.023435560249312051,0.00030126747082682558
22,2.2754631042015001,0.0029370890736567395,-0.026437125474209941,0.0003048145863782921
23,2.2836428371357065,0.0028525951326674329,-0.030113007612990308,0.00028957275740720687
24,2.3019981740950746,0.0028175522980012375,-0.041145426921984002,0.00027302515643122635
25,2.395451302266995,0.002260369442929309,,
