# bc_id=1
# bc_label=BC2_no_phase_drift
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026200750 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
trajectory_id,valid,time_averaged_flux,max_I_left,max_I_right
0,1,-0.019274868313043203,4.1627774238586426,6.1211686134338379
1,1,-0.021622420097730938,4.4866452217102051,6.946932315826416
2,1,-0.028746274248889842,5.6168718338012695,6.7742228507995605
3,1,-0.026165078911389389,4.79205322265625,7.0294013023376465
4,1,-0.025042673589477496,4.3829526901245117,5.9809207916259766
5,1,-0.018990692236791739,4.5986156463623047,6.768639087677002
6,1,-0.030457414735368959,5.4065070152282715,7.2046189308166504
7,1,-0.028080804740882811,4.5467638969421387,6.115790843963623
8,1,-0.028584802283416789,4.4926238059997559,6.629157543182373
9,1,-0.015352847038662049,4.7047972679138184,6.8456892967224121
10,1,-0.033450403592877924,4.8621954917907715,6.1595120429992676
11,1,-0.028255662310240084,4.8189535140991211,6.1121401786804199
12,1,-0.016512389288934084,4.2312541007995605,7.952918529510498
13,1,-0.021273499786786911,4.2105035781860352,5.7631721496582031
14,1,-0.025180194970275977,5.2315459251403809,6.5235624313354492
15,1,-0.018627163748461927,4.3217215538024902,6.5913887023925781
16,1,-0.028994864772373351,4.9519162178039551,6.4935512542724609
17,1,-0.018847735410900589,5.0436873435974121,6.5579628944396973
18,1,-0.020845225216403158,5.9231853485107422,9.5334539413452148
19,1,-0.016738015574416943,4.5978231430053711,6.0308208465576172
20,1,-0.034425898874406287,4.996863842010498,6.5465588569641113
21,1,-0.024916717706395905,5.3577609062194824,7.2288146018981934
22,1,-0.033562603979370553,4.6670513153076172,5.8555407524108887
23,1,-0.023984450508524532,4.7892537117004395,5.4048585891723633
24,1,-0.030976260172810608,5.4368438720703125,6.0413088798522949
25,1,-0.027667153664334823,4.5538792610168457,7.3026123046875
26,1,-0.021048081770812958,6.4852595329284668,7.131044864654541
27,1,-0.017044708734051527,3.9931776523590088,7.1616697311401367
28,1,-0.02076439309780017,5.0814580917358398,7.1550817489624023
29,1,-0.015476322388249482,4.5871734619140625,6.8922772407531738
30,1,-0.024623085818760868,5.6336302757263184,7.6907658576965332
31,1,-0.028210642564598917,5.3397903442382812,7.4376440048217773
32,1,-0.022653224687858235,4.343991756439209,6.1643028259277344
33,1,-0.016676248502751116,4.6905927658081055,6.6755175590515137
34,1,-0.026890209069738814,5.8139734268188477,5.9684953689575195
35,1,-0.037462525438312376,4.7168354988098145,5.7566142082214355
36,1,-0.024911991443513293,4.3832764625549316,6.239438533782959
37,1,-0.018130812542048683,4.304905891418457,6.2268095016479492
38,1,-0.022681273271382744,4.2201852798461914,7.2753090858459473
39,1,-0.024046302650059585,4.8116660118103027,6.5608983039855957
40,1,-0.024010132687791758,5.3124990463256836,7.2560348510742188
41,1,-0.034417496941123879,4.7026820182800293,6.7382426261901855
42,1,-0.016701665415631201,5.6352472305297852,6.1777787208557129
43,1,-0.034902122663853251,4.8609042167663574,5.6739640235900879
44,1,-0.015340989772874394,4.9579992294311523,6.6883254051208496
45,1,-0.030042578176305863,4.3498616218566895,6.4083900451660156
46,1,-0.020337014489082716,4.7748103141784668,7.2240867614746094
47,1,-0.021786021482282304,5.1549549102783203,6.6201629638671875
48,1,-0.02960012038137606,4.9006896018981934,5.8852934837341309
49,1,-0.021247375756098551,4.4892654418945312,5.7387032508850098
50,1,-0.025776668191249231,4.6849551200866699,7.2964010238647461
51,1,-0.017945539909696859,4.7990694046020508,6.2711176872253418
52,1,-0.024247738468438484,4.2896885871887207,6.0484619140625
53,1,-0.031510979606196234,4.1665205955505371,6.6968655586242676
54,1,-0.027490316998174866,4.8607420921325684,6.8567476272583008
55,1,-0.012109039224861614,4.6837420463562012,6.7841534614562988
56,1,-0.036260499611553483,5.1132297515869141,6.3435020446777344
57,1,-0.02560215244079856,4.6203422546386719,6.821354866027832
