# bc_id=0
# bc_label=BC1_canonical
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=gamma*(2*I_neighbor*sin(delta))
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=100 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026101501 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,0.17700177935899924,0.00076609484118850399,-0.00088174533990166451,0.00066108795976503425
500,2,0.18197061158177577,0.0018536463307645451,0.0026473105073853229,0.0021468463811444537
500,3,0.18641928079907605,0.0020808968507416061,0.0018110045100000144,0.0021752701297251169
500,4,0.18739626205270032,0.0022324269355290067,0.0026699635638481323,0.0021510257510158988
500,5,0.18790804856164439,0.0023279494846203935,0.0025809682546779774,0.0021338810719264373
500,6,0.19060602836355464,0.0024852000210308662,0.0021931118551858234,0.001940693333893951
500,7,0.19072275651746196,0.0024353554536291739,0.00096061889183142143,0.0021622273427103216
500,8,0.19258110417032254,0.0026094471120998042,-0.00094051722235509244,0.0020861842178954947
500,9,0.19600548858805736,0.0029347519863090555,0.00099568405691427141,0.00203716847800412
500,10,0.19528931084225301,0.0027193589168512241,2.7534237166865049e-05,0.0020707506707212096
500,11,0.19648279201777738,0.0025334886172425713,-0.0021878010062261941,0.0021154487102535736
500,12,0.19771167886735888,0.0027237725882176362,-0.00012873925629431948,0.0022586539558793646
500,13,0.19911781236892859,0.0029707148910149842,0.00088322347172215508,0.002232912171933576
500,14,0.1995586410398226,0.0028740276228580146,0.0020954945388148554,0.0021275331403652381
500,15,0.20039777062065531,0.0029228336400481574,-0.0033241369755017559,0.0023401038209626382
500,16,0.20220386426057815,0.0028757719117656422,-0.0055236886314898783,0.0022420962638801051
500,17,0.20127097902669763,0.0027273751013917229,-0.001237706822329063,0.0021057914075938633
500,18,0.2018466526586537,0.0027649821978117332,-0.0043974256218596219,0.0019298438695686891
500,19,0.20403438901124227,0.0030230132905413255,-0.0017940861920078207,0.0019801551203110683
500,20,0.20647651527206398,0.0032553296944639021,-0.0024997641920331782,0.0021774587817195946
500,21,0.20793304865856307,0.0034043587976096217,-0.0036706719888997025,0.002151994890425122
500,22,0.21112353826589364,0.0038548957212698512,-0.0036532311164455696,0.0021184152394370663
500,23,0.2129909297794671,0.0038031775556801807,4.1589018212770835e-05,0.0022621756257092478
500,24,0.21355576524920972,0.0035739657627363148,-0.002657114522457006,0.0021735523807260093
500,25,0.21680247868604055,0.0036588718686070562,-0.0028034479041583234,0.002189414359995541
500,26,0.21927144525366404,0.0038297428248656568,-0.00055724223687513507,0.0021815636363416743
500,27,0.21983748427048697,0.0040756732315272706,-0.0032877684586581223,0.0021157535658565133
500,28,0.22016264722843956,0.0039692062666924263,-0.0056793339543763522,0.0020673576686505335
500,29,0.21973861161975605,0.0038408684481444845,-0.0069812070332656486,0.0021042759840101894
500,30,0.21974480476304686,0.0037671532242045309,-0.0036274968533342358,0.0020617404038518437
500,31,0.21883741427459028,0.0037743288415751715,-0.0014290605215197777,0.0020844650502516394
500,32,0.22170020347743591,0.0039969896350113615,-0.002881719325786338,0.002145256545243879
500,33,0.22497584064415152,0.0040225111095520813,-0.0024208912638289427,0.00206658427453209
500,34,0.22547305245097102,0.0037523408762751881,0.00029054591913250965,0.0019872622548186233
500,35,0.22558483420815292,0.0039160611114369883,0.00046121047187733304,0.0020960282445732191
500,36,0.22647327658725716,0.0039763935585843081,-0.0029435997357598869,0.0020579017050046801
500,37,0.22785337802841515,0.0040573698511294793,-0.0022262557180602232,0.0021716763762659611
500,38,0.22701238676927393,0.0038504055581321957,-0.0024189100368709714,0.0020937424995215582
500,39,0.22828699232156463,0.003680306346768148,-0.0039586259342676818,0.0020966579997534437
500,40,0.22961595423436659,0.0038104805478013379,-0.0034785626543988838,0.0021035106239064342
500,41,0.22978889073184702,0.0037505758096614853,-0.0041160564739769001,0.0019570032304628846
500,42,0.23160687236772556,0.0035339453836432679,-0.0048204259115385353,0.0020241012128777067
500,43,0.23012868342601872,0.0033837043930877914,-0.0023470536887105404,0.001889311099580065
500,44,0.22802623124248889,0.0035295201650676232,-0.0033724880947353453,0.0020703081799470272
500,45,0.22867689621502527,0.0035083373454115004,-0.0038384933695805611,0.0020092802489879123
500,46,0.23096940309356945,0.0035277664624012179,-0.0027037284796386295,0.0020902796293796864
500,47,0.23240062756865421,0.0036266816622533616,0.00062631488405309787,0.0020923564401453196
500,48,0.23381196344728875,0.0035103181381743939,-0.0011674145410323928,0.0020301089992746991
500,49,0.23330062505065621,0.003419475956337405,-0.0070334358785290214,0.0020276794016414962
500,50,0.23145127290444417,0.0033708033053948617,-0.0058044195315722115,0.0019157496296152211
500,51,0.23162837424952315,0.0034932898278436171,-0.0041449565075814708,0.0019250233846147523
500,52,0.23279686015029735,0.0034408430201517204,-0.005121001749704957,0.002081886716729881
500,53,0.23267823579916397,0.0031500947517362956,-0.0022165987295392708,0.0019191355333452514
500,54,0.23127257382517469,0.0029011639895906325,-0.0030954872791067022,0.0019707745275808703
500,55,0.23393797364377883,0.0032412013859662867,-0.0052178077078864149,0.0017893647331818383
500,56,0.23626578356597794,0.0034416722327323948,-0.0029018745234007741,0.0021243203890788645
500,57,0.23721017496527066,0.0036563539740601244,-0.0042850243343846312,0.0020017395598364031
500,58,0.23856045373245888,0.0037615101482921251,-0.0039671026654042821,0.0020792625830102925
500,59,0.23752109825153359,0.0035787223648303997,-0.0059196390120782299,0.0021456655259475825
500,60,0.23980248176656099,0.0036364057191703254,-0.0069269585281073248,0.0019580551528388785
500,61,0.2395323463335354,0.0036034828784147432,-0.0057070561790258795,0.0020639282138917485
500,62,0.23898682935702972,0.0034437415221135032,-0.0066277363160691331,0.001734756180006912
500,63,0.24198858998266182,0.0034386106933813111,-0.0044784326623769407,0.0019095095932194698
500,64,0.2430687417680012,0.0035448607581907306,-0.0062602558181288756,0.0019972004209365137
500,65,0.24324325991405782,0.0034826450282304851,-0.0045063575834917097,0.002033020891901298
500,66,0.24291893288199945,0.0036832265008173997,-0.004135520877367945,0.0019246857105986934
500,67,0.243938235984348,0.0034994319635258814,-0.007080863350151261,0.0019687688219863567
500,68,0.23973577415741437,0.0030994423911151485,-0.0085856985026894553,0.0020751877956996993
500,69,0.23608873537212824,0.0030226543767286826,-0.0058909943075142433,0.0020418799710709128
500,70,0.23966003192999996,0.0029462575863611492,-0.0040443412133223163,0.0019397588963897792
500,71,0.23996052167204204,0.0029754271036535438,-0.0035162101853184265,0.0019757641007311986
500,72,0.23882202640488515,0.0030264736414472426,-0.0068722098965692726,0.002172994071020336
500,73,0.24106942671038581,0.0031486078499560087,-0.0081529829869495772,0.0020235550926112613
