# bc_id=0
# bc_label=BC1_canonical
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=gamma*(2*I_neighbor*sin(delta))
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026100751 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,0.36437993161868765,0.00048532365444480208,-0.012257743560084446,0.00036390927112129223
2,0.40117628511222581,0.0008690437938356333,-0.010129246419021225,0.00078081441238190945
3,0.40542867770208224,0.00097581442346969961,-0.012659943586949102,0.00074997425659736427
4,0.41190672045197219,0.0010993583574013504,-0.012301671652199985,0.00066394337805715476
5,0.41743325497618783,0.0010049426101696542,-0.012723893682344178,0.00072206711934749961
6,0.42410192673088615,0.00098518175333036197,-0.013934861795642475,0.00070515541108542249
7,0.42842998055205223,0.0010516270610877211,-0.013319798854939797,0.00067301239482047651
8,0.43353829666252103,0.0011435319602327377,-0.013891645405619484,0.00074043213238633113
9,0.43731800472236915,0.0011523925889324201,-0.014118241487613968,0.00073022654580804085
10,0.44428864758014641,0.0011276560539234285,-0.014026444281486652,0.00073785204255277413
11,0.44938051520113648,0.0011721362816296021,-0.013691044257265564,0.00072444795740324872
12,0.45533426706289132,0.0011545099657648845,-0.013010515030732648,0.00067927583807775868
13,0.4601405085196571,0.0011016307094253164,-0.01245111475093174,0.00067463262251022337
14,0.4656909137177212,0.0011401378598481571,-0.013835373382873278,0.00067222014852293609
15,0.4700884297013283,0.001211885629491902,-0.014119510382317395,0.00067305442211920143
16,0.47498577381242107,0.0012651008709535323,-0.013906767550570224,0.00072812430917181177
17,0.47991907243389198,0.0011756459901023787,-0.012857202811623461,0.00062068150696493606
18,0.48333465412149312,0.0011779885325877008,-0.013393777998670569,0.00061962749848178806
19,0.48750051284976115,0.0010686538484707849,-0.013160571906700348,0.0006314299369789253
20,0.49142253193368496,0.0010970068423952384,-0.014054572253922201,0.00065616459436691396
21,0.49636001924195555,0.00099963312041652895,-0.014567361875562714,0.0006713656929769118
22,0.49996502792993763,0.0010345697994155209,-0.0141477885325536,0.00065556575431928834
23,0.5047293439928594,0.00099637967449453502,-0.012302726367478553,0.000653508045491635
24,0.50707775947290334,0.00091677801963842992,-0.010687845304463473,0.00030641213087493306
25,0.53320325767169474,0.00059724959878567794,,
