# bc_id=1
# bc_label=BC2_no_phase_drift
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=4 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=0.02 measure=0.04 seed=2026090501 requested_trajectories=16 valid_trajectories=16 discarded_trajectories=0 integration_step_samples=1296
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
0.01,1,1.0005762288754341,0.11029696662384254,0.13068270289331849,0.074175287120057373
0.01,2,0.10048543883021922,0.00046462121404402103,-0.081322075508069247,0.0075761399511842771
0.01,3,0.099963299976661799,8.5347091079163086e-05,0.1029774282254948,0.11568962991456852
0.01,4,0.12459797720657662,0.017799159364663395,,
0.02,1,1.0309281396708685,0.11476414739060874,0.15029528549885071,0.068798748698689766
0.02,2,0.10087222018046305,0.00050973535831886469,-0.098532401291595309,0.0098583793411704083
0.02,3,0.099925798643380401,0.00011952088244433609,0.045529620182765032,0.12448743261575339
0.02,4,0.13229438714524511,0.018898189552330028,,
0.029999999999999999,1,1.024711041237693,0.11019805295594906,0.15172759879398354,0.069319438931946351
0.029999999999999999,2,0.10128382165761042,0.00059210161103762842,-0.11501316204157773,0.012091188573703629
0.029999999999999999,3,0.099885060327748451,0.00015419595318749037,0.0044684477271554404,0.12964606660086248
0.029999999999999999,4,0.14033699650032258,0.019391848127114961,,
0.040000000000000001,1,1.0352991054078957,0.11692314101954258,0.19812394712482731,0.074936636352052249
0.040000000000000001,2,0.1017549964308273,0.00072367472031945512,-0.1306641797020987,0.014345261322967696
0.040000000000000001,3,0.099844000063603749,0.00019076454249598141,-0.021176982715303435,0.13542638014851857
0.040000000000000001,4,0.14341318851734136,0.019794179825862145,,
