# bc_id=3
# bc_label=BC3_no_global_no_phase_drift
# b_I=2*gamma*(2*T-I^2)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=50 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026301001 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1028123376
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,2.0495340785035925,0.0025777187594265704,0.03783752195756309,0.00030264870047103299
2,2.0569225010949976,0.0034165888619928962,0.026394670891021297,0.0003361427688567537
3,2.0737054237079677,0.0037442728683427027,0.024419061479397968,0.00035036544435684125
4,2.0947030777646911,0.0041420080460976855,0.021347641795455022,0.00032270831881978242
5,2.1177166699299095,0.004523401268059178,0.018709070967051468,0.00031584676945457021
6,2.1295466624377912,0.0047356067081315472,0.017299950597576049,0.00033875793162152496
7,2.1516634031436102,0.0051695194622749484,0.015614671546687888,0.00032539541336228453
8,2.1697725154328342,0.005629038297151754,0.013590745818322645,0.000334928464989361
9,2.1896306473384959,0.0058702337048805375,0.012257141073528655,0.00031848983634895811
10,2.2092044973749365,0.0061953513719911809,0.010551918965915801,0.00033350340600690363
11,2.2302776972760694,0.0064855350628697577,0.010019055097761952,0.00036360221707311809
12,2.25300955801199,0.0066936564488960723,0.0083813032672106335,0.00034068894655121172
13,2.2696878211163676,0.0070794297880730781,0.0062987697058514104,0.00034561684833743695
14,2.2842301064808801,0.0070934840279046601,0.005592788958491501,0.00036458091152010948
15,2.3009044988441629,0.0070383662681544716,0.0043881393121558629,0.00038319020115956345
16,2.3183072323315672,0.0071004133839616254,0.0044104881930155573,0.00033953323678462494
17,2.333397655728318,0.0073606877786823082,0.0028733497320032235,0.00035151822221608678
18,2.3529259083095972,0.0072256211058810693,0.0012947153989293551,0.00036093628651463067
19,2.3659496968311902,0.0072531281300799349,0.00074127946165154161,0.00034130923652349478
20,2.380406917773922,0.0077483136077749247,0.00059352942518209328,0.00035212604289478925
21,2.3925672000256326,0.0083180787629880716,3.7640859678294811e-05,0.0003643280228109135
22,2.3994781790591433,0.0083550066305151157,-0.0010333198651569487,0.00034719989970731816
23,2.4043187638035652,0.0081310090944708112,-0.0013703123333797477,0.00032444163024910775
24,2.4099940887688054,0.0081975832923111645,-0.0017307433140675743,0.00035386142026610812
25,2.4165613392169281,0.0082268026307320084,-0.0032832148092275149,0.00036602957454905403
26,2.421057252714685,0.0080304927280233831,-0.0035203780417080058,0.00035171540523224246
27,2.4245342248366115,0.0079370635337069617,-0.0045323327152737292,0.00033733165158740785
28,2.4286306973537308,0.0080585670011455689,-0.0051565064006725645,0.00035321500583361824
29,2.4316404804023342,0.0083436508451760361,-0.0054615148298939268,0.00034700777839481419
30,2.4368956367218533,0.0082189535594942038,-0.006255637781544315,0.00037773313800312802
31,2.433934753811239,0.0081002700999046762,-0.0070356084376851395,0.00033451523279532178
32,2.438495067282874,0.0078463220165258772,-0.0083367637950114894,0.00033100317855821933
33,2.4421636678917453,0.0079077565693196974,-0.0091464687036745523,0.00032969444450753105
34,2.4410291186844888,0.0077559592455528912,-0.0098674044170669693,0.00032171081288082711
35,2.4377298465272617,0.0071922618899110165,-0.010489486550665544,0.0003211150444201863
36,2.4323509335898046,0.0071377307112074967,-0.011678196794947596,0.00034647651320152291
37,2.4247192309950405,0.0068364118206418944,-0.013620401427815076,0.00032736985949281762
38,2.4197246617595796,0.0067107667598423661,-0.014365652791441334,0.00034243971816258132
39,2.4172510336861639,0.0063435159388224053,-0.015812976034728275,0.0003226082317855815
40,2.4081472840537046,0.0061653518679738555,-0.017495752512024114,0.00033322802996813515
41,2.4007287292398578,0.0058613015611345808,-0.018125204301979742,0.00034066016937950126
42,2.3931365678795538,0.0055745589825620208,-0.019689524086756539,0.00032471778448076879
43,2.3880181884355753,0.0053672680787218213,-0.020985991236053259,0.00031208236677027142
44,2.381665764607177,0.0049571345247675178,-0.02328734080323756,0.00033639904002440531
45,2.3745530602204705,0.0046535635242192534,-0.025926714747942437,0.00030552001578866637
46,2.367783405031735,0.0041178546445875437,-0.027470309119988219,0.00032162700905203614
47,2.3576440180825631,0.0039539847313461007,-0.030208966956303679,0.00029314140848535315
48,2.3507962100440234,0.0034055930680671029,-0.033073811130442166,0.00028648837448544097
49,2.3519989284358274,0.0031946783998805205,-0.043730712886047844,0.00024573144123415496
50,2.3861377219309774,0.002439750616074102,,
